PMID,Title,Journal,Year
40909081,Unmasking Tuberculosis: A Case of Pericardial Effusion in a Young Adult With Recurrent Pneumonia.,Cureus,2025
40893141,"Identification of Antimicrobial Resistance Patterns, Type VI Secretion System, and Virulence Factors in Clinical Isolates of Klebsiella pneumoniae: A Cross-Sectional Study.",International journal of microbiology,2025
40891831,Culture conversion and macrolide resistance in Mycobacterium abscessus complex pulmonary disease.,Microbiology spectrum,2025
40778771,Efficacy of carrimycin against Mycobacterium avium complex in vitro and in vivo.,Microbiology spectrum,2025
40703365,Current and emerging treatment strategies for Mycobacterium avium complex pulmonary disease: a narrative review.,Ewha medical journal,2025
40636239,Tuberculous Meningitis and Hemophagocytic Lymphohistiocytosis in a Patient on Adalimumab: Diagnostic Challenges in the Setting of Suspected Non-Tuberculous Mycobacteria Co-Infection.,European journal of case reports in internal medicine,2025
40432826,Therapeutic drug monitoring for antimicrobial agents for people living with HIV (TAP).,Wellcome open research,2024
40379021,Disseminated cat-scratch disease during abatacept therapy for rheumatoid arthritis in an older patient: A case report and review of the literature.,Journal of infection and chemotherapy : official journal of the Japan Society of Chemotherapy,2025
40352207,Antibiotic use patterns and factors associated with leukocyte decrease in COVID-19 patients with suspected secondary infections: A cross-sectional study in Indonesia.,Narra J,2025
40293759,Non-Cystic Fibrosis Bronchiectasis in Adults: A Review.,JAMA,2025
40158188,Standard of care in advanced HIV disease: review of HIV treatment guidelines in sub-Saharan African countries-an extension study of eight countries.,AIDS research and therapy,2025
40105080,[Clinical analysis of 6 cases of diffuse panbronchiolitis in children].,Zhongguo dang dai er ke za zhi = Chinese journal of contemporary pediatrics,2025
39932906,Azithromycin as Host-Directed Therapy for Pulmonary Tuberculosis: A Randomized Pilot Trial.,The Journal of infectious diseases,2025
39810748,Mixed nontuberculous mycobacteria in an immunocompromised patient with probable progressive multifocal leukoencephalopathy.,IJID regions,2025
39624561,Atypical Mycobacterium Skin Infection in a Heart Transplant Patient.,Cureus,2024
39565761,"Serovars, virulence factors, and antimicrobial resistance profile of non-typhoidal Salmonella in the human-dairy interface in Northwest Ethiopia: A one health approach.",PLoS neglected tropical diseases,2024
39495674,Relationship Between Clarithromycin Minimum Inhibitory Concentrations and Treatment Responses in Mycobacterium avium Complex Pulmonary Disease.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2025
39493191,Clinical Presentation and Management of Pulmonary Infection Caused by Mycobacterium paraffinicum.,Cureus,2024
39326270,Efficacy and safety of long-term macrolide therapy for non-cystic fibrosis bronchiectasis: A systematic review and meta-analysis.,Respiratory investigation,2024
39277899,Tuberculosis or Nontuberculosis? A Case of Mycobacterial Skin Infection.,International journal of mycobacteriology,2024
