PMID,Title,Journal,Year
40861731,Acute and Chronic Q Fever in a Child With Repaired Tetralogy of Fallot: A Case Report.,Cureus,2025
40746668,[A case of brucella endocarditis in Tunisia].,Medecine tropicale et sante internationale,2025
40639868,Profound anaemia and thrombocytosis due to hidradenitis suppurativa.,BMJ case reports,2025
40485474,Novel Mouse Model of Coronary Atherosclerosis With Myocardial Infarction: Insights Into Human CAD.,Circulation research,2025
40378193,Comparative effectiveness of azithromycin versus doxycycline in hospitalized patients with community acquired pneumonia treated with beta-lactams: A multicenter matched cohort study.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2025
40070608,Lyme Carditis: A Reversible Culprit in Non-Ischemic Cardiomyopathy.,Cureus,2025
40028371,Pleural and pericardial effusion associated with Bartonella henselae infection in a feline patient.,JFMS open reports,2025
39912233,Induced Cytokinesis Generates Highly Proliferative Mononuclear Cardiomyocytes at the Expense of Contractility.,Circulation,2025
39897249,From Pruritus to Bullae: Recognizing Furosemide-Induced Bullous Pemphigoid in an Elderly Male Patient.,Cureus,2025
39775625,"Advancing treatments for transthyretin amyloid cardiomyopathy: Innovations in RNA silencing, gene editing, TTR stabilization, and degradation.",Kardiologia polska,2025
39712702,"Unraveling a Complex Case: Brucellosis Manifesting as Fever of Unknown Origin, Septic Ankle Arthritis, and Iliacus Abscess.",Cureus,2024
39494227,Clinical Characteristics and Outcome of Brucella Endocarditis: A Case Series.,Infection and drug resistance,2024
38770473,A Rare Presentation of Lyme Disease in an Immunocompromised Patient.,Cureus,2024
38660802,Wnt Signaling Inhibition Prevents Postnatal Inflammation and Disease Progression in Mouse Congenital Myxomatous Valve Disease.,"Arteriosclerosis, thrombosis, and vascular biology",2024
38254176,Spontaneous splenic rupture associated with scrub typhus: a case report.,Infectious diseases of poverty,2024
38194181,Doxycycline reduces liver and kidney injuries in a rat hemorrhagic shock model.,Intensive care medicine experimental,2024
38166547,Venous-arterial extracorporeal membrane oxygenation for psittacosis pneumonia complicated with cardiogenic shock: case report and literature review.,BMC cardiovascular disorders,2024
38131500,Generation of inducible mitophagy mice.,Genes to cells : devoted to molecular & cellular mechanisms,2024
37976173,Bartonella quintana Endocarditis: A Systematic Review of Individual Cases.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2024
37877064,"Heart Failure Associated With Mycoplasma Pneumoniae Infection, A Case and Review of Literature.",Journal of community hospital internal medicine perspectives,2023
