pmid,title,journal,year,drug,disease
40814068,The emerging role of Imatinib in malaria management: a review of evidence and future directions.,"Tropical diseases, travel medicine and vaccines",2025,Imatinib,Malaria
40523953,"Malaria: past, present, and future.",Signal transduction and targeted therapy,2025,Imatinib,Malaria
39993234,Nilotinib attenuates vascular pathology in experimental cerebral malaria.,Blood advances,2025,Imatinib,Malaria
39917486,Management of CML and Pregnancy in Low-and Middle-income Countries.,Indian journal of hematology & blood transfusion : an official journal of Indian Society of Hematology and Blood Transfusion,2025,Imatinib,Malaria
34807244,Can repurposing drugs play a role in malaria control?,The Journal of experimental medicine,2021,Imatinib,Malaria
34436509,Imatinib augments standard malaria combination therapy without added toxicity.,The Journal of experimental medicine,2021,Imatinib,Malaria
32235391,"Lapatinib, Nilotinib and Lomitapide Inhibit Haemozoin Formation in Malaria Parasites.","Molecules (Basel, Switzerland)",2020,Imatinib,Malaria
27768734,Inhibition of an Erythrocyte Tyrosine Kinase with Imatinib Prevents Plasmodium falciparum Egress and Terminates Parasitemia.,PloS one,2016,Imatinib,Malaria
26142327,Tyrosine kinase inhibitors: New class of antimalarials on the horizon?,"Blood cells, molecules & diseases",2015,Imatinib,Malaria
24391728,Anticancer properties of distinct antimalarial drug classes.,PloS one,2013,Imatinib,Malaria
23541983,Chemosensitization potential of P-glycoprotein inhibitors in malaria parasites.,Experimental parasitology,2013,Imatinib,Malaria
23133375,Neuroimmunological blood brain barrier opening in experimental cerebral malaria.,PLoS pathogens,2012,Imatinib,Malaria
16845450,Gateways to clinical trials.,Methods and findings in experimental and clinical pharmacology,2006,Imatinib,Malaria
16810345,Gateways to clinical trials.,Methods and findings in experimental and clinical pharmacology,2006,Imatinib,Malaria
15319808,Gateways to clinical trials.,Methods and findings in experimental and clinical pharmacology,2004,Imatinib,Malaria
