pmid,title,journal,year,drug,disease
40878623,Long-term safety and effectiveness of ruxolitinib in patients with myelofibrosis in Japan: an observational study.,"Future oncology (London, England)",2025,Ruxolitinib,Tuberculosis
40794004,Systemic risk profiles of topical ruxolitinib and oral Janus kinase inhibitors in patients with atopic dermatitis: A retrospective cohort study from the TriNetX network.,Journal of the American Academy of Dermatology,2025,Ruxolitinib,Tuberculosis
40664553,"[Ruxolitinib, disseminated tuberculosis and primary myelofibrosis: A case study].",Revue des maladies respiratoires,2025,Ruxolitinib,Tuberculosis
39100065,Miliary TB and COVID-19 Coinfection in a Patient With a History of Post-polycythemia Vera Myelofibrosis Treated With Ruxolitinib: A Case Report.,Cureus,2024,Ruxolitinib,Tuberculosis
39014279,Biologics Versus JAK Inhibitors. Part II: Risk of Infections. A Narrative Review.,Dermatology and therapy,2024,Ruxolitinib,Tuberculosis
38825549,Disseminated tuberculosis mimicking pleural mesothelioma in a polycythemia vera patient treated with ruxolitinib.,Pulmonology,2024,Ruxolitinib,Tuberculosis
38663653,(Re-)introduction of TNF antagonists and JAK inhibitors in patients with previous tuberculosis: a systematic review.,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,2024,Ruxolitinib,Tuberculosis
38579059,Ruxolitinib associated psoas muscle tuberculosis abscess in a primary myelofibrosis woman: A case report and literature review.,Medicine,2024,Ruxolitinib,Tuberculosis
38293201,JAK/STAT Signaling Predominates in Human and Murine Fungal Post-infectious Inflammatory Response Syndrome.,medRxiv : the preprint server for health sciences,2024,Ruxolitinib,Tuberculosis
36111104,COVID-19 and the potential of Janus family kinase (JAK) pathway inhibition: A novel treatment strategy.,Frontiers in medicine,2022,Ruxolitinib,Tuberculosis
35760486,Ruxolitinib and tuberculosis: A case report with brief review.,The Indian journal of tuberculosis,2022,Ruxolitinib,Tuberculosis
34584433,Combined Pulmonary Tuberculosis with Pulmonary and Pleural Cryptococcosis in a Patient Receiving Ruxolitinib Therapy.,Infection and drug resistance,2021,Ruxolitinib,Tuberculosis
34565769,Fatal Disseminated Tuberculosis and Concurrent Disseminated Cryptococcosis in a Ruxolitinib-treated Patient with Primary Myelofibrosis: A Case Report and Literature Review.,"Internal medicine (Tokyo, Japan)",2022,Ruxolitinib,Tuberculosis
33990684,JAK-inhibitors for coronavirus disease-2019 (COVID-19): a meta-analysis.,Leukemia,2021,Ruxolitinib,Tuberculosis
33784668,Isolated Nodal TBC Reactivation in a Patient with Post-Thrombocythemia Myelofibrosis Treated with Ruxolitinib: Case Report and Review of the Literature.,Chemotherapy,2021,Ruxolitinib,Tuberculosis
33523540,Ruxolitinib as adjunctive therapy for secondary hemophagocytic lymphohistiocytosis: A case series.,European journal of haematology,2021,Ruxolitinib,Tuberculosis
33114733,"Ruxolitinib-Associated Infections in Polycythemia Vera: Review of the Literature, Clinical Significance, and Recommendations.",Cancers,2020,Ruxolitinib,Tuberculosis
33061478,Tuberculosis in Patients with Primary Myelofibrosis During Ruxolitinib Therapy: Case Series and Literature Review.,Infection and drug resistance,2020,Ruxolitinib,Tuberculosis
32642438,Necessity to screen and treat latent tuberculosis before ruxolitinib treatment-Ruxolitinib-associated disseminated tuberculosis: A case report and literature review.,IDCases,2020,Ruxolitinib,Tuberculosis
32308443,Tuberculosis Peritonitis During Treatment of Polycythemia Vera with Ruxolitinib.,Infection and drug resistance,2020,Ruxolitinib,Tuberculosis
32201152,Reactivation of tuberculosis following ruxolitinib therapy for primary myelofibrosis: Case series and literature review.,Hematology/oncology and stem cell therapy,2021,Ruxolitinib,Tuberculosis
31699655,Mycobacterial Infections With Ruxolitinib: A Retrospective Pharmacovigilance Review.,"Clinical lymphoma, myeloma & leukemia",2020,Ruxolitinib,Tuberculosis
31687418,Neurotuberculosis: Control of Steroid-Refractory Paradoxical Inflammatory Reaction With Ruxolitinib.,Open forum infectious diseases,2019,Ruxolitinib,Tuberculosis
31468506,A journey through infectious risk associated with ruxolitinib.,British journal of haematology,2019,Ruxolitinib,Tuberculosis
30639623,Tuberculosis and atypical mycobacterial infections in ruxolitinib-treated patients with primary or secondary myelofibrosis or polycythemia vera.,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2019,Ruxolitinib,Tuberculosis
32004164,Tuberculosis reactivation related with ruxolitinib in a patient with primary myelofibrosis.,Journal of infection in developing countries,2018,Ruxolitinib,Tuberculosis
29279479,Fatal Disseminated Tuberculosis during Treatment with Ruxolitinib Plus Prednisolone in a Patient with Primary Myelofibrosis: A Case Report and Review of the Literature.,"Internal medicine (Tokyo, Japan)",2018,Ruxolitinib,Tuberculosis
29270166,Disseminated Tuberculosis and Chronic Mucocutaneous Candidiasis in a Patient with a Gain-of-Function Mutation in Signal Transduction and Activator of Transcription 1.,Frontiers in immunology,2017,Ruxolitinib,Tuberculosis
29251529,Infectious complications in patients on treatment with Ruxolitinib: case report and review of the literature.,"Infectious diseases (London, England)",2018,Ruxolitinib,Tuberculosis
29150886,Ruxolitinib-associated infections: A systematic review and meta-analysis.,American journal of hematology,2018,Ruxolitinib,Tuberculosis
29056075,An updated review of the JAK1/2 inhibitor (ruxolitinib) in the Philadelphia-negative myeloproliferative neoplasms.,"Future oncology (London, England)",2018,Ruxolitinib,Tuberculosis
28011890,"Idiopathic myelofibrosis with disseminated hepatosplenic, mesenteric, renal and pulmonary extramedullary haematopoeisis, portal hypertension and tuberculosis: initial presentation and 2 years follow-up.",BMJ case reports,2016,Ruxolitinib,Tuberculosis
27843657,Reactivation of Pulmonary Tuberculosis following Treatment of Myelofibrosis with Ruxolitinib.,Case reports in hematology,2016,Ruxolitinib,Tuberculosis
27379765,Severe Early-Onset Combined Immunodeficiency due to Heterozygous Gain-of-Function Mutations in STAT1.,Journal of clinical immunology,2016,Ruxolitinib,Tuberculosis
27113251,Use of rifampin for treatment of disseminated tuberculosis in a patient with primary myelofibrosis on ruxolitinib.,Annals of hematology,2016,Ruxolitinib,Tuberculosis
26788384,Ruxolitinib Associated Tuberculosis Presenting as a Neck Lump.,Case reports in infectious diseases,2015,Ruxolitinib,Tuberculosis
25990328,[Fatal tuberculosis during treatment with ruxolitinib].,Nederlands tijdschrift voor geneeskunde,2015,Ruxolitinib,Tuberculosis
25592282,Mesenchymal stem cells detect and defend against gammaherpesvirus infection via the cGAS-STING pathway.,Scientific reports,2015,Ruxolitinib,Tuberculosis
25213182,Pulmonary tuberculosis reactivation following ruxolitinib treatment in a patient with primary myelofibrosis.,Leukemia & lymphoma,2015,Ruxolitinib,Tuberculosis
25172457,Ruxolitinib-associated tuberculosis: a case of successful ruxolitinib rechallenge.,Annals of hematology,2015,Ruxolitinib,Tuberculosis
24625550,Disseminated tuberculosis associated with ruxolitinib.,Leukemia,2014,Ruxolitinib,Tuberculosis
24351780,Off-Target Effects of BCR-ABL and JAK2 Inhibitors.,American journal of clinical oncology,2016,Ruxolitinib,Tuberculosis
23039051,Disseminated tuberculosis in a patient treated with a JAK2 selective inhibitor: a case report.,BMC research notes,2012,Ruxolitinib,Tuberculosis
