PMID,Title,Journal,Year
40751563,Drug repurposing for osteoarthritis disease modification in the Early 21(st) Century.,Connective tissue research,2025
39849832,A case of high tibial osteotomy in a patient with psoriatic arthritis.,Modern rheumatology case reports,2025
39738670,Real-world individual and comparative analysis of adverse event reporting for adalimumab and etanercept using public FDA adverse event reporting system data.,Archives of dermatological research,2024
39403549,Lipocalin-2 Serum Levels in Rheumatoid Arthritis Patients Treated with Adalimumab and Its Correlation with Proinflammatory Factors.,Mediators of inflammation,2024
36896680,Subchondral insufficiency fracture of the femoral head in a patient with ankylosing spondylitis: Case report and literature review.,International journal of rheumatic diseases,2023
36793668,The Current Role of Disease-modifying Osteoarthritis Drugs.,The archives of bone and joint surgery,2023
36271190,Effect of anti-inflammatory therapy on vascular biomarkers for subclinical cardiovascular disease in rheumatoid arthritis patients.,Rheumatology international,2023
35887724,Relative Efficacy and Safety of Anti-Inflammatory Biologic Agents for Osteoarthritis: A Conventional and Network Meta-Analysis.,Journal of clinical medicine,2022
35622982,"MALT1 positively relates to Th17 cells, inflammation/activity degree, and its decrement along with treatment reflects TNF inhibitor response in ankylosing spondylitis patients.",Journal of clinical laboratory analysis,2022
35500150,Mucosa-associated lymphoid tissue lymphoma translocation protein 1 in rheumatoid arthritis: Longitudinal change after treatment and correlation with treatment efficacy of tumor necrosis factor inhibitors.,Journal of clinical laboratory analysis,2022
34745117,"IL-40: A New B Cell-Associated Cytokine Up-Regulated in Rheumatoid Arthritis Decreases Following the Rituximab Therapy and Correlates With Disease Activity, Autoantibodies, and NETosis.",Frontiers in immunology,2021
34718343,Synergistic upregulation of ADAMTS4 (aggrecanase-1) by cytokines and its suppression in knee osteoarthritic synovial fibroblasts.,Laboratory investigation; a journal of technical methods and pathology,2022
32776224,The effect of anti-TNF treatment on body composition and insulin resistance in patients with rheumatoid arthritis.,Rheumatology international,2021
32664142,Assessment of pain and structure after an intra-articular injection of adalimumab in osteoarthritis of the knee: A case report.,Medicine,2020
31830591,Baseline self-report 'central mechanisms' trait predicts persistent knee pain in the Knee Pain in the Community (KPIC) cohort.,Osteoarthritis and cartilage,2020
31084537,Rheumatology Care Using Telemedicine.,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,2020
29499287,A randomised double-blind placebo-controlled crossover trial of HUMira (adalimumab) for erosive hand OsteoaRthritis - the HUMOR trial.,Osteoarthritis and cartilage,2018
29100004,Autologous Chondrocyte Implantation in Osteoarthritic Surroundings: TNFalpha and Its Inhibition by Adalimumab in a Knee-Specific Bioreactor.,The American journal of sports medicine,2018
28840750,Efficacy and safety of adalimumab by intra-articular injection for moderate to severe knee osteoarthritis: An open-label randomized controlled trial.,The Journal of international medical research,2018
28123780,Preliminary validation of the Knee Inflammation MRI Scoring System (KIMRISS) for grading bone marrow lesions in osteoarthritis of the knee: data from the Osteoarthritis Initiative.,RMD open,2017
