PMID,Title,Journal,Year
40824342,The distinct subtypes and prognosis of acute myocardial infarction in antiphospholipid syndrome patients.,Clinical rheumatology,2025
40376321,Cardiovascular Outcomes of Disease-Modifying Antirheumatic Drugs in Rheumatoid Arthritis: A Review of the Current Evidence.,Cureus,2025
39494376,Antiphospholipid syndrome onset with hemolytic anemia and accompanied cardiocerebral events: a case report.,Frontiers in pediatrics,2024
39212983,Hydroxychloroquine and Cardiovascular Events in Patients With Systemic Lupus Erythematosus.,JAMA network open,2024
38977356,Antiplatelet effects of hydroxychloroquine in patients with systemic lupus erythematosus evaluated by the total thrombus-formation analysis system (T-TAS).,Lupus science & medicine,2024
38655037,Acute myocardial infarction due to spontaneous coronary artery dissection in a young male with systemic lupus erythematosus: A case report.,Experimental and therapeutic medicine,2024
38487037,The effect of hydroxychloroquine on cholesterol synthesis depends on the profile of cholesterol metabolism. A controlled clinical study.,Atherosclerosis plus,2024
38048621,Systemic lupus erythematosus patients have unique changes in serum metabolic profiles across age associated with cardiometabolic risk.,"Rheumatology (Oxford, England)",2024
37498463,Hydroxychloroquine use is associated with reduced mortality risk in older adults with rheumatoid arthritis.,Clinical rheumatology,2024
37448694,The effect of hydroxychloroquine on cholesterol metabolism in statin treated patients after myocardial infarction.,Atherosclerosis plus,2023
37246776,Hydroxychloroquine exposure reduces the risk of cardiovasular disease events in patients with hypertension or diabetes mellitus.,Clinical and experimental rheumatology,2023
36197529,Hydroxychloroquine and Cardiovascular Events in Patients with Rheumatoid Arthritis.,Cardiovascular drugs and therapy,2024
36081846,Hydroxychloroquine Attenuates Myocardial Ischemic and Post-Ischemic Reperfusion Injury by Inhibiting the Toll-Like Receptor 9 - Type I Interferon Pathway.,Cardiology and cardiovascular medicine,2022
36036333,Treating diabetes with combination of phosphodiesterase 5 inhibitors and hydroxychloroquine-a possible prevention strategy for COVID-19?,Molecular and cellular biochemistry,2023
35988510,Using EHR data to identify coronavirus infections in hospitalized patients: Impact of case definitions on disease surveillance.,International journal of medical informatics,2022
35772915,Cardiovascular Risks of Hydroxychloroquine vs Methotrexate in Patients With Rheumatoid Arthritis.,Journal of the American College of Cardiology,2022
35430712,Prevalence of ECG testing and characteristics among new hydroxychloroquine and chloroquine users within a multi-center tertiary care center.,Rheumatology international,2022
35317491,Cardiac involvement in cancer patients under chemotherapy and diagnosed with COVID-19: case report and literature review.,The Pan African medical journal,2022
35165505,The Impact of COVID-19 On Comorbidities: A Review Of Recent Updates For Combating It.,Saudi journal of biological sciences,2022
34941008,Hydroxychloroquine Use and Cardiovascular Events Among Patients With Systemic Lupus Erythematosus and Rheumatoid Arthritis.,Arthritis care & research,2023
