PMID,Title,Journal,Year
32566961,Efavirenz as a potential drug for the treatment of triple-negative breast cancers.,Clinical & translational oncology : official publication of the Federation of Spanish Oncology Societies and of the National Cancer Institute of Mexico,2021
32112906,Reverse transcriptase inhibitors promote the remodelling of nuclear architecture and induce autophagy in prostate cancer cells.,Cancer letters,2020
28930600,LINE-1 as a therapeutic target for castration-resistant prostate cancer.,Frontiers in bioscience (Landmark edition),2018
26904537,"The Reverse Transcriptase Encoded by LINE-1 Retrotransposons in the Genesis, Progression, and Therapy of Cancer.",Frontiers in chemistry,2016
25355844,A phase II trial evaluating the efficacy and safety of efavirenz in metastatic castration-resistant prostate cancer.,The oncologist,2014
22057085,"5alpha-reductase inhibitors, antiviral and anti-tumor activities of some steroidal cyanopyridinone derivatives.",International journal of biological macromolecules,2012
19286836,Regulation of human vitamin D(3) 25-hydroxylases in dermal fibroblasts and prostate cancer LNCaP cells.,Molecular pharmacology,2009
18351578,Reverse transcriptase inhibitors induce cell differentiation and enhance the immunogenic phenotype in human renal clear-cell carcinoma.,International journal of cancer,2008
17914441,Effect of semen sampling frequency on seminal antiretroviral drug concentration.,Clinical pharmacology and therapeutics,2008
16082422,Gateways to clinical trials.,Methods and findings in experimental and clinical pharmacology,2005
15806170,Inhibition of endogenous reverse transcriptase antagonizes human tumor growth.,Oncogene,2005
