PMID,Title,Journal,Year
36680137,"HLA-A, HSPA5, IGFBP5 and PSMA2 Are Restriction Factors for Zika Virus Growth in Astrocytic Cells.",Viruses,2022
36500388,Local Delivery of Azithromycin Nanoformulation Attenuated Acute Lung Injury in Mice.,"Molecules (Basel, Switzerland)",2022
35131658,Antiviral effects of azithromycin: A narrative review.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2022
35040473,Causes of fever in returning travelers: a European multicenter prospective cohort study.,Journal of travel medicine,2022
32972196,Clinical evidences on the antiviral properties of macrolide antibiotics in the COVID-19 era and beyond.,Antiviral chemistry & chemotherapy,2020
32969125,Azithromycin in viral infections.,Reviews in medical virology,2021
31527024,Azithromycin Protects against Zika virus Infection by Upregulating virus-induced Type I and III Interferon Responses.,Antimicrobial agents and chemotherapy,2019
30991850,Developing animal models of Zika virus infection for novel drug discovery.,Expert opinion on drug discovery,2019
30703834,"[Sexually Transmitted Infections - What's New, What's Different?].",Deutsche medizinische Wochenschrift (1946),2019
30356305,ICR suckling mouse model of Zika virus infection for disease modeling and drug validation.,PLoS neglected tropical diseases,2018
28839084,"Reply to Iannetta et al., ""Azithromycin Shows Anti-Zika Virus Activity in Human Glial Cells"".",Antimicrobial agents and chemotherapy,2017
28839081,Azithromycin Shows Anti-Zika Virus Activity in Human Glial Cells.,Antimicrobial agents and chemotherapy,2017
27911847,Zika virus cell tropism in the developing human brain and inhibition by azithromycin.,Proceedings of the National Academy of Sciences of the United States of America,2016
