PMID,Title,Journal,Year
40390212,Canagliflozin protects cardiovascular function in type 2 diabetic coronary artery disease by regulating natriuretic peptide B.,Journal of diabetes investigation,2025
39437599,Sodium-Glucose Cotransporter-2 Inhibition Normalizes Metabolic Derangements in the Ischemic Myocardium.,The Journal of surgical research,2024
38220457,[Effects of canagliflozin on amino acid metabolism in atherosclerotic mice].,Zhonghua xin xue guan bing za zhi,2024
37220173,Good for your heart and safe for your toes: a patient-level meta-analysis of DAPA-HF and DELIVER.,European heart journal,2023
37220172,"Heart failure, peripheral artery disease, and dapagliflozin: a patient-level meta-analysis of DAPA-HF and DELIVER.",European heart journal,2023
37175805,Sodium-Glucose Cotransporter 2 Inhibitors in Patients with Diabetes and Coronary Artery Disease: Translating the Benefits of the Molecular Mechanisms of Gliflozins into Clinical Practice.,International journal of molecular sciences,2023
37126209,The SGLT2 Inhibitor Canagliflozin Reduces Atherosclerosis by Enhancing Macrophage Autophagy.,Journal of cardiovascular translational research,2023
36974373,Effects of canagliflozin on cardiovascular and kidney events in patients with chronic kidney disease with and without peripheral arterial disease: Integrated analysis from the CANVAS Program and CREDENCE trial.,"Diabetes, obesity & metabolism",2023
36915157,"Neutral effects of SGLT2 inhibitors in acute coronary syndromes, peripheral arterial occlusive disease, or ischemic stroke: a meta-analysis of randomized controlled trials.",Cardiovascular diabetology,2023
36593757,Effects of SGLT2 inhibitors and GLP1-receptor agonists on cardiovascular and limb events in peripheral artery disease: A review.,"Vascular medicine (London, England)",2023
36510490,Canagliflozin Attenuates Hepatic Steatosis and Atherosclerosis Progression in Western Diet-Fed ApoE-Knockout Mice.,"Drug design, development and therapy",2022
35753619,Acute SGLT-2i treatment improves cardiac efficiency during myocardial ischemia independent of Na(+)/H(+) exchanger-1.,International journal of cardiology,2022
35281938,"Canagliflozin Prevents Lipid Accumulation, Mitochondrial Dysfunction, and Gut Microbiota Dysbiosis in Mice With Diabetic Cardiovascular Disease.",Frontiers in pharmacology,2022
35166429,Cardiovascular and renal outcomes with canagliflozin in patients with peripheral arterial disease: Data from the CANVAS Program and CREDENCE trial.,"Diabetes, obesity & metabolism",2022
34885795,Neuroprotective Effect of SGLT2 Inhibitors.,"Molecules (Basel, Switzerland)",2021
33910574,SGLT2 inhibitors and lower limb complications: an updated meta-analysis.,Cardiovascular diabetology,2021
33754074,Impact of sodium glucose cotransporter 2 (SGLT2) inhibitors on atherosclerosis: from pharmacology to pre-clinical and clinical therapeutics.,Theranostics,2021
33289789,The association of amputations and peripheral artery disease in patients with type 2 diabetes mellitus receiving sodium-glucose cotransporter type-2 inhibitors: real-world study.,European heart journal,2021
33095685,Canagliflozin impedes ischemic hind-limb recovery in the setting of diabetes.,"Vascular medicine (London, England)",2021
32795086,"Dapagliflozin and Cardiac, Kidney, and Limb Outcomes in Patients With and Without Peripheral Artery Disease in DECLARE-TIMI 58.",Circulation,2020
