PMID,Title,Journal,Year
40933992,Misfortunes never come alone: melanoma and ulcerative colitis after biologic therapy in a psoriatic patient - a case report and literature review.,Frontiers in immunology,2025
40927444,Analysis of the potential for immunosuppression of infants with in-utero and breast milk exposure to antitumor necrosis factor alpha agents: are all agents equally safe?,International journal of women's dermatology,2025
40862224,Acute Inflammatory Pseudoaneurysm of the Gastroepiploic Artery in a Patient with Multiple Aneurysms: A Case Highlighting Systemic Vascular Remodeling.,Annals of vascular diseases,2025
40860251,Biosimilars for the Treatment of Moderate to Severe Chronic Plaque Psoriasis.,"Psoriasis (Auckland, N.Z.)",2025
40856907,Management of Erythrodermic Psoriasis with Systemic Therapies: A Systematic Review.,American journal of clinical dermatology,2025
40846809,A systematic review and network meta-analysis comparing the efficacy and safety of deucravacitinib versus selected treatments for moderate to severe plaque psoriasis.,Clinical rheumatology,2025
40821152,Generalized Pustular Psoriasis as a Systemic Inflammatory Disease: Experience With 38 Japanese Cases Over 15 Years at a Single Institution.,Cureus,2025
40814047,"Long-term risk of de novo malignancy with tumor necrosis factor alpha (TNF) inhibitor immunosuppression: a multicenter, retrospective cohort study.","Journal of inflammation (London, England)",2025
40784330,No Change in HbA1c Levels During Treatment with Biologics or Methotrexate in Patients with Psoriasis.,"Dermatology (Basel, Switzerland)",2025
40775680,Safety of infliximab and adalimumab in pediatric inflammatory bowel diseases: a disproportionality analysis from the FAERS database.,BMC gastroenterology,2025
40767824,Systemic pharmacological treatments for chronic plaque psoriasis: a network meta-analysis.,The Cochrane database of systematic reviews,2025
40720061,Real-World Effectiveness and Safety of Infliximab Biosimilar CT-P13 for Rheumatic Diseases: A National Observational Cohort Study (ReFLECT).,Advances in therapy,2025
40702205,Paradoxical psoriasis in pediatric tumor necrosis factor-alpha inhibitor therapy database.,Pediatric research,2025
40672724,Frequency of tuberculosis in psoriasis patients using anti-TNF therapy during 16 years of follow-up.,Postepy dermatologii i alergologii,2025
40590271,Incidence and Clinical Characteristics of Active Tuberculosis in Psoriasis Patients From a High-Burden Setting: An 18-Year Retrospective Study of 86 Patients.,Experimental dermatology,2025
40560239,Risk of new or recurrent cancer during treatment with biologics in patients with immune-mediated inflammatory diseases and previous cancer: a meta-analysis.,Clinical and experimental medicine,2025
40485573,"Drug survival, long-term safety and efficacy of anti-TNF-alpha biosimilars: a monocentric retrospective study.",Italian journal of dermatology and venereology,2025
40454138,Switching from intravenous to subcutaneous infliximab in patients with immune mediated diseases in clinical remission.,Frontiers in medicine,2025
40400050,The Incidence and Management of TNF-alpha Inhibitor Induced Paradoxical Psoriasis in Children With Inflammatory Bowel Disease: A Systematic Review and Meta-Analysis.,The Australasian journal of dermatology,2025
40387427,Risk of adverse events of psoriasis treatment with biologic agents and new small molecules-BIOBADADERM Registry.,Journal of the European Academy of Dermatology and Venereology : JEADV,2025
