PMID,Title,Journal,Year
39301360,The Role of Glucagon-Like Peptide-1 Agonists in the Treatment of Multiple Sclerosis: A Narrative Review.,Cureus,2024
38566910,Exploring the association between weight loss-inducing medications and multiple sclerosis: insights from the FDA adverse event reporting system database.,Therapeutic advances in neurological disorders,2024
37460968,Treatment with GLP-1 receptor agonists is associated with significant weight loss and favorable headache outcomes in idiopathic intracranial hypertension.,The journal of headache and pain,2023
36476295,A second case of liraglutide-type localised amyloidosis.,Amyloid : the international journal of experimental and clinical investigation : the official journal of the International Society of Amyloidosis,2023
35364735,Neuroprotective effect of liraglutide in an experimental mouse model of multiple sclerosis: role of AMPK/SIRT1 signaling and NLRP3 inflammasome.,Inflammopharmacology,2022
34985189,Liraglutide attenuate central nervous inflammation and demyelination through AMPK and pyroptosis-related NLRP3 pathway.,CNS neuroscience & therapeutics,2022
34743790,"Treatment of central disorders of hypersomnolence: an American Academy of Sleep Medicine systematic review, meta-analysis, and GRADE assessment.",Journal of clinical sleep medicine : JCSM : official publication of the American Academy of Sleep Medicine,2021
34239182,The effect of liraglutide on insulin allergy in a patient with glucocorticoid-induced diabetes and multiple sclerosis.,Nagoya journal of medical science,2021
27917122,"Glucagon-Like Peptide-1 Analog, Liraglutide, Delays Onset of Experimental Autoimmune Encephalitis in Lewis Rats.",Frontiers in pharmacology,2016
23999914,Central effects of GLP-1: new opportunities for treatments of neurodegenerative diseases.,The Journal of endocrinology,2014
22938097,Potential role of glucagon-like peptide-1 (GLP-1) in neuroprotection.,CNS drugs,2012
20452924,"New drugs: Liraglutide, dalfampridine, and abobotulinumtoxinA.",Journal of the American Pharmacists Association : JAPhA,2010
