PMID,Title,Journal,Year
39847800,Biologic Therapy Is Associated With Improved Oncologic Outcomes in Crohn's Disease-Associated Colorectal Cancer.,Diseases of the colon and rectum,2025
38835557,Efficacy and Safety of Infliximab Versus Adalimumab in Adult Subjects With Moderate to Severe Ulcerative Colitis: A Systematic Review and Meta-Analysis.,Cureus,2024
38274809,Construction of a molecular inflammatory predictive model with histone modification-related genes and identification of CAMK2D as a potential response signature to infliximab in ulcerative colitis.,Frontiers in immunology,2023
38233099,Corticosteroid-resistant immune-related adverse events: a systematic review.,Journal for immunotherapy of cancer,2024
38090496,Immune checkpoint inhibitor-induced colitis with endoscopic evaluation in Chinese cancer patients: a single-centre retrospective study.,Frontiers in oncology,2023
37940805,Characteristic Changes of Ulcerative Colitis-Associated Neoplasm Patients in the Era of Biologics: a 20-Year Single Institution Experience of Surgical Cases.,Journal of gastrointestinal surgery : official journal of the Society for Surgery of the Alimentary Tract,2023
37867623,Case Report: Malignant melanoma in a patient with Crohn's disease treated with ustekinumab.,F1000Research,2022
37698559,Ulcerative Colitis in Adults: A Review.,JAMA,2023
37435072,Case Report: A severe case of immunosuppressant-refractory immune checkpoint inhibitor-mediated colitis rescued by tofacitinib.,Frontiers in immunology,2023
37315113,Microbiome alteration via fecal microbiota transplantation is effective for refractory immune checkpoint inhibitor-induced colitis.,Science translational medicine,2023
37185713,Infliximab Inhibits Colitis Associated Cancer in Model Mice by Downregulating Genes Associated with Mast Cells and Decreasing Their Accumulation.,Current issues in molecular biology,2023
36915954,Incidence and risk factors for neoplasia in inflammatory bowel disease.,Asia-Pacific journal of clinical oncology,2024
36499472,Deletion of TNF in Winnie-APC(Min/+) Mice Reveals Its Dual Role in the Onset and Progression of Colitis-Associated Colorectal Cancer.,International journal of molecular sciences,2022
35864388,A case of Cronkhite-Canada syndrome with repeated linked color imaging observation of the subepithelial capillary network in the colon.,Clinical journal of gastroenterology,2022
35771565,"A Therapeutically Actionable Protumoral Axis of Cytokines Involving IL-8, TNFalpha, and IL-1beta.",Cancer discovery,2022
35102110,SPP1 in infliximab resistant ulcerative colitis and associated colorectal cancer: an analysis of differentially expressed genes.,European journal of gastroenterology & hepatology,2022
37461981,P064 Association Between Crohn's Disease (CD) and Transient IgM and IgG Immunodeficiency-Diagnostic and Management Challenges.,The American journal of gastroenterology,2021
34676508,Thymoma-associated autoimmune enteropathy with colonic stricture: a diagnostic and histological challenge.,Clinical journal of gastroenterology,2022
34493214,Small bowel hemorrhage from check point inhibitor enteritis: a case report.,BMC gastroenterology,2021
34327073,Paradoxical Arthralgia Secondary to Anti-Tumor-Necrosis-Factor Alpha Therapy in Crohn's Disease.,Cureus,2021
