PMID,Title,Journal,Year
40376321,Cardiovascular Outcomes of Disease-Modifying Antirheumatic Drugs in Rheumatoid Arthritis: A Review of the Current Evidence.,Cureus,2025
40225494,Steroids Versus Immunomodulators in Cardiac Sarcoidosis: A Systematic Review.,Cureus,2025
40201681,Narrative review of adalimumab for the treatment of cardiac sarcoidosis.,Heart rhythm O2,2025
40186719,Biosimilars versus biological therapy in inflammatory bowel disease: challenges and targeting strategies using drug delivery systems.,Clinical and experimental medicine,2025
39883190,An Update on Multi-System Inflammatory Syndrome in Children.,Current rheumatology reports,2025
39774535,TNF alpha Inhibitors in Cardiac Sarcoidosis: A Systematic Review and Meta-Analysis.,Critical pathways in cardiology,2024
39553443,Diaphragmatic Myopathy Associated with Dual Immune Checkpoint Inhibitors in a Patient with Renal Cell Carcinoma.,Journal of immunotherapy and precision oncology,2024
39297531,Interleukin-receptor antagonist and tumour necrosis factor inhibitors for the primary and secondary prevention of atherosclerotic cardiovascular diseases.,The Cochrane database of systematic reviews,2024
39280549,Complete Heart Block in a Patient Undergoing Combination Immune Checkpoint Inhibitor Therapy.,Cureus,2024
39252727,Current Practices and Emerging Therapies to Optimize Heart Failure Management in Cardiac Sarcoidosis: A Systematic Review.,Cureus,2024
38785743,Elevated IL-6 and Tumor Necrosis Factor-alpha in Immune Checkpoint Inhibitor Myocarditis.,"Diseases (Basel, Switzerland)",2024
38734038,The safety and efficacy of TNF inhibitors in patients with Behcet's disease: Retrospective study from eastern Turkey.,"Clinical immunology (Orlando, Fla.)",2024
38196439,Concurrent Presentation of Pustular Psoriasis and Late-Onset Rheumatoid Arthritis: A Diagnostic Challenge in a Community Hospital Setting.,Cureus,2023
38034538,Safety and efficacy of canakinumab treatment for undifferentiated autoinflammatory diseases: the data of a retrospective cohort two-centered study.,Frontiers in medicine,2023
37579656,Clinical Response to Tumor Necrosis Factor-alpha Inhibitor Therapy in the Management of Cardiac Sarcoidosis.,The American journal of cardiology,2023
37385325,Infliximab for vascular involvement in Behcet's syndrome.,"Clinical immunology (Orlando, Fla.)",2023
37189684,Inflammation and Syndecan-4 Shedding from Cardiac Cells in Ischemic and Non-Ischemic Heart Disease.,Biomedicines,2023
37025681,Case report: Aggressive progression of acute heart failure due to juvenile tuberculosis-associated Takayasu arteritis with aortic stenosis and thrombosis.,Frontiers in cardiovascular medicine,2023
36961082,Impact of biologic therapies and small molecules on the risk of major adverse cardiovascular events in patients with inflammatory bowel diseases: systematic review and meta-analysis of randomized controlled trials.,Expert review of gastroenterology & hepatology,2023
36694487,Infective Endocarditis as a Complication of Crohn's Disease on Immunotherapy.,Cureus,2022
