PMID,Title,Journal,Year
31739101,Role of the NO/cGMP pathway and renin-angiotensin system in the hypotensive and diuretic effects of aqueous soluble fraction from Crataegus songarica K. Koch.,Journal of ethnopharmacology,2020
28870408,Thyroid storm and warm autoimmune hemolytic anemia.,Transfusion and apheresis science : official journal of the World Apheresis Association : official journal of the European Society for Haemapheresis,2017
24296842,Drug absorption in celiac disease.,American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists,2013
18445492,Administration of angiotensin II in the paraventricular nucleus protects gastric mucosa from ischemia-reperfusion injury.,Brain research,2008
10409282,Pseudoaffective cardioautonomic responses to gastric distension in rats.,The American journal of physiology,1999
7105632,Altered jejunal surface pH in coeliac disease: its effect on propranolol and folic acid absorption.,"Clinical science (London, England : 1979)",1982
6125095,Pharmacokinetic comparison of pindolol with other beta-adrenoceptor-blocking agents.,American heart journal,1982
7083769,Propranolol absorption in untreated coeliac disease.,"Clinical science (London, England : 1979)",1982
861564,Gastric emptying in coeliac disease.,British medical journal,1977
837149,Plasma propranolol levels in Crohn's disease and coeliac disease.,British medical journal,1977
832003,Propranolol absorption in Crohn's disease and coeliac disease.,British medical journal,1977
831986,Propranolol absorption.,British medical journal,1977
1000215,Plasma propranolol levels in coeliac disease and Crohn's disease.,British medical journal,1976
990817,Propranolol absorption in Crohn's disease and coeliac disease.,British medical journal,1976
974614,Plasma levels of propranolol in treated patients with coeliac disease and patients with Crohn's disease.,British medical journal,1976
1261884,Absorption of propranolol and practolol in Coeliac disease.,Gut,1976
13958,Clinical pharmacokinetics of beta-adrenoreceptor blocking drugs.,Clinical pharmacokinetics,1976
1138395,Control of acute aortic dissection.,Surgery,1975
4711771,Steatorrhea in thyrotoxicosis. Relation to hypermotility and excessive dietary fat.,Annals of internal medicine,1973
5314265,[Radiographic control of acute gastrointestinal bleeding].,Fortschritte auf dem Gebiete der Rontgenstrahlen und der Nuklearmedizin,1971
