pmid,title,journal,year,drug,disease
40354444,Cardiovascular safety of Janus kinase inhibitors: A pharmacovigilance study from 2012-2023.,PloS one,2025,Baricitinib,Hypertension
40330022,Clinical characteristics and prognosis of COVID-19- associated invasive pulmonary aspergillosis in critically patients: a single-center study.,Frontiers in cellular and infection microbiology,2025,Baricitinib,Hypertension
40004820,Comparative Real-World Analysis of Baseline Demographic Characteristics and Comorbidities in Atopic Dermatitis Patients Initiating Biologics Versus JAK Inhibitors.,Journal of clinical medicine,2025,Baricitinib,Hypertension
39911872,Baricitinib treatment for hospitalized patients with severe COVID-19 on invasive mechanical ventilation: a propensity score-matched and retrospective analysis.,Frontiers in medicine,2025,Baricitinib,Hypertension
39702602,"Effects of 17beta estradiol on blood pressure elevation in ovariectomized rats with collagen-induced arthritis via modulation of oxidative stress, inflammation, fibrosis, and apoptosis in the aorta involving TLR4/NOX4/NF-kbeta and TGFbeta1/fibronectin/alpha-SMA pathways.",Naunyn-Schmiedeberg's archives of pharmacology,2025,Baricitinib,Hypertension
39291185,Design and Rationale of the Phase 2 Baricitinib Study in Apolipoprotein L1-Mediated Kidney Disease (JUSTICE).,Kidney international reports,2024,Baricitinib,Hypertension
39051163,Successful management of pulmonary hypertension with baricitinib in a dermatomyositis patient.,Clinical and experimental rheumatology,2025,Baricitinib,Hypertension
39003114,Adverse reactions to Janus kinase inhibitors: Study of their incidence and predictive factors in patients with rheumatoid arthritis.,Medicina clinica,2024,Baricitinib,Hypertension
38838223,Interferon-gamma induces combined pyroptotic angiopathy and APOL1 expression in human kidney disease.,Cell reports,2024,Baricitinib,Hypertension
38530666,JAK inhibitors in the treatment of adult patients with juvenile idiopathic arthritis: a retrospective monocentric experience.,Clinical and experimental rheumatology,2024,Baricitinib,Hypertension
38190753,Case Report: Cryptococcal Meningitis in a Previously Immunocompetent Patient with Coronavirus Disease 2019.,The American journal of tropical medicine and hygiene,2024,Baricitinib,Hypertension
38113577,Clinical features of pneumothorax associated with COVID-19: A retrospective analysis of two centres.,Respiratory investigation,2024,Baricitinib,Hypertension
38006372,Erythrodermic Presentation of Atopic Dermatitis in a Patient with Secondary Adrenal Insufficiency Caused by Oral Glucocorticosteroid Abuse.,Acta dermatovenerologica Croatica : ADC,2023,Baricitinib,Hypertension
37933613,Pyrazole: an emerging privileged scaffold in drug discovery.,Future medicinal chemistry,2023,Baricitinib,Hypertension
37868999,Safety of JAK and IL-6 inhibitors in patients with rheumatoid arthritis: a multicenter cohort study.,Frontiers in immunology,2023,Baricitinib,Hypertension
37448334,Out-of-Hospital Cardiac Arrest in Individuals With Human Immunodeficiency Virus: A Nationwide Population-Based Cohort Study.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2023,Baricitinib,Hypertension
37332847,Case report: Spontaneous hemothorax following anticoagulation for microthrombi in severe COVID pneumonia.,Respiratory medicine case reports,2023,Baricitinib,Hypertension
