PMID,Title,Journal,Year
40728324,Non-Clostridium difficile Bacterial Infection in an Acute Flare of Crohn's Disease: A Case Report and Literature Review.,La Clinica terapeutica,2025
40293759,Non-Cystic Fibrosis Bronchiectasis in Adults: A Review.,JAMA,2025
39945336,Real-world prevalence of potential drug-drug interactions associated with oral advanced therapies indicated for ulcerative colitis.,Current medical research and opinion,2025
39766566,"""Pleiotropic"" Effects of Antibiotics: New Modulators in Human Diseases.","Antibiotics (Basel, Switzerland)",2024
39648957,A decade of real-world clinical experience with 8-week azithromycin-metronidazole combined therapy in paediatric Crohn's disease.,Journal of pediatric gastroenterology and nutrition,2025
38290040,ONSET OF NONSPECIFIC ULCERATIVE COLITIS POST COVID-19 (CASE STUDY).,"Wiadomosci lekarskie (Warsaw, Poland : 1960)",2023
37392571,High throughput screening identifies auranofin and pentamidine as potent compounds that lower IFN-gamma-induced Nitric Oxide and inflammatory responses in mice: DSS-induced colitis and Salmonella Typhimurium-induced sepsis.,International immunopharmacology,2023
37327586,The immunomodulatory effects of probiotics and azithromycin in dextran sodium sulfate-induced ulcerative colitis in rats via TLR4-NF-kappaB and p38-MAPK pathway.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2023
36725090,"Personalised azithromycin+metronidazole (PAZAZ), in combination with standard induction therapy, to achieve a faecal microbiome community structure and metagenome changes associated with sustained remission in paediatric Crohn's disease (CD): protocol of a pilot study.",BMJ open,2023
35071260,Ginger Extract Decreases Susceptibility to Dextran Sulfate Sodium-Induced Colitis in Mice Following Early Antibiotic Exposure.,Frontiers in medicine,2021
35069994,Gastrointestinal and hepatic side effects of potential treatment for COVID-19 and vaccination in patients with chronic liver diseases.,World journal of hepatology,2021
34660094,Acute Inflammatory Demyelinating Polyneuropathy With Bowel and Bladder Incontinence Following COVID-19 Infection.,Cureus,2021
34381526,"[Chronic inflammatory bowel diseases: what happens when SARS-CoV-2 occurs? Preliminary results from a study conducted at the Hassan II University Teaching Hospital in Fes, Morocco (a case report)].",The Pan African medical journal,2021
34148466,Antibiotics in pediatric inflammatory bowel diseases: a systematic review.,Expert review of gastroenterology & hepatology,2021
33829460,Worse impact of second wave COVID-19 pandemic in adults but not in children with inflammatory bowel disease: an Italian single tertiary center experience.,European review for medical and pharmacological sciences,2021
33431534,HSV-associated proctitis presenting without perianal lesions: why testing and empirical treatment may be important.,BMJ case reports,2021
33314875,Clostridioides difficile infection in coronavirus disease 2019 (COVID-19): an underestimated problem?,Polish archives of internal medicine,2021
32759259,SARS CoV-2 infection among patients using immunomodulatory therapies.,Annals of the rheumatic diseases,2021
32228495,Evaluation of cinnamon extract effects on clbB gene expression and biofilm formation in Escherichia coli strains isolated from colon cancer patients.,BMC cancer,2020
31276165,Treatment-Specific Composition of the Gut Microbiota Is Associated With Disease Remission in a Pediatric Crohn's Disease Cohort.,Inflammatory bowel diseases,2019
