pmid,title,journal,year,drug,disease
40771914,"Pharmacodynamics, pharmacokinetics, interactions with other drugs, toxicity and clinical effectiveness of proton pump inhibitors.",Frontiers in pharmacology,2025,Clopidogrel,COVID-19
40613068,Therapeutic-dose heparin combined with antiplatelets in noncritically ill patients with COVID-19: a secondary analysis of a multiplatform randomized controlled trial.,Research and practice in thrombosis and haemostasis,2025,Clopidogrel,COVID-19
40509126,Myocarditis in Cats with Feline Infectious Peritonitis Can Be Cured with GS-441524 and Symptomatic Cardiovascular Treatment.,Animals : an open access journal from MDPI,2025,Clopidogrel,COVID-19
40002898,Genetic and Epigenetic Intersections in COVID-19-Associated Cardiovascular Disease: Emerging Insights and Future Directions.,Biomedicines,2025,Clopidogrel,COVID-19
39518675,The Comparative Effectiveness of Potent P2Y12 Inhibitors Versus Clopidogrel in Patients with Acute Myocardial Infarction Undergoing PCI: National Registry Data.,Journal of clinical medicine,2024,Clopidogrel,COVID-19
39492709,Treatment of cerebral venous thrombosis: a review.,Current medical research and opinion,2024,Clopidogrel,COVID-19
39434905,Diacerein reduces inflammasome activation and SARS-CoV-2 virus replication: a proof-of-concept translational study.,Frontiers in pharmacology,2024,Clopidogrel,COVID-19
39262648,The association of antiplatelet agents with mortality among patients with non-COVID-19 community-acquired pneumonia: a systematic review and meta-analysis.,Research and practice in thrombosis and haemostasis,2024,Clopidogrel,COVID-19
39228188,Contemporary Statistics of Acute Ischemic Stroke and Transient Ischemic Attack in 2021: Insights From the CRCS-K-NIH Registry.,Journal of Korean medical science,2024,Clopidogrel,COVID-19
39110427,Low-Dose Direct Oral Anticoagulation vs Dual Antiplatelet Therapy After Left Atrial Appendage Occlusion: The ADALA Randomized Clinical Trial.,JAMA cardiology,2024,Clopidogrel,COVID-19
38633322,Decreased incidence of Kawasaki disease in South Korea during the SARS-CoV-2 pandemic.,Frontiers in pediatrics,2024,Clopidogrel,COVID-19
38543815,Small Molecules for the Treatment of Long-COVID-Related Vascular Damage and Abnormal Blood Clotting: A Patent-Based Appraisal.,Viruses,2024,Clopidogrel,COVID-19
38092897,Inhibition of the K(Ca)2 potassium channel in atrial fibrillation: a randomized phase 2 trial.,Nature medicine,2024,Clopidogrel,COVID-19
37885023,Refractory drug-induced systemic small-vessel vasculitis with two varied extracutaneous manifestations: a case report and review of the literature.,Journal of medical case reports,2023,Clopidogrel,COVID-19
37824341,Arteriovenous thrombosis in a patient with miliary tuberculosis complicated by a left ventricular mass and its treatment.,Journal of infection in developing countries,2023,Clopidogrel,COVID-19
37791549,Renal artery infarction in the SARS-Cov-2 era: A systematic review of case reports.,"Archivio italiano di urologia, andrologia : organo ufficiale [di] Societa italiana di ecografia urologica e nefrologica",2023,Clopidogrel,COVID-19
37736426,Comparison of the Efficacy and Safety Profiles of Different P2Y12 Inhibitors in Patients With ST-Segment Elevation Myocardial Infarction in the COVID-19 Era.,Cureus,2023,Clopidogrel,COVID-19
37363457,How is ischemic stroke linked to a COVID-19-infected patient different from other cardiovascular risk factors? a case report.,Annals of medicine and surgery (2012),2023,Clopidogrel,COVID-19
37230416,A randomized controlled trial to investigate the use of acute coronary syndrome therapy in patients hospitalized with COVID-19: the COVID-19 Acute Coronary Syndrome trial.,Journal of thrombosis and haemostasis : JTH,2023,Clopidogrel,COVID-19
37227729,Effect of P2Y12 Inhibitors on Organ Support-Free Survival in Critically Ill Patients Hospitalized for COVID-19: A Randomized Clinical Trial.,JAMA network open,2023,Clopidogrel,COVID-19
37104082,An Integrated Multidisciplinary Circuit Led by Hospital and Community Pharmacists to Implement Clopidogrel Pharmacogenetics in Clinical Practice.,"Pharmacy (Basel, Switzerland)",2023,Clopidogrel,COVID-19
36949626,Hematological disorders and stroke.,International journal of stroke : official journal of the International Stroke Society,2023,Clopidogrel,COVID-19
36944357,Atorvastatin versus Placebo in ICU Patients with COVID-19: Ninety-day Results of the INSPIRATION-S Trial.,Thrombosis and haemostasis,2023,Clopidogrel,COVID-19
36676708,The Effectiveness of Antiplatelet Therapy and the Factors Influencing It in Patients with Acute Coronary Syndrome before and during the COVID-19 Pandemic.,"Medicina (Kaunas, Lithuania)",2022,Clopidogrel,COVID-19
36653090,PCSK9 Inhibition During the Inflammatory Stage of SARS-CoV-2 Infection.,Journal of the American College of Cardiology,2023,Clopidogrel,COVID-19
36620733,Effect of Ticagrelor Compared to Clopidogrel on Short-term Outcomes of COVID-19 Patients with Acute Coronary Syndrome Undergoing Percutaneous Coronary Intervention; a Randomized Clinical Trial.,Archives of academic emergency medicine,2023,Clopidogrel,COVID-19
36160149,Antiplatelet therapy for patients with COVID-19: Systematic review and meta-analysis of observational studies and randomized controlled trials.,Frontiers in medicine,2022,Clopidogrel,COVID-19
36119336,SARS-CoV-2 triggered seizure complicated by fatal subdural hematoma under edoxaban and clopidogrel.,Journal of family medicine and primary care,2022,Clopidogrel,COVID-19
36036760,Anticoagulation and Antiplatelet Therapy for Prevention of Venous and Arterial Thrombotic Events in Critically Ill Patients With COVID-19: COVID-PACT.,Circulation,2022,Clopidogrel,COVID-19
35946821,Major implications of single nucleotide polymorphisms in human carboxylesterase 1 on substrate bioavailability.,Biotechnology & genetic engineering reviews,2024,Clopidogrel,COVID-19
35854813,Procedure room innovation during the COVID-19 crisis: Protecting healthcare workers while learning from history.,iScience,2022,Clopidogrel,COVID-19
35797292,Coexistence of SARS-CoV-2 and cerebrovascular diseases: does COVID-19 positivity trigger cerebrovascular pathologies?,Journal of infection in developing countries,2022,Clopidogrel,COVID-19
35751888,Giant coronary aneurysms in an infant: Dilemma of MIS-C.,"Echocardiography (Mount Kisco, N.Y.)",2022,Clopidogrel,COVID-19
35572350,Very late stent thrombosis lacking findings of the typical causes on optical coherence tomography in a patient with SARS-CoV-2.,Journal of cardiology cases,2022,Clopidogrel,COVID-19
35524226,Renal artery thrombosis in SARS-CoV-2 infection: a case report.,BMC nephrology,2022,Clopidogrel,COVID-19
35484746,"Visualized Genotyping from ""Sample to Results"" Within 25 Minutes by Coupling Recombinase Polymerase Amplification (RPA) With Allele-Specific Invasive Reaction Assisted Gold Nanoparticle Probes Assembling.",Journal of biomedical nanotechnology,2022,Clopidogrel,COVID-19
35463196,Prognostic implications of serial high-sensitivity cardiac troponin testing among patients with COVID-19: A Danish nationwide registry-based cohort study.,American heart journal plus : cardiology research and practice,2022,Clopidogrel,COVID-19
35416588,Mortality in People with Type 2 Diabetes Following SARS-CoV-2 Infection: A Population Level Analysis of Potential Risk Factors.,"Diabetes therapy : research, treatment and education of diabetes and related disorders",2022,Clopidogrel,COVID-19
