PMID,Title,Journal,Year
39069553,Increased risk of pigmentary degeneration of the iris and pigmentary glaucoma with fluoroquinolone antibiotics.,"Eye (London, England)",2024
38773506,"Spiroplasma infection as a cause of severe congenital keratouveitis, cataract and glaucoma.",BMC ophthalmology,2024
37680309,Unilateral acute iris transillumination syndrome with glaucoma and iris pigment epithelium dispersion simulating iris melanoma.,American journal of ophthalmology case reports,2023
37111243,Azithromycin and Sildenafil May Have Protective Effects on Retinal Ganglion Cells via Different Pathways: Study in a Rodent Microbead Model.,"Pharmaceuticals (Basel, Switzerland)",2023
31770361,Drugs for common eye disorders.,The Medical letter on drugs and therapeutics,2019
30445143,Oral doxycycline and azithromycin in the management of recurrent conjunctival dehiscence following glaucoma drainage implantation in a child.,Journal of AAPOS : the official publication of the American Association for Pediatric Ophthalmology and Strabismus,2019
29631831,Comparative cost evaluation of brand name and generic ophthalmology medications in Ontario.,Canadian journal of ophthalmology. Journal canadien d'ophtalmologie,2018
28476050,Influence of Pilocarpine and Timolol on Human Meibomian Gland Epithelial Cells.,Cornea,2017
26130187,Current and Emerging Therapeutic Strategies for the Treatment of Meibomian Gland Dysfunction (MGD).,Drugs,2015
20678751,"An anterior chamber toxicity study evaluating Besivance, AzaSite, and Ciprofloxacin.",American journal of ophthalmology,2010
17535371,Ocular therapeutics.,Clinical & experimental optometry,2007
