pmid,title,journal,year,drug,disease
29551354,The antipsychotics sulpiride induces fatty liver in rats via phosphorylation of insulin receptor substrate-1 at Serine 307-mediated adipose tissue insulin resistance.,Toxicology and applied pharmacology,2018,Bromocriptine,Chronic Liver Disease
27314429,Management of Neurologic Manifestations in Patients with Liver Disease.,Current treatment options in neurology,2016,Bromocriptine,Chronic Liver Disease
11467622,Hepatic Encephalopathy.,The American journal of gastroenterology,2001,Bromocriptine,Chronic Liver Disease
10682234,Intravenous administration of levodopa ameliorated a refractory akathisia case induced by interferon-alpha.,Clinical neuropharmacology,2000,Bromocriptine,Chronic Liver Disease
9304232,[Clozapine in the treatment of adverse psychiatric manifestations of long-term therapy with levodopa].,Srpski arhiv za celokupno lekarstvo,1997,Bromocriptine,Chronic Liver Disease
1662661,The treatment of chronic hepatic encephalopathy.,Hepato-gastroenterology,1991,Bromocriptine,Chronic Liver Disease
1764861,[A case of Behcet's disease associated with myopathy during cyclosporin treatment].,Rinsho shinkeigaku = Clinical neurology,1991,Bromocriptine,Chronic Liver Disease
19256154,Treatment of portal systemic encephalopathy: standard and new treatments.,Revista de investigacion clinica; organo del Hospital de Enfermedades de la Nutricion,1990,Bromocriptine,Chronic Liver Disease
2963077,Cardiomegaly and abdominal mass in an acromegalic patient.,International journal of cardiac imaging,1987,Bromocriptine,Chronic Liver Disease
3093517,Acromegaly due to ectopic growth hormone (GH)-releasing hormone (GHRH) production: dynamic studies of GH and ectopic GHRH secretion.,The Journal of clinical endocrinology and metabolism,1986,Bromocriptine,Chronic Liver Disease
6529174,[Treatment of acute and chronic hepatic encephalopathy in cirrhosis].,Annales de gastroenterologie et d'hepatologie,1984,Bromocriptine,Chronic Liver Disease
6145537,Detection and management of the neuroleptic malignant syndrome.,Clinical pharmacy,1984,Bromocriptine,Chronic Liver Disease
6715973,Bromocriptine-associated ototoxicity.,The Journal of laryngology and otology,1984,Bromocriptine,Chronic Liver Disease
6360816,Progress in the treatment of chronic portasystemic encephalopathy.,Gut,1984,Bromocriptine,Chronic Liver Disease
6881119,Standard and higher doses of bromocriptine for severe chronic portal-systemic encephalopathy.,The American journal of gastroenterology,1983,Bromocriptine,Chronic Liver Disease
6851191,Effect of bromocriptin therapy on the electroencephalogram in chronic hepatic encephalopathy.,Clinical EEG (electroencephalography),1983,Bromocriptine,Chronic Liver Disease
7429126,"Bromocriptine to treat ""intractable"" portal systemic encephalopathy.",Gastroenterology,1980,Bromocriptine,Chronic Liver Disease
7403629,[Treatment of chronic portasystemic encephalopathy with bromocryptine].,Revista espanola de las enfermedades del aparato digestivo,1980,Bromocriptine,Chronic Liver Disease
7372089,Bromocriptine for chronic portal systemic encephalopathy.,Gastroenterology,1980,Bromocriptine,Chronic Liver Disease
7353752,Successful use of bromocriptine in the treatment of chronic hepatic encephalopathy.,Gastroenterology,1980,Bromocriptine,Chronic Liver Disease
397554,[Role of bromocriptine in the treatment of chronic hepatic encephalopathy].,Revista clinica espanola,1979,Bromocriptine,Chronic Liver Disease
42843,"[Hyperprolactinemia in liver diseases. Occurrence, clinical significance, etiology].",Medizinische Klinik,1979,Bromocriptine,Chronic Liver Disease
374177,Treatment of chronic portal systemic encephalopathy with bromocriptine: a double-blind controlled trial.,Gastroenterology,1979,Bromocriptine,Chronic Liver Disease
577999,Bromocriptine in encephalopathy.,The New England journal of medicine,1977,Bromocriptine,Chronic Liver Disease
576493,Successful use of bromocriptine in the treatment of a patient with chronic portasystemic encephalopathy.,The New England journal of medicine,1977,Bromocriptine,Chronic Liver Disease
