PMID,Title,Journal,Year
40837617,Effect of intravenous methotrexate carried by lipid nanoemulsion in patients with anterior ST-elevation myocardial infarction.,International journal of cardiology. Heart & vasculature,2025
40689675,Cardiovascular and thromboembolic risks of JAK inhibitors in atopic dermatitis: A global cohort study.,Journal of the European Academy of Dermatology and Venereology : JEADV,2025
40583093,"Clinical outcomes of anti-inflammatory therapies inhibiting the NLRP3/IL-1beta/IL-6/CRP pathway in coronary artery disease patients: a systemic review and meta-analysis of 37,056 individuals from 32 randomized trials.",Inflammation research : official journal of the European Histamine Research Society ... [et al.],2025
40516565,"Dual JAK and ROCK inhibition with CPL'116 in patients with rheumatoid arthritis with inadequate response to methotrexate: a randomised, double-blind, placebo-controlled, phase 2 trial.",The Lancet. Rheumatology,2025
40485474,Novel Mouse Model of Coronary Atherosclerosis With Myocardial Infarction: Insights Into Human CAD.,Circulation research,2025
40376321,Cardiovascular Outcomes of Disease-Modifying Antirheumatic Drugs in Rheumatoid Arthritis: A Review of the Current Evidence.,Cureus,2025
40368626,Top studies of 2024 relevant to primary care: From the PEER team.,Canadian family physician Medecin de famille canadien,2025
40249410,Methotrexate associates with ischemic cardiovascular risk reduction in males but not females: a transatlantic cardiovascular consortium for people with rheumatoid arthritis observational study.,Rheumatology international,2025
40159386,The Never-Ending Challenge of Anti-Inflammatory Therapy after Acute Myocardial Infarction.,Cardiology,2025
40089023,Reduced major adverse cardiovascular events with interleukin-17 inhibitors compared to methotrexate in psoriasis patients: A multicenter retrospective cohort analysis.,Journal of the American Academy of Dermatology,2025
40068664,Long-Term Effects of Methotrexate on Cardiovascular Outcomes and Left Ventricular Function in ST-Segment Elevation Myocardial Infarction: A Five-Year Follow-Up of the TETHYS Trial.,Cardiology,2025
39927511,Colchicine for the primary prevention of cardiovascular events.,The Cochrane database of systematic reviews,2025
39760552,[Acute Myocardial Infarction as a Presentation of Takayasu Arteritis in a Patient with Ulcerative Colitis: Case Report and Review of the Topic].,Revista medica de Chile,2024
39445642,Methotrexate-Loaded solid lipid nanoparticles enhance the viability of cutaneous flaps: potential for surgical wound healing.,Journal of drug targeting,2025
39002010,Clinical Manifestations and Prognosis of Giant Cell Arteritis: A Retrospective Cohort Study.,Doklady. Biochemistry and biophysics,2024
38886005,Increased risk of cardiovascular events under the treatments with Janus kinase inhibitors versus biological disease-modifying antirheumatic drugs in patients with rheumatoid arthritis: a retrospective longitudinal population-based study using the Japanese health insurance database.,RMD open,2024
38866263,Novel strategies for targeting neutrophil against myocardial infarction.,Pharmacological research,2024
37871757,Targeting residual inflammatory risk: The next frontier for atherosclerosis treatment and prevention.,Vascular pharmacology,2023
37676423,Endothelial Progenitor Cells in Autoimmune Disorders.,Stem cell reviews and reports,2023
37336623,The rise and fall of troponin in a patient with polymyositis.,BMJ case reports,2023
