pmid,title,journal,year,drug,disease
40802258,New molecules in the therapy of chronic graft-versus-host disease.,Current opinion in hematology,2025,Ruxolitinib,Multiple Sclerosis
39806091,Inhibition of Mitochondrial Succinate Dehydrogenase with Dimethyl Malonate Promotes M2 Macrophage Polarization by Enhancing STAT6 Activation.,Inflammation,2025,Ruxolitinib,Multiple Sclerosis
39508597,Identification of stimuli that enhance human herpesvirus 6A (HHV-6A) replication and reconstitution.,Journal of virology,2024,Ruxolitinib,Multiple Sclerosis
39169436,Targeting Bruton's tyrosine kinase (BTK) as a signaling pathway in immune-mediated diseases: from molecular mechanisms to leading treatments.,"Advances in rheumatology (London, England)",2024,Ruxolitinib,Multiple Sclerosis
38895380,TYK2 as a novel therapeutic target in Alzheimer's Disease with TDP-43 inclusions.,bioRxiv : the preprint server for biology,2024,Ruxolitinib,Multiple Sclerosis
38526238,Targeted-Neuroinflammation Mitigation Using Inflammasome-Inhibiting Nanoligomers is Therapeutic in an Experimental Autoimmune Encephalomyelitis Mouse Model.,ACS chemical neuroscience,2024,Ruxolitinib,Multiple Sclerosis
37189112,Structural and non-structural proteins in SARS-CoV-2: potential aspects to COVID-19 treatment or prevention of progression of related diseases.,Cell communication and signaling : CCS,2023,Ruxolitinib,Multiple Sclerosis
36895907,Case report: JAK inhibition as promising treatment option of fatal RVCLS due to TREX1 mutation (pVAL235Glyfs(*)6).,Frontiers in neurology,2023,Ruxolitinib,Multiple Sclerosis
33781828,Ruxolitinib attenuates experimental autoimmune encephalomyelitis (EAE) development as animal models of multiple sclerosis (MS).,Life sciences,2021,Ruxolitinib,Multiple Sclerosis
33332067,,,2020,Ruxolitinib,Multiple Sclerosis
32222877,JAK Inhibitors: Prospects in Connective Tissue Diseases.,Clinical reviews in allergy & immunology,2020,Ruxolitinib,Multiple Sclerosis
28203617,Ruxolitinib treatment in a patient with neuromyelitis optica: A case report.,Neurology(R) neuroimmunology & neuroinflammation,2017,Ruxolitinib,Multiple Sclerosis
26981780,Ruxolitinib synergizes with DMF to kill via BIM+BAD-induced mitochondrial dysfunction and via reduced SOD2/TRX expression and ROS.,Oncotarget,2016,Ruxolitinib,Multiple Sclerosis
22971156,Selective JAK1 inhibitor and selective Tyk2 inhibitor patents.,Expert opinion on therapeutic patents,2012,Ruxolitinib,Multiple Sclerosis
