PMID,Title,Journal,Year
40289444,"Fatigue in Inflammatory Bowel Disease: No Effect of Serum Concentrations of Infliximab, Adalimumab or Anti-Drug Antibodies During Maintenance Therapy.",Scandinavian journal of immunology,2025
39407743,Microscopic Colitis: An Underestimated Disease of Growing Importance.,Journal of clinical medicine,2024
38994835,Comparative Risk of Serious Infection With Vedolizumab vs Anti-Tumor Necrosis Factor in Inflammatory Bowel Disease: Results From Nationwide Swedish Registers.,The American journal of gastroenterology,2024
36713411,Case report: Dupilumab treatment improved type 2 disorders in a patient with IPEX syndrome diagnosis.,Frontiers in immunology,2022
34999914,Coincidence of juvenile idiopathic arthritis and type 1 diabetes: a case-based review.,Rheumatology international,2022
32514446,Determination of lower cut-off levels of adalimumab associated with biochemical remission in Crohn's disease.,JGH open : an open access journal of gastroenterology and hepatology,2020
31351508,Adalimumab - Safe and Effective Therapy for an Adolescent Patient with Severe Psoriasis and Immune Thrombocytopenia.,Acta dermatovenerologica Croatica : ADC,2019
31094177,Celiac disease associated with ulcerative colitis.,Terapevticheskii arkhiv,2019
20012049,Late response to anti-TNF-alpha therapy in refractory mucocutaneous lesions of Behcet's disease.,Rheumatology international,2011
19132970,The safety profile of anti-tumour necrosis factor therapy in inflammatory bowel disease in clinical practice: analysis of 620 patient-years follow-up.,Alimentary pharmacology & therapeutics,2009
18418614,[Elevated liver enzymes in rheumatoid arthritis : differential diagnostic considerations based on a case report].,Zeitschrift fur Rheumatologie,2008
18176869,Organ-specific autoantibodies in patients with rheumatoid arthritis treated with adalimumab: a prospective long-term follow-up.,Autoimmunity,2008
