PMID,Title,Journal,Year
38445428,Cerebral venous thrombosis after first Methotrexate administration by lumbar puncture in a patient with large B cell lymphoma.,La Tunisie medicale,2023
36241238,[Clinical characteristics and prognosis of seizures in 75 children with acute lymphoblastic leukemia].,Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences,2022
34380827,Acute neurological complications during acute lymphoblastic leukemia therapy: A single-center experience over 10 years.,Indian journal of cancer,2021
32209197,[Efficacy and safety of anti-tumor necrosis factor alpha monoclonal antibodies in 16 patients with severe/refractory vasculo Behcet's disease].,Zhonghua nei ke za zhi,2020
31887565,"Neuro-Behcet's disease: An update on diagnosis, differential diagnoses, and treatment.",Multiple sclerosis and related disorders,2020
29328996,Acute and sub-acute neurological toxicity in children treated for acute lymphoblastic leukemia.,Leukemia research,2018
26604227,"A 43-year-old woman presenting with subacute, bilateral, sequential facial nerve palsies, then developing pseudotumour cerebri.",BMJ case reports,2015
26487500,Behcet's syndrome: a critical digest of the 2014-2015 literature.,Clinical and experimental rheumatology,2015
25934140,Clinical Course of Cerebral Venous Thrombosis in Adult Acute Lymphoblastic Leukemia.,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,2015
24570365,[Etanercept: does it constitute a risk factor for development of cerebral venous thrombosis?].,Revista de neurologia,2014
20229137,Proposing an algorithm for treatment of different manifestations of neuro-Behcet's disease.,Clinical rheumatology,2010
20121554,Subacute methotrexate neurotoxicity and cerebral venous sinus thrombosis in a 12-year-old with acute lymphoblastic leukemia and methylenetetrahydrofolate reductase (MTHFR) C677T polymorphism: homocysteine-mediated methotrexate neurotoxicity via direct endothelial injury.,Pediatric hematology and oncology,2010
18612759,Clinical and radiological features of brain neurotoxicity caused by antitumor and immunosuppressant treatments.,Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology,2008
15650545,Early cerebral sinovenous thrombosis in a child with acute lymphoblastic leukemia carrying the prothrombin G20210A variant: a case report and review of the literature.,Blood coagulation & fibrinolysis : an international journal in haemostasis and thrombosis,2005
12773866,[Cerebral ischemic events and anti-cancer therapy].,Revue neurologique,2003
12428129,Cerebral venous and sinus thrombosis with cerebrospinal fluid circulation block after the first methotrexate administration by lumbar puncture.,Neuroradiology,2002
12098096,[Complicated antiphospholid antibody syndrome].,Deutsche medizinische Wochenschrift (1946),2002
8752996,[MRI abnormalities of the brain in neurologic complications following treatment of cancer in children].,No to shinkei = Brain and nerve,1996
1148395,Erythrocyte volume distribution in normal and abnormal subjects.,Blood,1975
