PMID,Title,Journal,Year
39449230,Eucalyptus oil nanoemulsion for enhanced skin deposition of fluticasone propionate in psoriatic plaques: A combinatorial anti-inflammatory effect to suppress implicated cytokines.,Archiv der Pharmazie,2025
35789520,Vaccine-induced erythrodermic psoriasis in a child successfully treated with secukinumab: A case report and brief literature review.,Dermatologic therapy,2022
34338577,Protective effect of sarsasapogenin in TNBS induced ulcerative colitis in rats associated with downregulation of pro-inflammatory mediators and oxidative stress.,Immunopharmacology and immunotoxicology,2021
29151650,Molecular Modeling of Cloned Bacillus subtilis Keratinase and Its Insinuation in Psoriasis Treatment Using Docking Studies.,Indian journal of microbiology,2017
26739196,Longitudinal in vivo tracking of adverse effects following topical steroid treatment.,Experimental dermatology,2016
18370528,Assessment of HPA-Axis Suppression with Fluticasone Cream 0.05% in Patients with Extensive Psoriasis or Eczema.,Clinical drug investigation,1998
17207203,Psoriasis of the lips: a rare entity.,Journal of the European Academy of Dermatology and Venereology : JEADV,2007
15608497,Safety and efficacy of fluticasone propionate in the topical treatment of skin diseases.,Skin pharmacology and physiology,2005
12566824,The effects of topical corticosteroids and a coal tar preparation on dithranol-induced irritation in patients with psoriasis.,Skin pharmacology and applied skin physiology,2003
11992180,"A clinical evaluation of tazarotene 0.1% gel, with and without a high- or mid-high-potency corticosteroid, in patients with stable plaque psoriasis.",Journal of cutaneous medicine and surgery,2002
11338723,"A randomized, double-blind, multicenter trial comparing fluticasone propionate cream, 0.05%, and hydrocortisone-17-butyrate cream, 0.1%, applied twice daily for 4 weeks in the treatment of psoriasis.",Cutis,2001
11148481,"Limited application of fluticasone propionate ointment, 0.005% in patients with psoriasis of the face and intertriginous areas.",Journal of the American Academy of Dermatology,2001
10815538,[The therapeutic activity of Cutivate in the treatment of inflammatory skin diseases].,Voenno-meditsinskii zhurnal,2000
9591441,"[Fluticasone propionate, corticosteroid for topical treatment].",Polski merkuriusz lekarski : organ Polskiego Towarzystwa Lekarskiego,1998
9463794,Topical mometasone. A review of its pharmacological properties and therapeutic use in the treatment of dermatological disorders.,Drugs,1998
18020489,Topical fluticasone propionate: a review of its pharmacological properties and therapeutic use in the treatment of dermatological disorders.,"BioDrugs : clinical immunotherapeutics, biopharmaceuticals and gene therapy",1997
20948092,Fluticasone propionate (0.05%) cream compared to betamethasone valerate (0.12%) cream in the treatment of steroid-responsive dermatoses: a multicentric study.,"Indian journal of dermatology, venereology and leprology",1996
8646872,Efficacy and safety of fluticasone propionate 0.005% ointment in the treatment of psoriasis.,Cutis,1996
8646870,"Comparison of safety and efficacy of fluticasone propionate cream, 0.05%, and betamethasone valerate cream, 0.1%, in the treatment of moderate-to-severe psoriasis.",Cutis,1996
8646869,Topical corticosteroids in clinical practice: focus on fluticasone propionate.,Cutis,1996
