PMID,Title,Journal,Year
31646159,Implantation of a cardiac pacemaker to circumvent complete heart block in a life-threatening hemangioma to allow the use of propranolol.,JAAD case reports,2019
29879029,No obvious sympathetic excitation after massive levothyroxine overdose: A case report.,Medicine,2018
28886937,Studies of drug interactions with alpha(1)-acid glycoprotein by using on-line immunoextraction and high-performance affinity chromatography.,Journal of chromatography. A,2017
26354876,"Ultraviolet light converts propranolol, a nonselective beta-blocker and potential lupus-inducing drug, into a proinflammatory AhR ligand.",European journal of immunology,2015
25748962,Ankylosing spondylitis associated with pulmonary arterial hypertension.,"Internal medicine (Tokyo, Japan)",2015
22154895,"[Lupus, Graves' disease, and vasculitis: a case report].",Endocrinologia y nutricion : organo de la Sociedad Espanola de Endocrinologia y Nutricion,2012
21303473,Portal vein thrombosis in systemic lupus erythematosus associated with anticardiolipin antibodies.,International journal of rheumatic diseases,2011
18480926,Adrenergic urticaria in a patient with anti-double-stranded DNA antibodies.,Acta dermato-venereologica,2008
16759580,[The role of CYP2C19 polymorphism in the development of adverse effects to drugs and the risk for diseases].,Medicina clinica,2006
15864916,The dietary supplement ephedrine induces beta-adrenergic mediated exacerbation of systemic lupus erythematosus in NZM391 mice.,Lupus,2005
2301491,Oligohydramnios sequence and renal tubular malformation associated with maternal enalapril use.,American journal of obstetrics and gynecology,1990
6231317,Hydralazine-induced systemic lupus erythematosus presenting as pyoderma gangrenosum-like ulcers.,Journal of the American Academy of Dermatology,1984
6138364,Partial characterization and clinical correlation of circulating human immunoglobulins directed against thyrotrophin binding sites in guinea pig fat cell membranes. Development of a direct enzyme immunoassay.,The Journal of clinical investigation,1983
6896490,Lupus-like syndrome--a rare complication in thionamide treatment for Graves' disease.,Endocrinologia japonica,1981
6977135,"SLE syndrome, probably induced by labetalol.",Postgraduate medical journal,1981
6156349,Efficacy of minoxidil in the treatment of severe hypertension in systemic disorders.,Journal of cardiovascular pharmacology,1980
38730,[Cutaneous reactions to propranolol (author's transl)].,Annales de dermatologie et de venereologie,1979
92157,Drug-induced lupus erythematosus aggravated by oral zinc therapy.,Acta dermato-venereologica,1979
888141,Clinical evaluation of angiotensin II antagonist in advanced hypertension.,The Tohoku journal of experimental medicine,1977
778618,Drug therapy. Hydralazine.,The New England journal of medicine,1976
