PMID,Title,Journal,Year
35290110,"pH-degradable, bisphosphonate-loaded nanogels attenuate liver fibrosis by repolarization of M2-type macrophages.",Proceedings of the National Academy of Sciences of the United States of America,2022
34284573,Coordination Compounds As Multi-Delivery Systems for Osteoporosis.,ACS applied materials & interfaces,2021
32151025,Protective Effects of Methoxsalen Supplementation on Chronic Alcohol-Induced Osteopenia and Steatosis in Rats.,"Molecules (Basel, Switzerland)",2020
30836327,Glucagonoma-associated dilated cardiomyopathy refractory to somatostatin analogue therapy.,"Endocrinology, diabetes & metabolism case reports",2019
28449186,The risk of lower gastrointestinal bleeding in low-dose aspirin users.,Alimentary pharmacology & therapeutics,2017
28416300,Pyrophosphate Supplementation Prevents Chronic and Acute Calcification in ABCC6-Deficient Mice.,The American journal of pathology,2017
26503875,[Treatment for hepatic osteodystrophy].,Clinical calcium,2015
26503873,[Clinical guidelines for bone disease in primary biliary cirrhosis].,Clinical calcium,2015
25954476,"Primary biliary cirrhosis: Pathophysiology, clinical presentation and therapy.",World journal of hepatology,2015
23675468,Impact of hepatitis C virus infection on bone mineral density in renal transplant recipients.,PloS one,2013
23077943,Extrahepatic complications of chronic cholestasis: current diagnosis and treatment.,Revista medico-chirurgicala a Societatii de Medici si Naturalisti din Iasi,2012
21971374,Efficacy of different therapeutic regimens on hepatic osteodystrophy in chronic viral liver disease.,European journal of gastroenterology & hepatology,2011
19190677,Fully phosphorylated fetuin-A forms a mineral complex in the serum of rats with adenine-induced renal failure.,Kidney international,2009
19004061,Therapeutic effects of alendronate on bone erosion and atrophy in a patient with rheumatoid arthritis and hepatitis C virus infection.,The Journal of rheumatology,2008
17668216,Improving the outcome of established therapies for osteoporosis by adding the active D-hormone analog alfacalcidol.,Rheumatology international,2007
17404782,Collapsing focal segmental glomerulosclerosis in a liver transplant recipient on alendronate.,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,2007
12628068,Treatment Options for Primary Biliary Cirrhosis and Primary Sclerosing Cholangitis.,Current treatment options in gastroenterology,2003
