PMID,Title,Journal,Year
40575645,COVID-19 management in patients with comorbid conditions.,World journal of virology,2025
37675163,COVID-19 in patients with rheumatological diseases in the Eastern Province of Saudi Arabia.,Journal of medicine and life,2023
36384806,Pulmonary manifestations of childhood-onset primary Sjogren's syndrome (SS) masquerading as reactive airways disease in a male patient and review of interstitial lung disease associated with SS.,Pediatric rheumatology online journal,2022
35262569,Rationale and Design of the COVID-19 Outpatient Prevention Evaluation (COPE - Coalition V) Randomized Clinical Trial: Hydroxychloroquine vs. Placebo in Non-Hospitalized Patients.,Arquivos brasileiros de cardiologia,2022
35165505,The Impact of COVID-19 On Comorbidities: A Review Of Recent Updates For Combating It.,Saudi journal of biological sciences,2022
35139097,Hydroxychloroquine for prophylaxis of COVID-19 in health workers: A randomized clinical trial.,PloS one,2022
34629634,Prevalence and 30-Day Mortality in Hospitalized Patients With Covid-19 and Prior Lung Diseases.,Archivos de bronconeumologia,2021
34471426,"Factors associated with risk of major adverse cardiovascular events in patients with rheumatoid arthritis: a nationwide, population-based, case-control study.",Therapeutic advances in musculoskeletal disease,2021
34368223,Management of Coronavirus Disease 2019 Patients With Lung Cancer: Experience From a Thoracic Oncology Center.,Frontiers in molecular biosciences,2021
33978330,Biological markers and follow-up after discharge home of patients with COVID-19 pneumonia.,Emergencias : revista de la Sociedad Espanola de Medicina de Emergencias,2021
33957434,The predictors of COVID-19 mortality in a nationwide cohort of Turkish patients.,Respiratory medicine,2021
33521616,Disruption of CCR5 signaling to treat COVID-19-associated cytokine storm: Case series of four critically ill patients treated with leronlimab.,Journal of translational autoimmunity,2021
33447021,Clinical Characteristics and Prognosis of COPD Patients Hospitalized with SARS-CoV-2.,International journal of chronic obstructive pulmonary disease,2020
33378062,Risk factors of COVID-19 mortality: a systematic review of current literature and lessons from recent retracted articles.,European review for medical and pharmacological sciences,2020
33259989,Clinical characteristics of and outcomes for patients with COVID-19 and comorbid lung diseases primarily hospitalized in a conventional pulmonology unit: A retrospective study.,Respiratory medicine and research,2021
33209137,Update on COVID-19: A teleconference with the Paediatric Virology Study Group (Review).,Experimental and therapeutic medicine,2020
33201172,Prognostic factors and predictors of outcome in patients with COVID-19 and related pneumonia: a retrospective cohort study.,Bioscience reports,2020
33033151,Continuous positive airway pressure in COVID-19 patients with moderate-to-severe respiratory failure.,The European respiratory journal,2021
32702948,Hydroxychloroquine-Associated Thrombotic Thrombocytopenic Purpura.,Turkish journal of haematology : official journal of Turkish Society of Haematology,2020
32573990,Heart transplant recipient patient with COVID-19 treated with tocilizumab.,Transplant infectious disease : an official journal of the Transplantation Society,2020
