PMID,Title,Journal,Year
40893054,"Open-Label, Phase II Trial of Extracellular Regulated Kinase Inhibition Alone and in Combination With Autophagy Inhibition in Patients With Metastatic Pancreatic Cancer.",JCO precision oncology,2025
40834984,WZ4003 sensitizes hepatocellular carcinoma to OSI-027 by inhibiting ARK5-mediated autophagy.,Cancer letters,2025
40520896,The combination of PF-429242 and chloroquine triggers pH-dependent cell death in hepatocellular carcinoma cells.,International journal of medical sciences,2025
40409452,Paricalcitol plus hydroxychloroquine enhances gemcitabine activity and induces mesenchymal to epithelial transition in pancreatic ductal adenocarcinoma: A single cell RNA-seq analysis.,Cancer letters,2025
40401367,Rationally designed anti-autophagy nanosystems for reversing the immunosuppressive network in the tumor environment.,"Nanomedicine (London, England)",2025
40395525,NLRP4 drives olaparib resistance in pancreatic cancer.,Autophagy reports,2024
40093805,Inhibition of autophagy promotes ultrasound‑targeted microbubble destruction-induced apoptosis of pancreatic cancer cells.,International journal of medical sciences,2025
40017149,A novel and promising therapeutic approach for treating pancreatic cancer: Nectin‑4‑targeted antibody‑drug conjugates alone or combined with autophagy inhibitors.,International journal of molecular medicine,2025
39941877,Knockout of p21-Activated Kinase 4 Stimulates MHC I Expression of Pancreatic Cancer Cells via an Autophagy-Independent Pathway.,Cancers,2025
39932818,Concurrent Inhibition of the RAS-MAPK Pathway and PIKfyve Is a Therapeutic Strategy for Pancreatic Cancer.,Cancer research,2025
39796036,"TH301 Emerges as a Novel Anti-Oncogenic Agent for Human Pancreatic Cancer Cells: The Dispensable Roles of p53, CRY2 and BMAL1 in TH301-Induced CDKN1A/p21(CIP1/WAF1) Upregulation.",International journal of molecular sciences,2024
39731327,Quantitative Live Imaging Reveals Phase Dependency of PDAC Patient-Derived Organoids on ERK and AMPK Activity.,Cancer science,2025
39730001,Mechanism of enhancing chemotherapy efficacy in pancreatic ductal adenocarcinoma with paricalcitol and hydroxychloroquine.,Cell reports. Medicine,2025
39715814,Hypoxia-induced autophagy in pancreatic cancer counteracts the cytotoxicity of CD8(+) T cells by inhibiting the expression of MHC-I.,Genes and immunity,2025
39604540,Mechanical forces inducing oxaliplatin resistance in pancreatic cancer can be targeted by autophagy inhibition.,Communications biology,2024
39460766,Stromal softness confines pancreatic cancer growth through lysosomal-cathepsin mediated YAP1 degradation.,Cellular and molecular life sciences : CMLS,2024
39428053,Unveiling the 4-aminoquinoline derivatives as potent agents against pancreatic ductal adenocarcinoma (PDAC) cell lines.,Chemico-biological interactions,2024
39352477,"Trametinib in combination with hydroxychloroquine or palbociclib in advanced metastatic pancreatic cancer: data from a retrospective, multicentric cohort (AIO AIO-TF/PAK-0123).",Journal of cancer research and clinical oncology,2024
39288081,Combined Autophagy Inhibition and Dendritic Cell Recruitment Induces Antitumor Immunity and Enhances Immune Checkpoint Blockade Sensitivity in Pancreatic Cancer.,Cancer research,2024
39276914,Macroautophagy/autophagy promotes resistance to KRAS(G12D)-targeted therapy through glutathione synthesis.,Cancer letters,2024
