PMID,Title,Journal,Year
40661080,Chloroquine and hydroxychloroquine-related ocular adverse events in SLE treatment: a real-world disproportionality analysis based on FDA adverse event reporting system (FAERS).,Frontiers in pharmacology,2025
39641888,Acupuncture Combined with Periocular Injection for Treatment of Hydroxychloroquine Retinopathy with Cystoid Macular Edema: A Case Report.,Chinese journal of integrative medicine,2025
39068644,[Chloroquine and hydroxychloroquine maculopathy: a review of diagnostic and therapeutic guidelines in Hungarian and international clinical practice].,Orvosi hetilap,2024
38652727,INTRAVITREAL DEXAMETHASONE FOR THE TREATMENT OF MACULAR EDEMA SECONDARY TO HYDROXYCHLOROQUINE TOXICITY.,Retinal cases & brief reports,2024
37510188,Early Optical Coherence Tomography Biomarkers for Selected Retinal Diseases-A Review.,"Diagnostics (Basel, Switzerland)",2023
37418250,Quantitative Fundus Autofluorescence in Systemic Chloroquine/Hydroxychloroquine Therapy: One Year Follow-Up.,Translational vision science & technology,2023
36984552,The HIT Study-The Hydroxychloroquine Effect in the Treatment of Patients with Age-Related Macular Degeneration: A Randomized Controlled Trial.,"Medicina (Kaunas, Lithuania)",2023
36384882,Cilioretinal artery occlusion in antiphospholipid syndrome and the decision to anticoagulate.,BMJ case reports,2022
36376841,Early onset monocular hydroxychloroquine maculopathy in a systemic lupus erythematosus patient with history of central retinal artery occlusion: a case report.,BMC ophthalmology,2022
35888686,Extreme Interocular Asymmetry in an Atypical Case of a Hydroxychloroquine-Related Retinopathy.,"Medicina (Kaunas, Lithuania)",2022
35802352,Unusual Presentation of Acute Hydroxychloroquine Retinopathy.,Ocular immunology and inflammation,2023
35743998,A Rare Case of Didanosine-Induced Mid-Peripheral Chorioretinal Atrophy Identified Incidentally 11 Years after the Drug Cessation.,"Medicina (Kaunas, Lithuania)",2022
35568277,Rapid Macular Thinning Is an Early Indicator of Hydroxychloroquine Retinal Toxicity.,Ophthalmology,2022
35473441,Increased LCN2 (lipocalin 2) in the RPE decreases autophagy and activates inflammasome-ferroptosis processes in a mouse model of dry AMD.,Autophagy,2023
35472798,Decrease in Visual Acuity in a 77-Year-old Woman with Age-Related Macular Degeneration after a SARS-CoV-2 Infection Treated with Hydroxychloroquine.,Klinische Monatsblatter fur Augenheilkunde,2022
35426574,Hydroxychloroquine Causes Early Inner Retinal Toxicity and Affects Autophagosome-Lysosomal Pathway and Sphingolipid Metabolism in the Retina.,Molecular neurobiology,2022
35378824,Ming-Mu-Di-Huang-Pill Activates SQSTM1 via AMPK-Mediated Autophagic KEAP1 Degradation and Protects RPE Cells from Oxidative Damage.,Oxidative medicine and cellular longevity,2022
35036643,Microperimetry in hydroxychloroquine macular toxicity.,Romanian journal of ophthalmology,2021
34505962,Effect of spatial averaging on the amplitude ring ratio in multifocal electroretinography.,Documenta ophthalmologica. Advances in ophthalmology,2022
34087822,Retinal toxicity caused by hydroxychloroquine in patients with systemic lupus erythematosus: A case report.,Medicine,2021
