PMID,Title,Journal,Year
40738474,NCOA4-Mediated Ferritinophagy Induces Ferroptosis and Enriches Ferritin-Containing EVs via Ferritin Phase Separation to Promote Mechanical Ventilation-Induced Pulmonary Fibrosis.,Journal of advanced research,2025
40611443,Aspirin Attenuates Liver Fibrosis via Autophagy Induction.,Journal of cellular and molecular medicine,2025
40548398,Inhibition of lysosomal LAMTOR1 increases autophagy by suppressing the MTORC1 pathway to ameliorate lipid accumulations in MAFLD.,Autophagy,2025
40401245,Metformin Alleviates Fibrosis of Trabecular Meshwork Cells Induced by TGFbeta2 Through the Activation of Autophagy.,Dose-response : a publication of International Hormesis Society,2025
40293264,Systemic Treatments for Lichen Planopilaris and Frontal Fibrosing Alopecia: A Retrospective Study of 315 Patients.,Acta dermato-venereologica,2025
40222951,Hydroxychloroquine cures autoimmune myocarditis by inhibiting the innate immune system via the C-X-C motif chemokine ligand 16 and C-X-C motif receptor 6 axis between macrophages and T cells.,British journal of pharmacology,2025
40213150,Moderate intensity continuous training mitigates hypertension-induced renal fibrosis by inhibiting HIF-1alpha-mediated autophagy.,Frontiers in physiology,2025
40205454,High matrix stiffness promotes senescence of type II alveolar epithelial cells by lysosomal degradation of lamin A/C in pulmonary fibrosis.,Respiratory research,2025
40197885,PREVALENCE AND RISK FACTORS ASSOCIATED WITH NON-ALCOHOLIC STEATOHEPATITIS IN PATIENTS WITH RHEUMATOID ARTHRITIS ON HYDROXYCHLOROQUINE: A POPULATION-BASED STUDY.,Arquivos de gastroenterologia,2025
39979644,Hepatitis C associated mixed cryoglobulinemia glomerulonephritis in the setting of undetectable viral load: successful treatment with hydroxychloroquine and review of the literature.,Immunologic research,2025
39936600,Buddleoside alleviates nonalcoholic steatohepatitis by targeting the AMPK-TFEB signaling pathway.,Autophagy,2025
39915557,Non-lethal sonodynamic therapy mitigates hypertensive renal fibrosis through the PI3K/AKT/mTORC1-autophagy pathway.,Scientific reports,2025
39797656,A Challenging Case of IgG4-Related Kidney Disease Accompanied With Positive Serologic Tests of Lupus Erythematosus.,"Nephrology (Carlton, Vic.)",2025
39708358,Hydroxychloroquine as a Promising Therapy for Systemic IgG4-Related Disease: A Case Report.,The American journal of case reports,2024
39615799,The ataxia-telangiectasia disease protein ATM controls vesicular protein secretion via CHGA and microtubule dynamics via CRMP5.,Neurobiology of disease,2024
39523374,Overexpression of STX11 alleviates pulmonary fibrosis by inhibiting fibroblast activation via the PI3K/AKT/mTOR pathway.,Signal transduction and targeted therapy,2024
39460766,Stromal softness confines pancreatic cancer growth through lysosomal-cathepsin mediated YAP1 degradation.,Cellular and molecular life sciences : CMLS,2024
39441249,Potential role of host autophagy in Clonorchis sinensis infection.,Parasitology research,2024
39439367,Liver fibrosis in inflammatory arthritis patients treated with methotrexate and hydroxychloroquine: A FIB-4 index analysis.,International journal of rheumatic diseases,2024
39436499,Autophagy activation ameliorates the fibrosis of trabecular meshwork cells induced by TGFbeta2 through the promotion of fibrotic proteins degradation.,Human cell,2024
