pmid,title,journal,year,drug,disease
40881487,Clots in colitis: Thromboembolism and beyond.,World journal of clinical cases,2025,Tofacitinib,Deep Vein Thrombosis
40678548,Long-Term Effectiveness and Safety of Tofacitinib in a Nationwide Veterans Affairs Cohort of Ulcerative Colitis Patients.,Crohn's & colitis 360,2025,Tofacitinib,Deep Vein Thrombosis
39980606,Janus kinase inhibitor treatment for inflammatory diseases: excess or no excess risk of venous thromboembolism?,Research and practice in thrombosis and haemostasis,2025,Tofacitinib,Deep Vein Thrombosis
39862405,Efficacy and safety of first-line targeted synthetic DMARDs in rheumatoid arthritis patients with chronic kidney disease.,"Rheumatology (Oxford, England)",2025,Tofacitinib,Deep Vein Thrombosis
39523495,Safety outcomes of tocilizumab and tofacitinib treatment for rheumatoid arthritis: Target trial emulation.,International journal of rheumatic diseases,2024,Tofacitinib,Deep Vein Thrombosis
38778549,Analysis of tofacitinib safety in ulcerative colitis from the completed global clinical developmental program up to 9.2 years of drug exposure.,United European gastroenterology journal,2024,Tofacitinib,Deep Vein Thrombosis
38704439,Pharmacologic Anticoagulation Is Associated With a Lower Risk of Recurrent Venous Thromboembolic Events During Janus Kinase Inhibitor Use for Patients With a Prior Thrombosis.,Inflammatory bowel diseases,2025,Tofacitinib,Deep Vein Thrombosis
38481002,Risk of Venous Thromboembolism With Tofacitinib Versus Tumor Necrosis Factor Inhibitors in Cardiovascular Risk-Enriched Rheumatoid Arthritis Patients.,"Arthritis & rheumatology (Hoboken, N.J.)",2024,Tofacitinib,Deep Vein Thrombosis
38347433,Tofacitinib use in ulcerative colitis: An expert consensus for day-to-day clinical practice.,Indian journal of gastroenterology : official journal of the Indian Society of Gastroenterology,2024,Tofacitinib,Deep Vein Thrombosis
38131615,Tofacitinib in Acute Severe Ulcerative Colitis (TACOS): A Randomized Controlled Trial.,The American journal of gastroenterology,2024,Tofacitinib,Deep Vein Thrombosis
37843044,Clinical and Endoscopic Outcomes Through 78 Weeks of Tofacitinib Therapy for Ulcerative Colitis in a US Cohort.,Inflammatory bowel diseases,2024,Tofacitinib,Deep Vein Thrombosis
37351513,Risk of venous thromboembolism with janus kinase inhibitors in inflammatory immune diseases: a systematic review and meta-analysis.,Frontiers in pharmacology,2023,Tofacitinib,Deep Vein Thrombosis
37294921,Investigating the risk of deep vein thrombosis with JAK inhibitors: a disproportionality analysis using FDA Adverse Event Reporting System Database (FAERS).,Expert opinion on drug safety,2023,Tofacitinib,Deep Vein Thrombosis
36950251,Real-life effectiveness and safety of tofacitinib treatment in patients with ulcerative colitis: a KASID multicenter cohort study.,Therapeutic advances in gastroenterology,2023,Tofacitinib,Deep Vein Thrombosis
