PMID,Title,Journal,Year
38762438,Acute Q fever revealed by an anti-phospholipid syndrome: A case report.,La Revue de medecine interne,2024
37561377,Pulmonary Microcirculation in Experimental Model of Pulmonary Thromboembolism after Pretreatment with Chloroquine.,Bulletin of experimental biology and medicine,2023
36919389,Generalized Pustular Figurate Erythema in Patients with COVID-19 Treated with Hydroxychloroquine: A Systematic Review.,Acta dermatovenerologica Croatica : ADC,2022
35411806,Prognostic factors of systemic lupus erythematosus patients with pulmonary embolism: An 11-year cohort study.,Lupus,2022
35051999,Eculizumab for refractory thrombosis in antiphospholipid syndrome.,Blood advances,2022
34764044,Efficacy of the early treatment with tocilizumab-hydroxychloroquine and tocilizumab-remdesivir in severe COVID-19 Patients.,Journal of infection and public health,2022
34757241,Risk of venous thromboembolism associated with methotrexate versus hydroxychloroquine for rheumatoid arthritis: A propensity score-matched cohort study.,Seminars in arthritis and rheumatism,2021
33500209,SARS-CoV-2 and Aspergillus section Fumigati coinfection in an immunocompetent patient treated with corticosteroids.,Revista iberoamericana de micologia,2021
33447995,COVID-19 infection in symptomatic pregnant women at the midpoint of the pandemic in Spain: a retrospective analysis.,Ginekologia polska,2020
33407777,"Double-blind, randomized, controlled, trial to assess the efficacy of allogenic mesenchymal stromal cells in patients with acute respiratory distress syndrome due to COVID-19 (COVID-AT): A structured summary of a study protocol for a randomised controlled trial.",Trials,2021
33403833,Association of Higher Hydroxychloroquine Blood Levels With Reduced Thrombosis Risk in Systemic Lupus Erythematosus.,"Arthritis & rheumatology (Hoboken, N.J.)",2021
33339534,"Late-onset myocardial infarction and autoimmune haemolytic anaemia in a COVID-19 patient without respiratory symptoms, concomitant with a paradoxical increase in inflammatory markers: a case report.",Journal of medical case reports,2020
32726561,A Survey-based Estimate of COVID-19 Incidence and Outcomes among Patients with Pulmonary Arterial Hypertension or Chronic Thromboembolic Pulmonary Hypertension and Impact on the Process of Care.,Annals of the American Thoracic Society,2020
32532939,The rationale for Low-Molecular Weight Heparin (LMWH) use in SARS-CoV-2 infection.,Le infezioni in medicina,2020
32493073,COVID-19 Presented With Deep Vein Thrombosis: An Unusual Presenting.,Journal of investigative medicine high impact case reports,2020
32395788,Features of patients with 2019 novel coronavirus admitted in a pneumology department: The first retrospective Tunisian case series.,La Tunisie medicale,2020
32352535,"COVID-19 and the cardiovascular system: implications for risk assessment, diagnosis, and treatment options.",Cardiovascular research,2020
31969219,Characteristics and risk factors of pulmonary embolism in patients with systemic lupus erythematosus: a case control study.,Clinical and experimental rheumatology,2020
31219497,Acute pulmonary embolism in a child with ANCA-negative Idiopathic Pulmonary Capillaritis.,Saudi medical journal,2019
29039836,[Chronic thromboembolic pulmonary hypertension developed in a female patient with lupus erythematosus and secondary antiphospholipid syndrome].,Terapevticheskii arkhiv,2017
