PMID,Title,Journal,Year
40833873,ROS-Driven PKCzeta Signaling as a Widely Involved Mechanism for Cancer Cell Motility and Metastasis.,Cancer science,2025
40784025,A preclinical model for the identification of therapeutically active transgenes in local cancer immunotherapy.,Oncoimmunology,2025
40273927,Matrix metalloproteinase 9 implication during colorectal carcinogenesis. Effect of doxycycline.,Fundamental & clinical pharmacology,2025
39489208,cGAS regulates metabolic reprogramming independently of STING pathway in colorectal cancer.,Experimental cell research,2024
39374311,MAD1 upregulation sensitizes to inflammation-mediated tumor formation.,PLoS genetics,2024
39128652,A Novel CRISPR/Cas9-mediated Mouse Model of Colon Carcinogenesis.,Cellular and molecular gastroenterology and hepatology,2024
38963992,Geese as reservoirs of human colon cancer-associated Streptococcus gallolyticus.,Research in veterinary science,2024
38686927,Doxycycline decelerates aging in progeria mice.,Aging cell,2024
38650111,T-bet Regulates Ion Channels and Transporters and Induces Apoptosis in Intestinal Epithelial Cells.,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",2024
37316937,The tumor promoter cysteinyl leukotriene receptor 1 regulates PD-L1 expression in colon cancer cells via the Wnt/beta-catenin signaling axis.,Cell communication and signaling : CCS,2023
37037306,PTEN-induced kinase PINK1 supports colorectal cancer growth by regulating the labile iron pool.,The Journal of biological chemistry,2023
36788501,Single-copy Snail upregulation causes partial epithelial-mesenchymal transition in colon cancer cells.,BMC cancer,2023
36228747,Manipulation of Redox Metabolism Using Pharmacologic Ascorbate Opens a Therapeutic Window for Radio-Sensitization by ATM Inhibitors in Colorectal Cancer.,"International journal of radiation oncology, biology, physics",2023
35776185,A phase 2 study for evaluating doxycycline 50 mg once daily and 100 mg once daily as preemptive treatment for skin toxicity in patients with metastatic colorectal cancer treated with an anti-EGFR and chemotherapy.,Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2022
35692780,Integrin-Linked Kinase Expression Characterizes the Immunosuppressive Tumor Microenvironment in Colorectal Cancer and Regulates PD-L1 Expression and Immune Cell Cytotoxicity.,Frontiers in oncology,2022
35269343,Formulation and Characterization of Doxycycline-Loaded Polymeric Nanoparticles for Testing Antitumor/Antiangiogenic Action in Experimental Colon Cancer in Mice.,"Nanomaterials (Basel, Switzerland)",2022
34473599,"(177)Lu-doxycycline as potential radiopharmaceutical: electrochemical characterization, radiolabeling, and biodistribution in tumor-bearing mice.",International journal of radiation biology,2021
32729901,Newly emerged immunogenic neoantigens in established tumors enable hosts to regain immunosurveillance in a T-cell-dependent manner.,International immunology,2021
32623964,Topical aloe vera for the treatment of cetuximab-related acneiform rash in colorectal cancer: A case report.,Journal of oncology pharmacy practice : official publication of the International Society of Oncology Pharmacy Practitioners,2021
32474153,Cysteinyl leukotriene receptor 1 promotes 5-fluorouracil resistance and resistance-derived stemness in colon cancer cells.,Cancer letters,2020
