pmid,title,journal,year,drug,disease
40452196,Efficacy of Atorvastatin Against Venous Thromboembolism After Total Hip Arthroplasty.,Journal of musculoskeletal & neuronal interactions,2025,Atorvastatin,Pulmonary Embolism
39552984,Nephrotic Syndrome Complicated by Pulmonary Embolism and Inferior Vena Cava Thrombosis: A Case Report.,Cureus,2024,Atorvastatin,Pulmonary Embolism
39498835,Statins for the primary prevention of venous thromboembolism.,The Cochrane database of systematic reviews,2024,Atorvastatin,Pulmonary Embolism
39470525,Trousseau syndrome with recurrent cerebral infarction as the first oneset in a gastrointestinal malignant tumor patient: A case report.,Medicine,2024,Atorvastatin,Pulmonary Embolism
37519020,Risk of Venous Thromboembolism with Statins: Evidence Gathered via a Network Meta-analysis.,Balkan medical journal,2023,Atorvastatin,Pulmonary Embolism
37505132,A case report of Trousseau syndrome.,Medicine,2023,Atorvastatin,Pulmonary Embolism
37316694,Rivaroxaban Combined with Atorvastatin Inhibits Acute Pulmonary Embolism by Promoting the Expression of NRF2/NQO1.,Cardiovascular drugs and therapy,2024,Atorvastatin,Pulmonary Embolism
34702212,Delayed onset of fat embolus in the cerebral venous system after breast and hip augmentation: a case report.,BMC neurology,2021,Atorvastatin,Pulmonary Embolism
34425751,A young woman presented with massive pulmonary embolism with inferior vena cava thrombus as a complication of nephrotic syndrome: a case report.,International journal of emergency medicine,2021,Atorvastatin,Pulmonary Embolism
34277211,The Young Heart Tears Easily Apart: A Case Report of Spontaneous Coronary Artery Dissection.,Cureus,2021,Atorvastatin,Pulmonary Embolism
33412275,Effect of statins on the risk of recurrent venous thromboembolism: A systematic review and meta-analysis.,Pharmacological research,2021,Atorvastatin,Pulmonary Embolism
33196511,A pilot randomized trial of atorvastatin as adjunct therapy in patients with acute venous thromboembolism.,Blood coagulation & fibrinolysis : an international journal in haemostasis and thrombosis,2021,Atorvastatin,Pulmonary Embolism
32964178,Different Types of Statins and All-Cause Mortality during Anticoagulation for Venous Thromboembolism: Validation Study from RIETE Registry.,TH open : companion journal to thrombosis and haemostasis,2020,Atorvastatin,Pulmonary Embolism
31039288,Schimke immunoosseous dysplasia and management considerations for vascular risks.,American journal of medical genetics. Part A,2019,Atorvastatin,Pulmonary Embolism
27683606,A systematic review and meta-analysis of trials using statins in pulmonary arterial hypertension.,Pulmonary circulation,2016,Atorvastatin,Pulmonary Embolism
25183038,Concurrent pulmonary thrombosis with systemic embolism: a case report.,Journal of Zhejiang University. Science. B,2014,Atorvastatin,Pulmonary Embolism
21946107,Sildenafil improves the beneficial hemodynamic effects exerted by atorvastatin during acute pulmonary thromboembolism.,European journal of pharmacology,2011,Atorvastatin,Pulmonary Embolism
21077782,Effect atorvastatin on serum tumor necrosis factor alpha and interleukin-1beta following acute pulmonary embolism.,Experimental lung research,2011,Atorvastatin,Pulmonary Embolism
17632098,"NCX 6560, a nitric oxide-releasing derivative of atorvastatin, inhibits cholesterol biosynthesis and shows anti-inflammatory and anti-thrombotic properties.",European journal of pharmacology,2007,Atorvastatin,Pulmonary Embolism
17197787,The pressure is rising.,Critical care medicine,2007,Atorvastatin,Pulmonary Embolism
17133179,Protective effects of atorvastatin in rat models of acute pulmonary embolism: involvement of matrix metalloproteinase-9.,Critical care medicine,2007,Atorvastatin,Pulmonary Embolism
