PMID,Title,Journal,Year
40855440,Hepatitis B reactivation with TNF-alpha inhibitors: assessing antiviral prophylaxis efficacy - protocol for systematic review and meta-analysis.,Systematic reviews,2025
40794228,The Intriguing Roles of Cytokines in Metabolic Dysfunction-Associated Steatotic Liver Disease: A Narrative Review.,Current obesity reports,2025
40583926,Unmasking Amoebiasis: An Unexpected Cause of Colitis in a Non-endemic Region.,Cureus,2025
40239485,Discovery of a deuterated TNF-alpha small molecule modulator for potential treatment of ulcerative colitis.,European journal of medicinal chemistry,2025
40166860,Infliximab-induced autoimmune-like hepatitis in a patient with Crohn's disease: a case report.,Future science OA,2025
39961300,Precision imaging in chronic liver disease management.,Acta gastro-enterologica Belgica,2025
39093785,Risks and benefits of anti-TNF therapy for ulcerative colitis in a patient with autoimmune hepatitis-related cirrhosis: Case report.,Medicine,2024
38402895,"A biomarker-stratified comparison of top-down versus accelerated step-up treatment strategies for patients with newly diagnosed Crohn's disease (PROFILE): a multicentre, open-label randomised controlled trial.",The lancet. Gastroenterology & hepatology,2024
38206197,Efficacy and safety of biologics in primary sclerosing cholangitis with inflammatory bowel disease: A systematic review and meta-analysis.,Hepatology communications,2024
37669031,Psoriasis: Striving for Potential Biomarkers.,Assay and drug development technologies,2023
36824035,[Treatment of Autoimmune Hepatitis].,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,2023
36792429,Use of biologics for the management of Crohn's disease: IG-IBD clinical guidelines based on the GRADE methodology.,Digestive and liver disease : official journal of the Italian Society of Gastroenterology and the Italian Association for the Study of the Liver,2023
36343052,Budd-Chiari syndrome associated to Behcet disease: An observational retrospective multicenter study in Morocco.,Medicine,2022
35975904,Meta-analysis: hepatitis B reactivation in patients receiving biological therapy.,Alimentary pharmacology & therapeutics,2022
35931624,"Non-medical switch from the originator to biosimilar and between biosimilars of adalimumab in inflammatory bowel disease - a prospective, multicentre study.",Digestive and liver disease : official journal of the Italian Society of Gastroenterology and the Italian Association for the Study of the Liver,2022
35768794,Acute hepatitis B virus infection despite vaccination in a patient treated by infliximab: a case report.,BMC gastroenterology,2022
35646305,A case report of drug-induced liver injury due to the infliximab biosimilar CT-P13 on switching from original infliximab in a patient with Crohn's disease.,Therapeutic advances in drug safety,2022
35596597,Setting up criteria for drug-induced autoimmune-like hepatitis through a systematic analysis of published reports.,Hepatology communications,2022
35452694,"Reply to: ""Can azathioprine prevent infliximab-induced liver injury?"".",Journal of hepatology,2022
35443665,Nodular Regenerative Hyperplasia of the liver in Juvenile Dermatomyositis.,Pediatric rheumatology online journal,2022
