pmid,title,journal,year,drug,disease
40782429,Amlodipine and perindopril modulate miR-874-3p expression to regulate ferroptosis-linked LPCAT3/LACS4/GPX4 Axis and gut dysbiosis in metabolic-associated steatohepatitis.,International immunopharmacology,2025,Amlodipine,Chronic Liver Disease
40108618,Antiphospholipid syndrome presenting as isolated renal vein thrombosis: a case report and review of the literature.,Journal of medical case reports,2025,Amlodipine,Chronic Liver Disease
36938904,A quality improvement intervention to decrease the decline in renal function in pediatric liver transplant recipients.,Pediatric transplantation,2023,Amlodipine,Chronic Liver Disease
34358080,Evaluation for Potential Drug-Drug Interaction of MT921 Using In Vitro Studies and Physiologically-Based Pharmacokinetic Models.,"Pharmaceuticals (Basel, Switzerland)",2021,Amlodipine,Chronic Liver Disease
31372346,"Renoprotective effects of stevia (Stevia rebaudiana Bertoni), amlodipine, valsartan, and losartan in gentamycin-induced nephrotoxicity in the rat model: Biochemical, hematological and histological approaches.",Toxicology reports,2019,Amlodipine,Chronic Liver Disease
29804396,[Comorbidities and concomitant medication use in adult patients with chronic hepatitis C: a descriptive epidemiological analysis].,Zhonghua gan zang bing za zhi = Zhonghua ganzangbing zazhi = Chinese journal of hepatology,2018,Amlodipine,Chronic Liver Disease
26785421,Successful Treatment With Bosentan for Digital Ulcers Related to Mixed Cryoglobulinemia: A Case Report.,American journal of therapeutics,2016,Amlodipine,Chronic Liver Disease
25646891,"Drug-drug interaction profile of the all-oral anti-hepatitis C virus regimen of paritaprevir/ritonavir, ombitasvir, and dasabuvir.",Journal of hepatology,2015,Amlodipine,Chronic Liver Disease
25239629,Possible amlodipine-induced hepatotoxicity after stem cell transplant.,The Annals of pharmacotherapy,2015,Amlodipine,Chronic Liver Disease
23553276,Treatment for hepatitis C virus-induced portal hypertension in leukemic children.,"Medical oncology (Northwood, London, England)",2013,Amlodipine,Chronic Liver Disease
24695967,The right choice of antihypertensives protects primary human hepatocytes from ethanol- and recombinant human TGF-beta1-induced cellular damage.,Hepatic medicine : evidence and research,2013,Amlodipine,Chronic Liver Disease
22914905,"L/N-type calcium channel blocker cilnidipine reduces plasma aldosterone, albuminuria, and urinary liver-type fatty acid binding protein in patients with chronic kidney disease.",Heart and vessels,2013,Amlodipine,Chronic Liver Disease
22592665,Additive renoprotective effects of aliskiren on angiotensin receptor blocker and calcium channel blocker treatments for type 2 diabetic patients with albuminuria.,Hypertension research : official journal of the Japanese Society of Hypertension,2012,Amlodipine,Chronic Liver Disease
22345334,A review of drug interactions with boceprevir and telaprevir: implications for HIV and transplant patients.,Annals of hepatology,2012,Amlodipine,Chronic Liver Disease
21654755,Additive antioxidative effects of azelnidipine on angiotensin receptor blocker olmesartan treatment for type 2 diabetic patients with albuminuria.,Hypertension research : official journal of the Japanese Society of Hypertension,2011,Amlodipine,Chronic Liver Disease
21432860,Calcium channel blocker inhibition of AGE and RAGE axis limits renal injury in nondiabetic patients with stage I or II chronic kidney disease.,Clinical cardiology,2011,Amlodipine,Chronic Liver Disease
21194596,Acute hepatitis associated with the use of levofloxacin.,Clinical therapeutics,2010,Amlodipine,Chronic Liver Disease
20145433,"Comparative effects of benidipine and amlodipine on proteinuria, urinary 8-OHdG, urinary L-FABP, and inflammatory and atherosclerosis markers in early-stage chronic kidney disease.",The American journal of the medical sciences,2010,Amlodipine,Chronic Liver Disease
17570983,Azelnidipine reduces urinary protein excretion and urinary liver-type fatty acid binding protein in patients with hypertensive chronic kidney disease.,The American journal of the medical sciences,2007,Amlodipine,Chronic Liver Disease
8135031,[Principles of the pharmacokinetics and pharmacodynamics of calcium antagonists].,Wiener medizinische Wochenschrift (1946),1993,Amlodipine,Chronic Liver Disease
2530866,The pharmacokinetic profile of amlodipine.,American heart journal,1989,Amlodipine,Chronic Liver Disease
