PMID,Title,Journal,Year
40469404,"Beyond viral load: Unravelling non-communicable disease patterns in Manicaland province, Zimbabwe.",Journal of public health in Africa,2025
39075393,Prevalence and predictors of long-term progression of chronic kidney disease in people with HIV in Ghana from 2003-2018.,BMC nephrology,2024
38884452,The prevalence of HIV resistance mutations and their influence on the shedding of HIV-1 into peritoneal dialysis effluent.,Journal of medical virology,2024
37276245,Evaluation of Glomerular Filtration Rate Trends in People Living With HIV Corrected by the Baseline Glomerular Filtration Rate.,Journal of acquired immune deficiency syndromes (1999),2023
36508059,Low incidence of advanced neurological burden but high incidence of age-related conditions that are dementia risk factors in aging people living with HIV: a data-linkage 10-year follow-up study.,Journal of neurovirology,2023
36011147,Chronic Kidney Disease in a Large National Human Immunodeficiency Virus Treatment Program.,"Healthcare (Basel, Switzerland)",2022
35778856,Risk Factors for Incident Hypertension Within 1 Year of Initiating Antiretroviral Therapy Among People with HIV.,AIDS research and human retroviruses,2022
35603118,"Simultaneous Occurrence of Nephrolithiasis, Fanconi Syndrome, and Nephro-osteopathy in a Patient on First-line Antiretroviral Therapy - A Case Report.",Indian journal of nephrology,2022
34783193,Physiologically-based pharmacokinetic modeling to predict CYP3A4-mediated drug-drug interactions of finerenone.,CPT: pharmacometrics & systems pharmacology,2022
33857719,Cost-Effectiveness of Juluca for Human Immunodeficiency Virus Infection Treatment in Virologically Suppressed Adults in Taiwan.,Value in health regional issues,2021
31975695,Assessment of liver and renal functions in human immunodeficiency virus-infected persons on highly active antiretroviral therapy: A mixed cohort study.,"Indian journal of dermatology, venereology and leprology",2020
31427111,Effects of long-term exposure to tenofovir disoproxil fumarate-containing antiretroviral therapy on renal function in HIV-positive Chinese patients.,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi",2019
30027856,Effects of Highly Active Antiretroviral Therapy on Renal Function and Renal Phosphate Handling in African Adults with Advanced HIV and CKD.,Infectious disorders drug targets,2019
29210830,Brief Report: Tenofovir-Associated Nephrotoxicity Among a US National Historical Cohort of HIV-Infected Veterans: Risk Modification by Concomitant Antiretrovirals.,Journal of acquired immune deficiency syndromes (1999),2018
25777189,Renal safety of coformulated tenofovir/emtricitabine vs other nucleoside analogues in combination therapy in antiretroviral-naive patients aged 50 years or older in Spain: The TRIP study.,HIV clinical trials,2015
25734077,Cystatin C-based renal function changes after antiretroviral initiation: a substudy of a randomized trial.,Open forum infectious diseases,2014
25583749,Tenofovir plasma concentrations related to estimated glomerular filtration rate changes in first-line regimens in African HIV-infected patients: ANRS 12115 DAYANA substudy.,The Journal of antimicrobial chemotherapy,2015
24164392,Urine liver-type fatty acid-binding protein and kidney injury molecule-1 in HIV-infected patients receiving combined antiretroviral treatment based on tenofovir.,AIDS research and human retroviruses,2014
21992924,"A randomized, pilot trial to evaluate glomerular filtration rate by creatinine or cystatin C in naive HIV-infected patients after tenofovir/emtricitabine in combination with atazanavir/ritonavir or efavirenz.",Journal of acquired immune deficiency syndromes (1999),2012
18784455,The pharmacokinetics and pharmacogenomics of efavirenz and lopinavir/ritonavir in HIV-infected persons requiring hemodialysis.,"AIDS (London, England)",2008
