PMID,Title,Journal,Year
39928827,Primary cutaneous Mycobacteria avium complex infection in a systemic lupus erythematosus patient: A case report and review.,Medicine,2025
37950309,Tuberculosis among children and adolescents with rheumatic diseases - case series.,Pediatric rheumatology online journal,2023
37153245,From (Cat) Scratch: A Unique Presentation of Central Nervous System Bartonella Infection.,Cureus,2023
36262906,Baffling Case of a Patient With History of Lupus in a COVID-19 Pandemic.,Journal of community hospital internal medicine perspectives,2022
35317085,Mycobacterium szulgai: A Rare Cause of Non-Tuberculous Mycobacteria Disseminated Infection.,Journal of medical cases,2022
32965548,Evaluation of iberdomide and cytochrome p450 drug-drug interaction potential in vitro and in a phase 1 study in healthy subjects.,European journal of clinical pharmacology,2021
32489871,"Streptococcus equi subsp. equi meningitis, septicemia and subdural empyema in a child.",IDCases,2020
29788907,Mycobacterium Avium complex vertebral osteomyelitis in the absence of HIV infection: a case report and review.,BMC infectious diseases,2018
26113359,Borderline tuberculoid leprosy in childhood onset systemic lupus erythematosus patient.,Lupus,2015
25449228,Severe meningoencephalitis co-infection due to Cryptococcus neoformans and Mycobacterium tuberculosis in a child with systemic lupus erythematosus.,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2015
25199380,[A miliary tuberculosis case without lung involvement difficult to distinguish from autoimmune hepatitis exacerbation].,Kansenshogaku zasshi. The Journal of the Japanese Association for Infectious Diseases,2014
23294294,Rifampicin-induced lupus erythematosus.,The Journal of dermatology,2013
22035399,Isoniazid (INH)-induced eosinophilic exudative pleural effusion and lupus erythematosus. A clinical reminder of drug side effects.,Bulletin of the NYU hospital for joint diseases,2011
21950297,Acute tuberculosis cutis miliaris disseminata in a patient with systemic lupus erythematosus.,International journal of dermatology,2011
20674104,[Rifampin-induced severe aseptic meningitis].,La Revue de medecine interne,2010
17720626,Successful treatment with intravenous immunoglobulins in a patient affected by dermatomyositis/systemic lupus erythematosus overlap syndrome and tuberculosis.,"Clinical immunology (Orlando, Fla.)",2007
17650754,[Mycobacterium tuberculosis infection following organ transplantation].,Bulletin de l'Academie nationale de medecine,2006
16217692,Miliary tuberculosis involving the central nervous system.,"Neurologia (Barcelona, Spain)",2005
12729056,Mycobacterium avium complex-associated hemophagocytic syndrome in systemic lupus erythematosus patient: report of one case.,Lupus,2003
12043889,Mycobacterium haemophilum infection in an SLE patient on mycophenolate mofetil.,Lupus,2002
