PMID,Title,Journal,Year
37382255,Prevalence and complication of COVID-19 in patients with ankylosing spondylitis (AS) and its relationship with TNF-a inhibitors.,"Immunity, inflammation and disease",2023
34115645,TNF-alpha inhibition in the setting of undiagnosed HIV infection: a call for enhanced screening guidelines.,"AIDS (London, England)",2021
35784673,Biologic Treatment of 4 HIV-Positive Patients: A Case Series and Literature Review.,Journal of psoriasis and psoriatic arthritis,2021
29210780,Primary HIV infection in a Crohn's disease patient receiving infliximab maintenance therapy.,"AIDS (London, England)",2018
28638838,Kaposi Sarcoma Mimicking Acute Flare of Ulcerative Colitis.,Journal of investigative medicine high impact case reports,2017
26774690,Use of tumor necrosis factor (TNF) inhibitors in patients with HIV/AIDS.,Journal of the American Academy of Dermatology,2016
21851262,"Severe hidradenitis suppurative in an HIV-positive male: use of multiple treatment modalities, including tumor necrosis factor blockade.",AIDS patient care and STDs,2011
21823196,"The incidence of hepatosplenic T-cell lymphoma in a large managed care organization, with reference to anti-tumor necrosis factor therapy, Northern California, 2000-2006.",Pharmacoepidemiology and drug safety,2012
21328309,Adverse effects of biologics: a network meta-analysis and Cochrane overview.,The Cochrane database of systematic reviews,2011
20455057,[Serious course of a miliary tuberculosis in a 34-year-old patient with ulcerative colitis and HIV infection under concomitant therapy with infliximab].,"Medizinische Klinik (Munich, Germany : 1983)",2010
16796629,Use of etanercept in human immunodeficiency virus (HIV) and acquired immunodeficiency syndrome (AIDS) patients.,International journal of dermatology,2006
11682852,"Highlights from the American Thoracic Society International Conference, May 2001.",The Hopkins HIV report : a bimonthly newsletter for healthcare providers,2001
