PMID,Title,Journal,Year
40611935,Impact of Resistance Associated Substitutions and Predictors of Treatment Failure Following Direct-acting Antiviral Therapy in a Viral Hepatitis C Elimination Cohort.,Journal of clinical and experimental hepatology,2025
40414600,A global comparison of hepatitis B & C drug pricing.,Annals of hepatology,2025
39735164,Real-life study on the effectiveness and safety of sofosbuvir/velpatasvir-based antiviral agents for hepatitis C eradication in Chinese patients.,Journal of virus eradication,2024
38910758,Efficacy of Sofosbuvir and Velpatasvir Combination in the Treatment of Hepatitis C Virus (HCV) in Chronic Kidney Disease (CKD) Patients.,Cureus,2024
37286314,Treatment effectiveness and side effects of patients with hepatitis C in the prisons of Southern Taiwan: a real-life retrospective analysis.,BMJ open,2023
36535062,Real World Efficacy and Safety of Sofosbuvir + Velpatasvir + Voxilaprevir in Romanian Patients with Genotype 1b HCV Infection Non-reponders to DAAs Therapy.,Journal of gastrointestinal and liver diseases : JGLD,2022
35579223,Chronic hepatitis C: Diagnosis and treatment made easy.,The European journal of general practice,2022
35434589,Characteristics of hepatitis C virus resistance in an international cohort after a decade of direct-acting antivirals.,JHEP reports : innovation in hepatology,2022
35431505,Real-world effectiveness of direct-acting antivirals in people living with human immunodeficiency virus and hepatitis C virus genotype 6 infections.,World journal of gastroenterology,2022
35248213,Safety and efficacy of sofosbuvir-velpatasvir to treat chronic hepatitis C virus infection in treatment-naive patients in Rwanda (SHARED-3): a single-arm trial.,The lancet. Gastroenterology & hepatology,2022
35248212,Safety and efficacy of sofosbuvir-velpatasvir-voxilaprevir for re-treatment of chronic hepatitis C virus infection in patients with previous direct-acting antiviral treatment failure in Rwanda (SHARED-3): a single-arm trial.,The lancet. Gastroenterology & hepatology,2022
34757974,Brief Report: HCV Universal Test-and-Treat With Direct Acting Antivirals for Prisoners With or Without HIV: A Prison Health Care Workers-Led Model for HCV Microelimination in Thailand.,Journal of acquired immune deficiency syndromes (1999),2021
34712928,Outcomes of Real-World Integrated HCV Microelimination for People Who Inject Drugs: An expansion of the Punjab Model.,EClinicalMedicine,2021
34677088,Economic impact of applying the AASLD-IDSA simplified treatment algorithm on the real-world management of hepatitis C.,Journal of managed care & specialty pharmacy,2022
34092970,Breakthroughs and challenges in the management of pediatric viral hepatitis.,World journal of gastroenterology,2021
33344581,Is positivity for hepatitis C virus antibody predictive of lower risk of death in COVID-19 patients with cirrhosis?,World journal of clinical cases,2020
33217040,Efficacy and safety of sofosbuvir/velpatasvir in a real-world chronic hepatitis C genotype 3 cohort.,Journal of gastroenterology and hepatology,2021
33208686,Real-world efficacy and safety of direct-acting antiviral drugs in patients with chronic hepatitis C and inherited blood disorders.,European journal of gastroenterology & hepatology,2021
33207029,Assessment of treatment options for patients with hepatitis C virus recombinant form 2k/1b.,Hepatology research : the official journal of the Japan Society of Hepatology,2021
33151016,Real-world effectiveness of direct-acting antiviral agents for chronic hepatitis C patients with genotype-2 infection after completed treatment.,The Kaohsiung journal of medical sciences,2021
