pmid,title,journal,year,drug,disease
40726671,Diabetic retinopathy and dyslipidemia among patients with type 2 diabetes mellitus in the Jazan endocrine and diabetes center: A case-control study.,Journal of family medicine and primary care,2025,Aspirin,Diabetic Retinopathy
40235624,Experience of linking to the NHS diabetic eye screening programme records in the ASCEND-eye randomized trial and recommendations for improvement.,Contemporary clinical trials communications,2025,Aspirin,Diabetic Retinopathy
40230480,Predict and prevent microvascular complications of type 2 diabetes: a cross-sectional and longitudinal study in Chinese communities.,Frontiers in endocrinology,2025,Aspirin,Diabetic Retinopathy
40182582,The association between duration of metformin and sulfonylurea treatment and microvascular complications in patients with incident type 2 diabetes: a pooled cohort analysis.,Journal of diabetes and metabolic disorders,2025,Aspirin,Diabetic Retinopathy
40162789,Diabetic Myonecrosis: Lessons in Recognizing and Treating a Rare Complication.,Journal of investigative medicine high impact case reports,2025,Aspirin,Diabetic Retinopathy
39926679,Effect of intravitreal Bevacizumab on coagulation profile of patients with diabetic retinopathy.,Pakistan journal of medical sciences,2025,Aspirin,Diabetic Retinopathy
39891223,"Impact of duration of treatments with metformin and sulfonylureas, individually or in combination, on diabetic retinopathy among newly diagnosed type 2 diabetic patients: a pooled cohort's analysis.",International journal of retina and vitreous,2025,Aspirin,Diabetic Retinopathy
39174984,"Prevalence and associated factors of anaemia in patients with type 2 diabetes mellitus: a cross-sectional study in a tertiary care medical unit, Sri Lanka.",BMC endocrine disorders,2024,Aspirin,Diabetic Retinopathy
38271427,Aspirin intake is not associated with diabetic retinopathy and diabetic macular edema: A report from the Fushun diabetic retinopathy cohort study.,Indian journal of ophthalmology,2024,Aspirin,Diabetic Retinopathy
38237868,ASCEND-Eye: Effects of Aspirin on Diabetic Retinopathy.,Ophthalmology,2024,Aspirin,Diabetic Retinopathy
38171923,Preeclampsia and diabetes mellitus.,Ceska gynekologie,2023,Aspirin,Diabetic Retinopathy
