PMID,Title,Journal,Year
31127801,A Chest X-Ray causing confusion.,Acute medicine,2019
30872116,"Loss of bronchoprotection with ICS plus LABA treatment, beta-receptor dynamics, and the effect of alendronate.",The Journal of allergy and clinical immunology,2019
23935198,"Alendronate attenuates eosinophilic airway inflammation associated with suppression of Th2 cytokines, Th17 cytokines, and eotaxin-2.","Journal of immunology (Baltimore, Md. : 1950)",2013
22278941,A novel EST-derived RNAi screen reveals a critical role for farnesyl diphosphate synthase in beta2-adrenergic receptor internalization and down-regulation.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2012
19261958,Alendronate-induced asthma.,The Annals of pharmacotherapy,2009
18691316,Occupational rhinitis to sodium alendronate.,Allergy,2008
17627081,"Rolipram, a phosphodiesterase 4 inhibitor, prevented cancellous and cortical bone loss by inhibiting endosteal bone resorption and maintaining the elevated periosteal bone formation in adult ovariectomized rats.",Journal of musculoskeletal & neuronal interactions,2007
16996245,The outcome of pregnancy following pre-pregnancy or early pregnancy alendronate treatment.,"Reproductive toxicology (Elmsford, N.Y.)",2006
16281654,Randomized controlled trial of alendronate in airways disease and low bone mineral density.,Chronic respiratory disease,2004
15562385,Effects of alendronate on bone mineral density and bone metabolic markers in postmenopausal asthmatic women treated with inhaled corticosteroids.,Metabolism: clinical and experimental,2005
15310536,Osteomalacia after Roux-en-Y gastric bypass.,Endocrine practice : official journal of the American College of Endocrinology and the American Association of Clinical Endocrinologists,2004
12503941,Dispensing error leading to alendronate ingestion.,The Annals of pharmacotherapy,2003
11728919,Alendronate for the prevention of bone loss in patients on inhaled steroid therapy.,Bone,2001
10593801,Chronic glucocorticoid therapy-induced osteoporosis in patients with obstructive lung disease.,Chest,1999
