pmid,title,journal,year,drug,disease
40758579,Metformin suppresses atherosclerosis by dampening extramedullary myelopoiesis.,American journal of physiology. Endocrinology and metabolism,2025,Metformin,Arteriosclerosis Cardiovascular disease
40756371,Calcium dysregulation disrupts mitochondrial homeostasis by interfering AMPK/Drp1 pathway to aggravate plaque progression and instability.,Theranostics,2025,Metformin,Arteriosclerosis Cardiovascular disease
40675751,Risk of severe lower extremity arterial disease in elderly Japanese patients with type 2 diabetes: a propensity score-matched model analysis of sodium-glucose cotransporter 2 inhibitors versus metformin.,BMJ open diabetes research & care,2025,Metformin,Arteriosclerosis Cardiovascular disease
40461596,Factors associated with severe lower extremity artery disease in type 2 diabetes based on a large scale claims database in Japan.,Scientific reports,2025,Metformin,Arteriosclerosis Cardiovascular disease
40304545,Effect of metformin in a novel experimental model of peripheral artery disease.,"Clinical science (London, England : 1979)",2025,Metformin,Arteriosclerosis Cardiovascular disease
40203916,Targeting of AMPK/MTOR signaling in the management of atherosclerosis: Outmost leveraging.,International journal of biological macromolecules,2025,Metformin,Arteriosclerosis Cardiovascular disease
40033492,Metformin: Its salutary effects beyond diabetes mellitus.,Journal of investigative medicine : the official publication of the American Federation for Clinical Research,2025,Metformin,Arteriosclerosis Cardiovascular disease
40013359,Transcytosis of LDL Across Arterial Endothelium: Mechanisms and Therapeutic Targets.,"Arteriosclerosis, thrombosis, and vascular biology",2025,Metformin,Arteriosclerosis Cardiovascular disease
39977627,"Use of SGLT2i Versus DPP-4i as an Add-on Therapy and the Risk of PAD-Related Surgical Events (Amputation, Stent Placement, or Vascular Surgery): A Cohort Study in Veterans With Diabetes.",Diabetes care,2025,Metformin,Arteriosclerosis Cardiovascular disease
39223261,Telomere stabilization by metformin mitigates the progression of atherosclerosis via the AMPK-dependent p-PGC-1alpha pathway.,Experimental & molecular medicine,2024,Metformin,Arteriosclerosis Cardiovascular disease
39201292,Involvement of Expression of miR33-5p and ABCA1 in Human Peripheral Blood Mononuclear Cells in Coronary Artery Disease.,International journal of molecular sciences,2024,Metformin,Arteriosclerosis Cardiovascular disease
39092773,Pharmacological characterization of the antidiabetic drug metformin in atherosclerosis inhibition: A comprehensive insight.,"Immunity, inflammation and disease",2024,Metformin,Arteriosclerosis Cardiovascular disease
39041226,Metformin Preconditioning Augments Cardiac Perfusion and Performance in a Large Animal Model of Chronic Coronary Artery Disease.,Annals of surgery,2024,Metformin,Arteriosclerosis Cardiovascular disease
38922587,Metformin-Induced Proprotein Convertase Subtilisin/Kexin Type 9 Inhibition Further Decreases Low-Density Lipoprotein Cholesterol Following Statin Treatment in Patients With Coronary Artery Disease and Without Diabetes.,Journal of cardiovascular pharmacology,2024,Metformin,Arteriosclerosis Cardiovascular disease
38554949,Mitochondria-targeted esculetin and metformin delay endothelial senescence by promoting fatty acid beta-oxidation: Relevance in age-associated atherosclerosis.,Mechanisms of ageing and development,2024,Metformin,Arteriosclerosis Cardiovascular disease
38553738,Coronary inflammation based on pericoronary adipose tissue attenuation in type 2 diabetic mellitus: effect of diabetes management.,Cardiovascular diabetology,2024,Metformin,Arteriosclerosis Cardiovascular disease
38430483,Association between metformin treatment and coronary artery inflammation based on pericoronary adipose tissue attenuation in type 2 diabetes mellitus patients.,"Journal of clinical hypertension (Greenwich, Conn.)",2024,Metformin,Arteriosclerosis Cardiovascular disease
38151435,Epicardial fat thickness in type 2 diabetes outpatient care.,"Nutrition, metabolism, and cardiovascular diseases : NMCD",2024,Metformin,Arteriosclerosis Cardiovascular disease
38048007,Polycystic Ovarian Syndrome: a Risk Factor for Cardiovascular Disease.,Current atherosclerosis reports,2023,Metformin,Arteriosclerosis Cardiovascular disease
37968424,Therapeutic efficacies of mitochondria-targeted esculetin and metformin in the improvement of age-associated atherosclerosis via regulating AMPK activation.,GeroScience,2024,Metformin,Arteriosclerosis Cardiovascular disease
37931533,"Metformin, age-related cognitive decline, and brain pathology.",Neurobiology of aging,2024,Metformin,Arteriosclerosis Cardiovascular disease
37929764,Coronary Artery Calcium and Cognitive Decline in the Diabetes Prevention Program Outcomes Study.,Journal of the American Heart Association,2023,Metformin,Arteriosclerosis Cardiovascular disease
37921377,[Documento de consenso de la Sociedad Espanola de Obstetricia y Ginecologia (SEGO) y el Comite Espanol Interdisciplinario para la Prevencion Vascular (CEIPV). Ventana de oportunidad: prevencion del riesgo vascular en la mujer. Resultados adversos del embarazo y riesgo de enfermedad vascular.].,Revista espanola de salud publica,2023,Metformin,Arteriosclerosis Cardiovascular disease
37762244,"Postprandial Hyperlipidemia: Its Pathophysiology, Diagnosis, Atherogenesis, and Treatments.",International journal of molecular sciences,2023,Metformin,Arteriosclerosis Cardiovascular disease
37734206,Efficacy of metformin targets on cardiometabolic health in the general population and non-diabetic individuals: a Mendelian randomization study.,EBioMedicine,2023,Metformin,Arteriosclerosis Cardiovascular disease
37730144,AMPK activators suppress cholesterol accumulation in macrophages via suppression of the mTOR pathway.,Experimental cell research,2023,Metformin,Arteriosclerosis Cardiovascular disease
37580206,HDL abnormalities in type 2 diabetes: Clinical implications.,Atherosclerosis,2024,Metformin,Arteriosclerosis Cardiovascular disease
37528097,Genetic inhibition of CARD9 accelerates the development of atherosclerosis in mice through CD36 dependent-defective autophagy.,Nature communications,2023,Metformin,Arteriosclerosis Cardiovascular disease
37403390,Novel Approaches to the Management of Diabetes Mellitus in Patients with Coronary Artery Disease.,Current pharmaceutical design,2023,Metformin,Arteriosclerosis Cardiovascular disease
37307806,Cardiovascular Protection by Metformin: Latest Advances in Basic and Clinical Research.,Cardiology,2023,Metformin,Arteriosclerosis Cardiovascular disease
37239987,Overexpression of microRNA-21-5p and microRNA-221-5p in Monocytes Increases the Risk of Developing Coronary Artery Disease.,International journal of molecular sciences,2023,Metformin,Arteriosclerosis Cardiovascular disease
37177813,Metformin attenuates white matter injury and cognitive impairment induced by chronic cerebral hypoperfusion.,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2023,Metformin,Arteriosclerosis Cardiovascular disease
37037849,Diabetic vascular diseases: molecular mechanisms and therapeutic strategies.,Signal transduction and targeted therapy,2023,Metformin,Arteriosclerosis Cardiovascular disease
37036109,Variable dysregulation of circulating lipocalin-2 in different obese phenotypes: Association with vasodilator dysfunction.,"Vascular medicine (London, England)",2023,Metformin,Arteriosclerosis Cardiovascular disease
36949650,Heart failure and diabetes: Clinical significance and epidemiology of this two-way association.,"Diabetes, obesity & metabolism",2023,Metformin,Arteriosclerosis Cardiovascular disease
