pmid,title,journal,year,drug,disease
40937075,Cerebral Venous Thrombosis Following Periocular Filler Injection-A Case Report and Review of Literature.,Case reports in neurological medicine,2025,Warfarin,Cerebral Venous Thrombosis
40934156,"Thrombotic Challenges at High Altitude: A Case Report of Cerebral, Pulmonary, and Ventricular Thrombosis in a 21-Year-Old.",The American journal of case reports,2025,Warfarin,Cerebral Venous Thrombosis
40903772,Protein S deficiency manifesting with cerebral arterial and venous thrombosis in a young female with kissing carotids phenomenon.,Thrombosis journal,2025,Warfarin,Cerebral Venous Thrombosis
40734251,Age-Specific Differences in Cerebral Sinus Venous Thrombosis: A Retrospective Cohort Study From a Tertiary Care Center.,Pediatric blood & cancer,2025,Warfarin,Cerebral Venous Thrombosis
40684362,Protein-losing enteropathy as initial presentation of pediatric systemic lupus erythematosus: A rare case report from Vietnam and literature review.,International journal of immunopathology and pharmacology,2025,Warfarin,Cerebral Venous Thrombosis
40625483,Cerebral Venous Sinus Thrombosis During Raloxifene Therapy: A Case Report.,Cureus,2025,Warfarin,Cerebral Venous Thrombosis
40376280,Rivaroxaban Versus Warfarin for the Treatment of Cerebral Venous Thrombosis (RWCVT): A Randomized Controlled Trial in Resource-Limited Setting.,Stroke research and treatment,2025,Warfarin,Cerebral Venous Thrombosis
40361200,The hidden pathology: An autopsy diagnosis of unsuspected juvenile systemic lupus erythematosus.,Journal of forensic sciences,2025,Warfarin,Cerebral Venous Thrombosis
40090604,Comparing the effectiveness and safety of direct oral anticoagulants and warfarin in patients with cerebral venous thrombosis: A real-world study.,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,2025,Warfarin,Cerebral Venous Thrombosis
40046389,Oral Contraceptive-Induced Cerebral Venous Thrombosis: A Case Report.,Cureus,2025,Warfarin,Cerebral Venous Thrombosis
40038179,Anticoagulant Therapy for Cerebral Venous Sinus Thrombosis: A Propensity Score Matching Study and Inverse Probability Weighting.,Neurocritical care,2025,Warfarin,Cerebral Venous Thrombosis
39877972,Comparison of Direct Oral Anticoagulants for Treatment of Cerebral Venous Thrombosis - A Retrospective Cohort Study.,Clinical and applied thrombosis/hemostasis : official journal of the International Academy of Clinical and Applied Thrombosis/Hemostasis,2025,Warfarin,Cerebral Venous Thrombosis
39857772,Direct-Acting Oral Anticoagulants in the Management of Cerebral Venous Sinus Thrombosis-Where Do We Stand?,Biomedicines,2025,Warfarin,Cerebral Venous Thrombosis
39709948,Direct-Acting Oral Anticoagulant Dabigatran as a Bridging Therapy while Optimizing Warfarin Dosage for Cardioembolic Stroke.,Cerebrovascular diseases extra,2025,Warfarin,Cerebral Venous Thrombosis
39643504,Cohort analysis of carotid artery puncture injection of urokinase combined with warfarin for the treatment of cerebral venous sinus thrombosis.,Asian journal of surgery,2024,Warfarin,Cerebral Venous Thrombosis
39585298,Anticoagulation Status and Outcome in Cerebral Venous Thrombosis: A Single-Center Retrospective Study from South India.,Annals of Indian Academy of Neurology,2024,Warfarin,Cerebral Venous Thrombosis
39492709,Treatment of cerebral venous thrombosis: a review.,Current medical research and opinion,2024,Warfarin,Cerebral Venous Thrombosis
39469812,Update on management of cerebral venous thrombosis.,Current opinion in neurology,2025,Warfarin,Cerebral Venous Thrombosis
39469279,Cerebral Venous Sinus Thrombosis Following Varicella Infection: A Case Report.,Cureus,2024,Warfarin,Cerebral Venous Thrombosis
39406452,Cerebral venous thrombosis: an unanticipated consequence of unilateral internal jugular vein ligation.,BMJ case reports,2024,Warfarin,Cerebral Venous Thrombosis
39390355,A case of convexity non-aneurysmal subarachnoid hemorrhage caused by cerebral sinus thrombosis.,International journal of emergency medicine,2024,Warfarin,Cerebral Venous Thrombosis
39326283,Risk of spontaneous intracerebral hemorrhage associated with NOACs compared with aspirin and warfarin: A long-term single hospital follow-up study.,Clinical neurology and neurosurgery,2024,Warfarin,Cerebral Venous Thrombosis
39212562,Meningoencephalitis-like presentation of cerebral venous sinus thrombosis and long-term complications at 5-year follow-up.,"British journal of hospital medicine (London, England : 2005)",2024,Warfarin,Cerebral Venous Thrombosis
39156380,Study of Use of Dabigatran in Cerebral Venous Sinus Thrombosis.,Cureus,2024,Warfarin,Cerebral Venous Thrombosis
38985242,Efficacy and safety of direct oral anticoagulants versus warfarin in the treatment of cerebral venous sinus thrombosis.,Acta neurologica Belgica,2024,Warfarin,Cerebral Venous Thrombosis
38911608,"Hemiparesis Caused by Cerebral Venous Sinus Thrombosis during the Postpartum Period: A Case Report; Negelle Arsi General Hospital and Medical College, Ethiopia.",International medical case reports journal,2024,Warfarin,Cerebral Venous Thrombosis
38854275,Multifaceted Cerebral Venous Thrombosis With Extensive Intra-cerebral Hemorrhage in a Young Man With Mitral Valve Replacement Due to Thrombosis and IgA Nephropathy: A Challenging Case Report From Saudi Arabia.,Cureus,2024,Warfarin,Cerebral Venous Thrombosis
38696925,Obese patients with atrial fibrillation are more efficiently protected from thrombosis under warfarin or xabans compared to non-obese patients; a systematic review and Meta-analysis of six randomized controlled trials.,Thrombosis research,2024,Warfarin,Cerebral Venous Thrombosis
38353219,"Dabigatran etexilate versus warfarin in cerebral venous thrombosis in Chinese patients (CHOICE-CVT): An open-label, randomized controlled trial.",International journal of stroke : official journal of the International Stroke Society,2024,Warfarin,Cerebral Venous Thrombosis
38317672,Direct oral anticoagulants compared to warfarin in long-term management of cerebral venous thrombosis: A comprehensive meta-analysis.,Health science reports,2024,Warfarin,Cerebral Venous Thrombosis
38206682,Homonymous hemianopia due to cerebral venous thrombosis: A case report.,Medicine,2023,Warfarin,Cerebral Venous Thrombosis
38195128,Outcomes and complications of patients with cerebral venous thrombosis: a retrospective study.,"Neurosciences (Riyadh, Saudi Arabia)",2024,Warfarin,Cerebral Venous Thrombosis
38050619,Isolated Inferior Sagittal Sinus Thrombosis in Young Patient: Rare Case Report.,International medical case reports journal,2023,Warfarin,Cerebral Venous Thrombosis
37978050,Cerebral venous thrombosis: a practical review.,Postgraduate medical journal,2024,Warfarin,Cerebral Venous Thrombosis
37936647,Cerebral venous sinus thrombosis secondary to acute cytomegalovirus infection.,BMJ neurology open,2023,Warfarin,Cerebral Venous Thrombosis
37791549,Renal artery infarction in the SARS-Cov-2 era: A systematic review of case reports.,"Archivio italiano di urologia, andrologia : organo ufficiale [di] Societa italiana di ecografia urologica e nefrologica",2023,Warfarin,Cerebral Venous Thrombosis
37675613,Study of Rivaroxaban for Cerebral Venous Thrombosis: A Randomized Controlled Feasibility Trial Comparing Anticoagulation With Rivaroxaban to Standard-of-Care in Symptomatic Cerebral Venous Thrombosis.,Stroke,2023,Warfarin,Cerebral Venous Thrombosis
20301470,Familial Cerebral Cavernous Malformations.,,1993,Warfarin,Cerebral Venous Thrombosis
37442158,Fibrinogen Bonn (p. Arg510Cys) in the Aalpha-Chain Is Associated with High Risk of Venous Thrombosis.,Hamostaseologie,2023,Warfarin,Cerebral Venous Thrombosis
37435564,A Combination of Ex Vivo and In Vivo Strategies for Evaluating How Much New Oral Anticoagulants Exacerbate Experimental Intracerebral Bleeding.,TH open : companion journal to thrombosis and haemostasis,2023,Warfarin,Cerebral Venous Thrombosis
37404486,Extensive cerebral venous thrombosis after resection of third ventricle colloid cyst.,Surgical neurology international,2023,Warfarin,Cerebral Venous Thrombosis
37394573,Efficacy and Safety of Warfarin for the Treatment of Venous Thromboembolism　- A Multicenter Prospective Observational Cohort Study in Japan (AKAFUJI Study).,Circulation journal : official journal of the Japanese Circulation Society,2024,Warfarin,Cerebral Venous Thrombosis
36836084,A Referral Center Experience with Cerebral Protection Devices: Challenging Cardiac Thrombus in the EP Lab.,Journal of clinical medicine,2023,Warfarin,Cerebral Venous Thrombosis
36800639,Hem coagulase induced cerebral venous sinus thrombosis in patients with uterine fibroids surgery.,Medicine,2023,Warfarin,Cerebral Venous Thrombosis
36707095,Sagittal sinus thrombosis with subarachnoid haemorrhage in a patient with COVID-19 infection.,BMJ case reports,2023,Warfarin,Cerebral Venous Thrombosis
36697244,Clinical Reasoning: A 25-Year-Old Woman With Eye Swelling and Headache.,Neurology,2023,Warfarin,Cerebral Venous Thrombosis
36654597,Lessons Learned From a Case of Behcet's Disease Presenting With Fever and Life-Threatening Venous Thromboembolism.,Cureus,2022,Warfarin,Cerebral Venous Thrombosis
36536723,Clinical profile and risk factors of cerebral venous sinus thrombosis (CVST) in Sudan: A multicenter cross-sectional study.,Annals of medicine and surgery (2012),2022,Warfarin,Cerebral Venous Thrombosis
36503260,Efficacy and Safety Assessment of Rivaroxaban for the Treatment of Cerebral Venous Sinus Thrombosis in a Chinese Population.,Clinical and applied thrombosis/hemostasis : official journal of the International Academy of Clinical and Applied Thrombosis/Hemostasis,2022,Warfarin,Cerebral Venous Thrombosis
36381447,Severe Headache and Hypertension due to Cerebral Venous Sinus Thrombosis in a Patient With Cervical Spinal Cord Injury: A Case Report.,Korean journal of neurotrauma,2022,Warfarin,Cerebral Venous Thrombosis
