PMID,Title,Journal,Year
37003273,"Cardiorenal outcomes, kidney function, and other safety outcomes with ertugliflozin in older adults with type 2 diabetes (VERTIS CV): secondary analyses from a randomised, double-blind trial.",The lancet. Healthy longevity,2023
36938250,The Efficacy of Sodium-Glucose Cotransporter-2 Inhibitors in Improving Morbidity and Mortality of Heart Failure: A Systematic Review.,Cureus,2023
36897734,Effect of ertugliflozin on renal function and cardiovascular outcomes in patients with type 2 diabetes mellitus: A systematic review and meta-analysis.,Medicine,2023
36545024,"Cardiovascular outcomes in patients treated with sodium-glucose transport protein 2 inhibitors, a network meta-analysis of randomized trials.",Frontiers in cardiovascular medicine,2022
35316484,"Effects of Sodium/Glucose Cotransporter 2 (SGLT2) Inhibitors and Combined SGLT1/2 Inhibitors on Cardiovascular, Metabolic, Renal, and Safety Outcomes in Patients with Diabetes: A Network Meta-Analysis of 111 Randomized Controlled Trials.","American journal of cardiovascular drugs : drugs, devices, and other interventions",2022
35266296,Cardiorenal outcomes with ertugliflozin assessed according to baseline glucose-lowering agent: An analysis from VERTIS CV.,"Diabetes, obesity & metabolism",2022
34950459,Sodium-glucose cotransporter 2 inhibitors: renal outcomes according to baseline albuminuria.,Clinical kidney journal,2021
34693498,SGLT2 inhibitors in heart failure with reduced ejection fraction.,The Egyptian heart journal : (EHJ) : official bulletin of the Egyptian Society of Cardiology,2021
34596148,Gliflozins for the prevention of stroke in diabetes and cardiorenal diseases: A meta-analysis of cardiovascular outcome trials.,Medicine,2021
34514812,"Sodium-Glucose Cotransporter 2 Inhibitors, All-Cause Mortality, and Cardiovascular Outcomes in Adults with Type 2 Diabetes: A Bayesian Meta-Analysis and Meta-Regression.",Journal of the American Heart Association,2021
34397684,Comparative efficacy of 5 sodium glucose cotransporter 2 inhibitor and 7 glucagon-like peptide 1 receptor agonists interventions on cardiorenal outcomes in type 2 diabetes patients: A network meta-analysis based on cardiovascular or renal outcome trials.,Medicine,2021
34231123,Comparative Efficacy of Five SGLT2i on Cardiorenal Events: A Network Meta-analysis Based on Ten CVOTs.,"American journal of cardiovascular drugs : drugs, devices, and other interventions",2022
33942132,Comparing the clinical outcomes across different sodium/glucose cotransporter 2 (SGLT2) inhibitors in heart failure patients: a systematic review and network meta-analysis of randomized controlled trials.,European journal of clinical pharmacology,2021
32966714,Cardiovascular Outcomes with Ertugliflozin in Type 2 Diabetes.,The New England journal of medicine,2020
30875065,Sodium-Glucose Cotransporter-2 Inhibitors (SGLT-2i) Reduce Hospitalization for Heart Failure Only and Have No Effect on Atherosclerotic Cardiovascular Events: A Meta-Analysis.,"Diabetes therapy : research, treatment and education of diabetes and related disorders",2019
30290289,Design and baseline characteristics of the eValuation of ERTugliflozin effIcacy and Safety CardioVascular outcomes trial (VERTIS-CV).,American heart journal,2018
29748368,Cardiovascular Effects of New Oral Glucose-Lowering Agents: DPP-4 and SGLT-2 Inhibitors.,Circulation research,2018
27488726,Effects of SGLT-2 inhibitors on mortality and cardiovascular events: a comprehensive meta-analysis of randomized controlled trials.,Acta diabetologica,2017
