pmid,title,journal,year,drug,disease
40905118,Platelet Activation and a Platelet Biosignature Are Associated With Cardiovascular Risk in Patients With Controlled Psoriasis.,"Arteriosclerosis, thrombosis, and vascular biology",2025,Aspirin,Psoriasis
40654217,Severe Relapsing Hailey-Hailey Disease Displaying a Durable Complete Response to Hydroxyurea.,Acta dermatovenerologica Croatica : ADC,2024,Aspirin,Psoriasis
39004078,The Effect of Co-Morbid Psoriasis Diagnosis on Chronic Rhinosinusitis Immunopathology.,International archives of allergy and immunology,2024,Aspirin,Psoriasis
36936469,Comprehensive Management of Acute Ischemic Stroke in Psoriatic Patient.,Case reports in dermatological medicine,2023,Aspirin,Psoriasis
35490599,Statin therapy upregulates arachidonic acid status via enhanced endogenous synthesis in patients with plaque psoriasis.,"Prostaglandins, leukotrienes, and essential fatty acids",2022,Aspirin,Psoriasis
33786356,Cyclosporine for refractory Kawasaki disease with psoriasiform eruption.,JAAD case reports,2021,Aspirin,Psoriasis
32131611,Activated Platelets Induce Endothelial Cell Inflammatory Response in Psoriasis via COX-1.,"Arteriosclerosis, thrombosis, and vascular biology",2020,Aspirin,Psoriasis
30734050,Itch in Psoriasis: A New Look at Well-known Subject.,Acta dermato-venereologica,2019,Aspirin,Psoriasis
30077967,Plaque psoriasis following Kawasaki disease and varicella.,BMJ case reports,2018,Aspirin,Psoriasis
29730187,Identification of proresolving and inflammatory lipid mediators in human psoriasis.,Journal of clinical lipidology,2018,Aspirin,Psoriasis
28785220,Drugs for Autoimmune Inflammatory Diseases: From Small Molecule Compounds to Anti-TNF Biologics.,Frontiers in pharmacology,2017,Aspirin,Psoriasis
26045382,Anti-nociceptive activity of seed extract of Vernonia anthelmintica willd.,Pakistan journal of pharmaceutical sciences,2014,Aspirin,Psoriasis
25510013,[Psoriasis therapy. Dose regulation or aspirin to control flush].,MMW Fortschritte der Medizin,2014,Aspirin,Psoriasis
24691893,"Use of aspirin, non-steroidal anti-inflammatory drugs, and acetaminophen (paracetamol), and risk of psoriasis and psoriatic arthritis: a cohort study.",Acta dermato-venereologica,2015,Aspirin,Psoriasis
24550599,Clopidogrel: a possible exacerbating factor for psoriasis.,Indian journal of pharmacology,2014,Aspirin,Psoriasis
22071858,"Safety of non-steroidal anti-inflammatory drugs, including aspirin and paracetamol (acetaminophen) in people receiving methotrexate for inflammatory arthritis (rheumatoid arthritis, ankylosing spondylitis, psoriatic arthritis, other spondyloarthritis).",The Cochrane database of systematic reviews,2011,Aspirin,Psoriasis
21975788,"Combination therapy for pain management in inflammatory arthritis (rheumatoid arthritis, ankylosing spondylitis, psoriatic arthritis, other spondyloarthritis).",The Cochrane database of systematic reviews,2011,Aspirin,Psoriasis
21967048,Evidence-based evaluation and management of chronic urticaria in children.,Pediatric dermatology,2011,Aspirin,Psoriasis
21749853,No increased risk of myocardial infarction among patients with ulcerative colitis or Crohn's disease.,Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,2011,Aspirin,Psoriasis
20178709,A case of aseptic pleuropericarditis in a patient with chronic plaque psoriasis under methotrexate therapy.,Dermatology online journal,2010,Aspirin,Psoriasis
19016698,Psoriasis: an opportunity to identify cardiovascular risk.,The British journal of dermatology,2009,Aspirin,Psoriasis
15141141,Prior medical conditions and medication use and risk of non-Hodgkin lymphoma in Connecticut United States women.,Cancer causes & control : CCC,2004,Aspirin,Psoriasis
14655772,Annular pustules in Kawasaki disease: a further case indicating the association with psoriasis?,Cutis,2003,Aspirin,Psoriasis
12843830,[Kawasaki's disease with eruptive pustular and guttate psoriasis].,Annales de dermatologie et de venereologie,2003,Aspirin,Psoriasis
12471142,An aspirin-triggered lipoxin A4 stable analog displays a unique topical anti-inflammatory profile.,"Journal of immunology (Baltimore, Md. : 1950)",2002,Aspirin,Psoriasis
11249493,Current treatment of asthma--focus on leukotrienes.,Expert opinion on pharmacotherapy,2000,Aspirin,Psoriasis
10805043,Drugs-nutrient interactions: a potential problem during adolescence.,European journal of clinical nutrition,2000,Aspirin,Psoriasis
10599320,Prognosis in juvenile arthritis.,Advances in experimental medicine and biology,1999,Aspirin,Psoriasis
10086130,[Findings in children with psoriasis].,Nederlands tijdschrift voor geneeskunde,1999,Aspirin,Psoriasis
9775124,[Potential importance of antileukotrienes in the treatment of asthma and other inflammatory diseases: apropos of a new pharmacological class].,La Revue de medecine interne,1998,Aspirin,Psoriasis
9448202,Juvenile Reiter's syndrome: a report of four cases.,Journal of the American Academy of Dermatology,1998,Aspirin,Psoriasis
7924570,Effects of antipsoriatic drugs on biosynthesis of platelet activating factor by human keratinocytes.,Chinese medical journal,1994,Aspirin,Psoriasis
8207272,AIDS and the gateway of the body.,Journal of the Indian Medical Association,1994,Aspirin,Psoriasis
8475362,[Acetylsalicylic acid-induced generalized pustulosis].,Schweizerische medizinische Wochenschrift,1993,Aspirin,Psoriasis
1281074,Ankylosing spondylitis. Current drug treatment.,Drugs,1992,Aspirin,Psoriasis
1919056,Cyclooxygenase activity is increased in platelets from psoriatic patients.,The Journal of investigative dermatology,1991,Aspirin,Psoriasis
2273487,Methotrexate-nonsteroidal antiinflammatory drug interaction in children with arthritis.,The Journal of rheumatology,1990,Aspirin,Psoriasis
3033031,Pharmacology and significance of nonsteroidal anti-inflammatory drugs in the treatment of skin diseases.,Journal of the American Academy of Dermatology,1987,Aspirin,Psoriasis
2820317,Arachidonic acid and LTB4 enhance aggregation of psoriatic peripheral blood mononuclear leukocytes in vitro.,Archives of dermatological research,1987,Aspirin,Psoriasis
3161205,Platelet activation in psoriasis.,Thrombosis and haemostasis,1985,Aspirin,Psoriasis
6348724,[Allergic and pseudoallergic skin reactions to drugs and food additives].,Schweizerische Rundschau fur Medizin Praxis = Revue suisse de medecine Praxis,1983,Aspirin,Psoriasis
7284274,Pharmacological studies of anthralin erythema.,The British journal of dermatology,1981,Aspirin,Psoriasis
7458524,Fever caused by hydroxyurea.,Archives of internal medicine,1981,Aspirin,Psoriasis
6153408,Psoriatic arthritis in childhood.,The Johns Hopkins medical journal,1980,Aspirin,Psoriasis
834678,Psoriatic arthritis.,Postgraduate medicine,1977,Aspirin,Psoriasis
618099,Time for salicylate diffusion from blood to joint fluid. A study of histopathology of the synovial membrane.,Reumatismo,1977,Aspirin,Psoriasis
4376236,Anti-inflammatory drugs in rheumatic diseases.,The Practitioner,1974,Aspirin,Psoriasis
4455053,[Treatment of arthropic psoriasis].,Actas dermo-sifiliograficas,1974,Aspirin,Psoriasis
4839688,[Scintigraphy with marked polyphosphates in the diagnosis of inflammatory joint diseases].,L'union medicale du Canada,1974,Aspirin,Psoriasis
4792428,[Salicylate poisoning by percutaneous resorption].,"Der Hautarzt; Zeitschrift fur Dermatologie, Venerologie, und verwandte Gebiete",1973,Aspirin,Psoriasis
