pmid,title,journal,year,drug,disease
40177744,Outcomes Following Minimally Invasive Surgery for Intracerebral Hemorrhage in the AHA Get With The Guidelines-Stroke Registry.,Stroke,2025,Clopidogrel,Prostate Cancer
39355923,Effects of Catheter-Based Renal Denervation in Hypertension: A Systematic Review and Meta-Analysis.,Circulation,2024,Clopidogrel,Prostate Cancer
39319460,Prediction of Severe Baseline Asymptomatic Carotid Stenosis and Subsequent Risk of Stroke and Cardiovascular Disease.,Stroke,2024,Clopidogrel,Prostate Cancer
39038086,Demystifying the Contemporary Role of 12-Month Dual Antiplatelet Therapy After Acute Coronary Syndrome.,Circulation,2024,Clopidogrel,Prostate Cancer
38583093,Sodium-Glucose Cotransporter-2 Inhibitors and Major Adverse Cardiovascular Outcomes: A SMART-C Collaborative Meta-Analysis.,Circulation,2024,Clopidogrel,Prostate Cancer
37969642,Cardiovascular Effects of GnRH Antagonists Compared With Agonists in Prostate Cancer: A Systematic Review.,JACC. CardioOncology,2023,Clopidogrel,Prostate Cancer
37942641,Antithrombotic and Statin Prescription After Intracerebral Hemorrhage in the Get With The Guidelines-Stroke Registry.,Stroke,2023,Clopidogrel,Prostate Cancer
37713020,Impact of Concomitant Cardiovascular Therapies on Efficacy and Safety of Relugolix vs Leuprolide: Subgroup Analysis from HERO Study in Advanced Prostate Cancer.,Advances in therapy,2023,Clopidogrel,Prostate Cancer
37609850,Short-Term DAPT and DAPT De-Escalation Strategies for Patients With Acute Coronary Syndromes: A Systematic Review and Network Meta-Analysis.,Circulation. Cardiovascular interventions,2023,Clopidogrel,Prostate Cancer
37556796,Risk Assessment of Kidney Disease Progression and Efficacy of SGLT2 Inhibition in Patients With Type 2 Diabetes.,Diabetes care,2023,Clopidogrel,Prostate Cancer
37417248,Graft Failure After Coronary Artery Bypass Grafting and Its Association With Patient Characteristics and Clinical Events: A Pooled Individual Patient Data Analysis of Clinical Trials With Imaging Follow-Up.,Circulation,2023,Clopidogrel,Prostate Cancer
37335828,Defining Strategies of Modulation of Antiplatelet Therapy in Patients With Coronary Artery Disease: A Consensus Document from the Academic Research Consortium.,Circulation,2023,Clopidogrel,Prostate Cancer
37199147,Shorter Door-to-Needle Times Are Associated With Better Outcomes After Intravenous Thrombolytic Therapy and Endovascular Thrombectomy for Acute Ischemic Stroke.,Circulation,2023,Clopidogrel,Prostate Cancer
35059789,Unintentional combining enzalutamide with a moderate CYP2C8 inhibitor in a patient with metastatic castration-resistant prostate cancer: a case report.,Cancer chemotherapy and pharmacology,2022,Clopidogrel,Prostate Cancer
34604059,Bleeding Risk Following Stereotactic Body Radiation Therapy for Localized Prostate Cancer in Men on Baseline Anticoagulant or Antiplatelet Therapy.,Frontiers in oncology,2021,Clopidogrel,Prostate Cancer
34212768,"Cangrelor: Clinical Data, Contemporary Use, and Future Perspectives.",Journal of the American Heart Association,2021,Clopidogrel,Prostate Cancer
33248139,Effect of Continued Perioperative Anticoagulant Therapy on Bleeding Outcomes Following Robot-assisted Radical Prostatectomy.,Urology,2021,Clopidogrel,Prostate Cancer
29206871,"Clopidogrel in a combined therapy with anticancer drugs-effect on tumor growth, metastasis, and treatment toxicity: Studies in animal models.",PloS one,2017,Clopidogrel,Prostate Cancer
28976393,[Approach to peripheral arterial disease in the elderly].,Turk Kardiyoloji Dernegi arsivi : Turk Kardiyoloji Derneginin yayin organidir,2017,Clopidogrel,Prostate Cancer
26970547,Flutamide-induced photoleukomelanoderma.,The Journal of dermatology,2016,Clopidogrel,Prostate Cancer
26017274,"Clopidogrel use and cancer-specific mortality: a population-based cohort study of colorectal, breast and prostate cancer patients.",Pharmacoepidemiology and drug safety,2015,Clopidogrel,Prostate Cancer
25738074,Can Aspirin and Cancer Prevention be Ageless Companions?,Journal of clinical and diagnostic research : JCDR,2015,Clopidogrel,Prostate Cancer
25503174,Assessment of risk of late rectal bleeding for patients with prostate cancer started on anticoagulation before or after radiation treatment.,Anticancer research,2014,Clopidogrel,Prostate Cancer
24658086,Aspirin improves outcome in high risk prostate cancer patients treated with radiation therapy.,Cancer biology & therapy,2014,Clopidogrel,Prostate Cancer
22927523,Aspirin use and the risk of prostate cancer mortality in men treated with prostatectomy or radiotherapy.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2012,Clopidogrel,Prostate Cancer
22184161,Factors influencing mortality in patients on antiplatelet agents presenting with proximal femoral fractures.,Journal of orthopaedic surgery (Hong Kong),2011,Clopidogrel,Prostate Cancer
20398444,5A prospective survey of current prostate biopsy practices among oncological urologists.,The Canadian journal of urology,2010,Clopidogrel,Prostate Cancer
20334082,[General internal medicine: review of year 2009 from the ambulatory perspective (2)].,Revue medicale suisse,2010,Clopidogrel,Prostate Cancer
20143436,The use of anticoagulants improves biochemical control of localized prostate cancer treated with radiotherapy.,Cancer,2010,Clopidogrel,Prostate Cancer
19464123,External beam radiotherapy for prostate cancer patients on anticoagulation therapy: how significant is the bleeding toxicity?,"International journal of radiation oncology, biology, physics",2010,Clopidogrel,Prostate Cancer
17964710,Late coronary stent thrombosis complicating urologic surgery.,European urology,2008,Clopidogrel,Prostate Cancer
16082422,Gateways to clinical trials.,Methods and findings in experimental and clinical pharmacology,2005,Clopidogrel,Prostate Cancer
