PMID,Title,Journal,Year
39280305,Low-FODMAP diet on postprandial distress syndrome type of functional dyspepsia with mixed type of irritable bowel syndrome patient: A case report.,Narra J,2024
34285841,Abdominal Pain Caused by Occlusion of the Celiac Trunk and Superior Mesenteric Artery in Addition to Irritable Bowel Syndrome: Case Series and Literature Review.,Cureus,2021
33324221,"Inhibition of Tryptophan Hydroxylases and Monoamine Oxidase-A by the Proton Pump Inhibitor, Omeprazole-In Vitro and In Vivo Investigations.",Frontiers in pharmacology,2020
31127801,A Chest X-Ray causing confusion.,Acute medicine,2019
30846003,Crohn's disease in a developing African mission hospital: a case report.,Journal of medical case reports,2019
30360666,Pharmacological treatments for functional nausea and functional dyspepsia in children: a systematic review.,Expert review of clinical pharmacology,2018
30294924,Prevalence and clinical characteristics of refractoriness to optimal proton pump inhibitor therapy in non-erosive reflux disease.,Alimentary pharmacology & therapeutics,2018
28839812,Managing a patient with burning mouth syndrome.,Frontline gastroenterology,2015
23716993,Risk factors for proton pump inhibitor refractoriness in Chinese patients with non-erosive reflux disease.,World journal of gastroenterology,2013
23333666,Predictors of clinical response of acid suppression in Chinese patients with gastroesophageal reflux disease.,Digestive and liver disease : official journal of the Italian Society of Gastroenterology and the Italian Association for the Study of the Liver,2013
21762283,The reason for failure of on-demand PPI therapy in NERD patients.,Neurogastroenterology and motility,2011
21128930,Effects of long-term PPI treatment on producing bowel symptoms and SIBO.,European journal of clinical investigation,2011
21087355,Concomitant irritable bowel syndrome is associated with failure of step-down on-demand proton pump inhibitor treatment in patients with gastro-esophageal reflux disease.,Neurogastroenterology and motility,2011
18616070,Melatonin for the treatment of gastroesophageal reflux disease.,Alternative therapies in health and medicine,2008
18209580,In-practice predictors of response to proton pump inhibitor therapy in primary care patients with dyspepsia in an Asian population.,Journal of clinical gastroenterology,2008
18028533,Prospective Acid Reflux Study of Iran (PARSI): methodology and study design.,BMC gastroenterology,2007
15138222,H pylori infection and reflux oesophagitis.,Gut,2004
12523588,"Effect of profound acid suppression in functional dyspepsia: a double-blind, randomized, placebo-controlled trial.",Scandinavian journal of gastroenterology,2002
11941952,Efficacy of trimebutine therapy in patients with gastroesophageal reflux disease and irritable bowel syndrome.,Hepato-gastroenterology,2002
11573100,"Bismuth-based quadruple therapy with bismuth subcitrate, metronidazole, tetracycline and omeprazole in the eradication of Helicobacter pylori.",Canadian journal of gastroenterology = Journal canadien de gastroenterologie,2001
