PMID,Title,Journal,Year
28296781,Efficacy and safety of medical therapy for low bone mineral density in patients with Crohn disease: A systematic review with network meta-analysis.,Medicine,2017
26229835,Garre's sclerosing osteomyelitis: case report.,Revista brasileira de ortopedia,2014
23631533,Odontogenic osteomyelitis or bisphosphonate-related osteonecrosis of mandible of patient with autoimmune disease: clinical dilemma.,"Compendium of continuing education in dentistry (Jamesburg, N.J. : 1995)",2012
19525577,Alendronate improves low bone mineral density induced by steroid therapy in Crohn's disease.,"Internal medicine (Tokyo, Japan)",2009
16996245,The outcome of pregnancy following pre-pregnancy or early pregnancy alendronate treatment.,"Reproductive toxicology (Elmsford, N.Y.)",2006
15959617,Absorption of the oral bisphosphonate alendronate in osteoporotic patients with Crohn's disease.,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,2005
11383592,Bones and Crohn's: should we treat Crohn's disease patients with alendronate?,Inflammatory bowel diseases,2001
10982756,Alendronate increases lumbar spine bone mineral density in patients with Crohn's disease.,Gastroenterology,2000
10566542,Postoperative hypocalcemic tetany caused by fleet phospho-soda preparation in a patient taking alendronate sodium: report of a case.,Diseases of the colon and rectum,1999
10566230,"[Bone demineralization in Crohn's disease, its diagnosis, therapy and prevention].",Casopis lekaru ceskych,1999
