PMID,Title,Journal,Year
39569328,Intraperitoneal versus intravenous administration of Flamma(R)-conjugated PEG-alendronate-coated upconversion nanoparticles in a mouse pancreatic cancer model.,Nanoscale advances,2024
38888278,"Temoporfin-Conjugated PEGylated Poly(N,N-dimethylacrylamide)-Coated Upconversion Colloid for NIR-Induced Photodynamic Therapy of Pancreatic Cancer.",Biomacromolecules,2024
34451826,Apamin-Conjugated Alendronate Sodium Nanocomplex for Management of Pancreatic Cancer.,"Pharmaceuticals (Basel, Switzerland)",2021
32190534,Organ Biodistribution of Radiolabelled gammadelta T Cells Following Liposomal Alendronate Administration in Different Mouse Tumour Models.,Nanotheranostics,2020
31902931,Anti-tumor Activities of 3-Hydroxy-3-methylglutaryl Coenzyme A (HMG-CoA) Reductase Inhibitors and Bisphosphonates in Pancreatic Cell Lines Which Show Poor Responses to Gemcitabine.,Biological & pharmaceutical bulletin,2020
30836327,Glucagonoma-associated dilated cardiomyopathy refractory to somatostatin analogue therapy.,"Endocrinology, diabetes & metabolism case reports",2019
28331027,Malignant hypercalcaemia related to parathyroid hormone-related peptide (PTHrP) secretion from a metastatic pancreatic neuroendocrine tumour (NET).,BMJ case reports,2017
23868009,Exposure to bisphosphonates and risk of common non-gastrointestinal cancers: series of nested case-control studies using two primary-care databases.,British journal of cancer,2013
15800941,Parathyroid hormone-related protein (PTHrP) as a causative factor of cancer-associated wasting: possible involvement of PTHrP in the repression of locomotor activity in rats bearing human tumor xenografts.,International journal of cancer,2005
15557170,Characterization of tumor reactivity of human V gamma 9V delta 2 gamma delta T cells in vitro and in SCID mice in vivo.,"Journal of immunology (Baltimore, Md. : 1950)",2004
1663481,Parathyroid hormone-related peptide mediates hypercalcemia in an islet cell tumor of the pancreas.,Hormone and metabolic research = Hormon- und Stoffwechselforschung = Hormones et metabolisme,1991
