pmid,title,journal,year,drug,disease
40393718,Systematic review and meta-analysis of the efficacy of biologic and targeted synthetic therapies in sarcoidosis.,Thorax,2025,Tofacitinib,Asthma
39598682,"Mycophenolate Mofetil, an Inhibitor of Inosine Monophosphate Dehydrogenase, and Tofacitinib, a Janus Kinase Inhibitor, Attenuate Airway Inflammation and Hyperresponsiveness in a Mouse Model of Allergic Asthma.","Molecules (Basel, Switzerland)",2024,Tofacitinib,Asthma
37386145,The regulation of TRPA1 expression and function by Th1 and Th2-type inflammation in human A549 lung epithelial cells.,Inflammation research : official journal of the European Histamine Research Society ... [et al.],2023,Tofacitinib,Asthma
37280395,"Necrotizing pancreatitis, microangiopathic hemolytic anemia and thrombocytopenia following the second dose of Pfizer/BioNTech COVID-19 mRNA vaccine.",Wiener klinische Wochenschrift,2023,Tofacitinib,Asthma
36397156,EC-18 prevents autoimmune arthritis by suppressing inflammatory cytokines and osteoclastogenesis.,Arthritis research & therapy,2022,Tofacitinib,Asthma
34673223,"Small molecule drugs for atopic dermatitis, rheumatoid arthritis, and hereditary angioedema.","Annals of allergy, asthma & immunology : official publication of the American College of Allergy, Asthma, & Immunology",2022,Tofacitinib,Asthma
34274356,The JAK1/2 inhibitor baricitinib suppresses eosinophil effector function and restricts allergen-induced airway eosinophilia.,Biochemical pharmacology,2021,Tofacitinib,Asthma
31085698,"Novel Inhaled Pan-JAK Inhibitor, LAS194046, Reduces Allergen-Induced Airway Inflammation, Late Asthmatic Response, and pSTAT Activation in Brown Norway Rats.",The Journal of pharmacology and experimental therapeutics,2019,Tofacitinib,Asthma
31084462,"Estimation of Fraction Dissolved After Intratracheal Delivery of a Potent Janus Kinase Inhibitor, iJAK-001, with Low Solubility in Rat and Sheep: Impact of Preclinical PKPD on Inhaled Human Dose Projection.",Journal of aerosol medicine and pulmonary drug delivery,2019,Tofacitinib,Asthma
30993508,Preformulation and Evaluation of Tofacitinib as a Therapeutic Treatment for Asthma.,AAPS PharmSciTech,2019,Tofacitinib,Asthma
28570653,Improved efficacy of allergen-specific immunotherapy by JAK inhibition in a murine model of allergic asthma.,PloS one,2017,Tofacitinib,Asthma
28433687,Steroid resistance of airway type 2 innate lymphoid cells from patients with severe asthma: The role of thymic stromal lymphopoietin.,The Journal of allergy and clinical immunology,2018,Tofacitinib,Asthma
27774822,"Inhibitors of JAK-family kinases: an update on the patent literature 2013-2015, part 2.",Expert opinion on therapeutic patents,2017,Tofacitinib,Asthma
27716212,Anti-inflammatory potential of PI3Kdelta and JAK inhibitors in asthma patients.,Respiratory research,2016,Tofacitinib,Asthma
24555683,Spleen tyrosine kinase inhibitors: a review of the patent literature 2010 - 2013.,Expert opinion on therapeutic patents,2014,Tofacitinib,Asthma
18242596,The JAK-3 inhibitor CP-690550 is a potent anti-inflammatory agent in a murine model of pulmonary eosinophilia.,European journal of pharmacology,2008,Tofacitinib,Asthma
