PMID,Title,Journal,Year
39793592,"Safety, bactericidal activity, and pharmacokinetics of the antituberculosis drug candidate BTZ-043 in South Africa (PanACEA-BTZ-043-02): an open-label, dose-expansion, randomised, controlled, phase 1b/2a trial.",The Lancet. Microbe,2025
39299242,Very High Warfarin Dosing Requirements in a Patient With Tuberculosis and a Pulmonary Embolism: A Case Report.,Journal of pharmacy practice,2025
37750044,Successful Anticoagulation With Warfarin After Switching From Rifampin to Rifabutin.,Journal of primary care & community health,2023
32660103,Toxicoproteomic Profiling of hPXR Transgenic Mice Treated with Rifampicin and Isoniazid.,Cells,2020
28959695,Fatal Pulmonary Embolism in the Setting of Immune Reconstitution Inflammatory Syndrome Attributed to Ovarian Tuberculosis.,Journal of investigative medicine high impact case reports,2017
28936998,Venous thromboembolism due to hyperhomocysteinaemia and tuberculosis.,The National medical journal of India,2017
25953580,Multivalvular infective endocarditis in pregnancy presenting with septic pulmonary emboli.,BMJ case reports,2015
25649487,Septic pulmonary and cerebral embolism caused by community-associated methicillin-resistant Staphylococcus aureus in a healthy child.,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi",2016
24497568,Clinical challenges related to novel oral anticoagulants: drug-drug interactions and monitoring.,Haematologica,2014
20617926,Daptomycin and rifampin for the treatment of methicillin-resistant Staphylococcus aureus septic pulmonary emboli in the absence of endocarditis.,"Microbial drug resistance (Larchmont, N.Y.)",2010
19621620,[Necrotising endocarditis of mitral valve due to Staphylococcus lugdunensis].,Mikrobiyoloji bulteni,2009
19167651,"MRSA tricuspid valve infective endocarditis with multiple embolic lung abscesses treated by combination therapy of vancomycin, rifampicin, and sulfamethoxazole/trimethoprim.",Journal of cardiology,2009
17541320,Update on the interaction of rifampin and warfarin.,Progress in cardiovascular nursing,2007
16699634,"Pulmonary thromboembolism in AIDS patient with chronic venous insufficiency, pulmonary tuberculosis and breast cancer: a case report and pathophysiology review.",Revista do Instituto de Medicina Tropical de Sao Paulo,2006
12791076,Multidrug-resistant Corynebacterium striatum pneumonia in a heart transplant recipient.,Transplant infectious disease : an official journal of the Transplantation Society,2003
12681136,[Relapsing Staphylococcus lugdunensis septic arthritis associated with a knee prosthesis].,Enfermedades infecciosas y microbiologia clinica,2003
8487456,Norplant: a welcome new contraceptive.,Kansas medicine : the journal of the Kansas Medical Society,1993
2860993,Pulmonary problems of pregnancy.,Comprehensive therapy,1985
1115445,Rifampin and warfarin: a drug interaction.,Annals of internal medicine,1975
