pmid,title,journal,year,drug,disease
40887815,Effect of Metformin on the Risk of Post-coronavirus Disease 2019 Condition Among Individuals With Overweight or Obese: A Population-based Retrospective Cohort Study.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2025,Metformin,Parkinson's
40760214,Metformin as a potential neuroprotective agent that influence Parkinson's disease.,Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology,2025,Metformin,Parkinson's
40671477,SGLT2 inhibitors vs. metformin for Parkinson's disease risk reduction in type 2 diabetes.,Journal of Parkinson's disease,2025,Metformin,Parkinson's
40639383,Metformin for patients with metastatic prostate cancer starting androgen deprivation therapy: a randomised phase 3 trial of the STAMPEDE platform protocol.,The Lancet. Oncology,2025,Metformin,Parkinson's
40482451,Neuroinflammation to neurodegeneration: Boulevard of broken nerves.,International immunopharmacology,2025,Metformin,Parkinson's
40474025,Targeting of the PI3 K/AKT/GSK3beta Pathway in Parkinson's Disease: A Therapeutic Blueprint.,Molecular neurobiology,2025,Metformin,Parkinson's
40465067,The Effect of Metformin on Astrocytes in Parkinson's Disease: Challenges and Opportunities.,Molecular neurobiology,2025,Metformin,Parkinson's
40457477,Hampered AMPK-ULK1 cascade in Alzheimer's disease (AD) instigates mitochondria dysfunctions and AD-related alterations which are alleviated by metformin.,Alzheimer's research & therapy,2025,Metformin,Parkinson's
40403503,cGAS-STING and neurodegenerative diseases: A molecular crosstalk and therapeutic perspective.,International immunopharmacology,2025,Metformin,Parkinson's
40385486,"Randomized, double-blind, placebo-controlled pilot study of metformin as an adjunctive therapy in Parkinson's disease.",Frontiers in pharmacology,2025,Metformin,Parkinson's
40283923,Overview of Metformin and Neurodegeneration: A Comprehensive Review.,"Pharmaceuticals (Basel, Switzerland)",2025,Metformin,Parkinson's
40202159,Biomimetic Nanoparticles Enhance Recovery of Movement Disorders in Parkinson's Disease by Improving Microglial Mitochondrial Homeostasis and Suppressing Neuroinflammation.,ACS applied materials & interfaces,2025,Metformin,Parkinson's
40088335,Neuroprotective effects of semaglutide and metformin against rotenone-induced neurobehavioral changes in male diabetic rats.,Naunyn-Schmiedeberg's archives of pharmacology,2025,Metformin,Parkinson's
40057928,Neuroprotective efficacy of berberine and caffeine against rotenone-induced neuroinflammatory and oxidative disturbances associated with Parkinson's disease via inhibiting alpha-synuclein aggregation and boosting dopamine release.,Inflammopharmacology,2025,Metformin,Parkinson's
40003982,Targeting Ferroptosis in Parkinson's: Repurposing Diabetes Drugs as a Promising Treatment.,International journal of molecular sciences,2025,Metformin,Parkinson's
39944887,"Editorial: Molecular and cellular pathways leading to mitochondrial dysfunction and neurodegeneration: lessons from in vivo models, volume II.",Frontiers in neuroscience,2025,Metformin,Parkinson's
39798693,Molecular insights into Parkinson's disease and type 2 diabetes mellitus: Metformin's role and genetic pathways explored.,Experimental neurology,2025,Metformin,Parkinson's
39761825,Mechanisms and early efficacy data of caloric restriction and caloric restriction mimetics in neurodegenerative disease.,Neuroscience,2025,Metformin,Parkinson's
39754628,Type 2 Diabetes Mellitus Exacerbates Pathological Processes of Parkinson's Disease: Insights from Signaling Pathways Mediated by Insulin Receptors.,Neuroscience bulletin,2025,Metformin,Parkinson's
39639832,Interactions between antidiabetes medications and heart-brain axis.,"Current opinion in endocrinology, diabetes, and obesity",2025,Metformin,Parkinson's
39585743,The combined use of thymoquinone and metformin provides more effective neuroprotection in a mouse model of MPTP-induced Parkinson's disease.,Journal of receptor and signal transduction research,2024,Metformin,Parkinson's
39422949,Conquering Insulin Network Dysfunctions in Alzheimer's Disease: Where Are We Today?,Journal of Alzheimer's disease : JAD,2024,Metformin,Parkinson's
39412683,Clinical Insights on Caloric Restriction Mimetics for Mitigating Brain Aging and Related Neurodegeneration.,Cellular and molecular neurobiology,2024,Metformin,Parkinson's
39357666,Comparing psilocybin to metformin as neuroprotective agents against Parkinson's dementia: A systematic review of evidence and efficacy.,Progress in neuro-psychopharmacology & biological psychiatry,2025,Metformin,Parkinson's
39260107,Anti-diabetic drug use and reduced risk of Parkinson's disease: A community-based cohort study.,Parkinsonism & related disorders,2024,Metformin,Parkinson's
39241940,A derivative of honokiol HM568 has an anti-neuroinflammatory effect in Parkinson's disease.,Chemico-biological interactions,2024,Metformin,Parkinson's
39191336,Metformin: From diabetes to cancer to prolongation of life.,Pharmacological research,2024,Metformin,Parkinson's
39181309,Movement disorders related to antidiabetic medications: a real-world pharmacovigilance study.,Progress in neuro-psychopharmacology & biological psychiatry,2024,Metformin,Parkinson's
39158368,"Analytical Methodologies to Detect N-Nitrosamine Impurities in Active Pharmaceutical Ingredients, Drug Products and Other Matrices.",Chemical research in toxicology,2024,Metformin,Parkinson's
38982243,Identification of Parkinson's disease PACE subtypes and repurposing treatments through integrative analyses of multimodal data.,NPJ digital medicine,2024,Metformin,Parkinson's
38959105,Beyond metformin: The promise of glucagon-like peptide-1 receptor agonists for neuroprotection in Parkinson's disease.,Clinical nutrition ESPEN,2024,Metformin,Parkinson's
38905041,Impact of Different Diagnostic Measures on Drug Class Association with Dementia Progression Risk: A Longitudinal Prospective Cohort Study.,Journal of Alzheimer's disease : JAD,2024,Metformin,Parkinson's
38842132,Cyclin-dependent kinase 5 (CDK5) inhibitors in Parkinson disease.,Journal of cellular and molecular medicine,2024,Metformin,Parkinson's
38642715,Targeting dysregulated lipid metabolism for the treatment of Alzheimer's disease and Parkinson's disease: Current advancements and future prospects.,Neurobiology of disease,2024,Metformin,Parkinson's
38566081,Metformin normalizes mitochondrial function to delay astrocyte senescence in a mouse model of Parkinson's disease through Mfn2-cGAS signaling.,Journal of neuroinflammation,2024,Metformin,Parkinson's
38479927,Metformin use is associated with reduced mortality risk in diabetic patients with Parkinson's disease.,Clinical nutrition ESPEN,2024,Metformin,Parkinson's
38451966,Factors associated with early-onset androgenetic alopecia: A scoping review.,PloS one,2024,Metformin,Parkinson's
38449738,Mito-metformin protects against mitochondrial dysfunction and dopaminergic neuronal degeneration by activating upstream PKD1 signaling in cell culture and MitoPark animal models of Parkinson's disease.,Frontiers in neuroscience,2024,Metformin,Parkinson's
38438892,"Causal relationship between diabetes mellitus, glycemic traits and Parkinson's disease: a multivariable mendelian randomization analysis.",Diabetology & metabolic syndrome,2024,Metformin,Parkinson's
38432574,AMPK-mediated autophagy pathway activation promotes DeltaFosB degradation to improve levodopa-induced dyskinesia.,Cellular signalling,2024,Metformin,Parkinson's
38417906,Metformin Attenuates Manganese-Induced Oxidative Stress in N27-A Dopaminergic Neuronal Cells.,Biological & pharmaceutical bulletin,2024,Metformin,Parkinson's
38415699,Factors associated with longer survival among older medicare patients after diagnosis of supratentorial primary brain malignancies: a retrospective cohort study.,Neurological research,2024,Metformin,Parkinson's
38371043,"Dementia and Multimorbidity Trends in Al-Baha, Saudi Arabia: An Analytical Retrospective Study Using Records-Based Data.",Cureus,2024,Metformin,Parkinson's
38369428,Reversible dementia and seizures due to metformin-induced vitamin B12 deficiency.,L'Encephale,2024,Metformin,Parkinson's
38244807,Potential effects of the most prescribed drugs on the microbiota-gut-brain-axis: A review.,Brain research bulletin,2024,Metformin,Parkinson's
38139841,Metformin: The Winding Path from Understanding Its Molecular Mechanisms to Proving Therapeutic Benefits in Neurodegenerative Disorders.,"Pharmaceuticals (Basel, Switzerland)",2023,Metformin,Parkinson's
38110464,Use of dipeptidyl peptidase-4 inhibitors was associated with a lower risk of Parkinson's disease in diabetic patients.,Scientific reports,2023,Metformin,Parkinson's
38040547,"Importance of glucose and its metabolism in neurodegenerative disorder, as well as the combination of multiple therapeutic strategies targeting alpha-synuclein and neuroprotection in the treatment of Parkinson's disease.",Revue neurologique,2024,Metformin,Parkinson's
38001993,"Dopamine in the Regulation of Glucose Homeostasis, Pathogenesis of Type 2 Diabetes, and Chronic Conditions of Impaired Dopamine Activity/Metabolism: Implication for Pathophysiological and Therapeutic Purposes.",Biomedicines,2023,Metformin,Parkinson's
37907134,Repurposing and clinical attributes of antidiabetic drugs for the treatment of neurodegenerative disorders.,European journal of pharmacology,2023,Metformin,Parkinson's
