PMID,Title,Journal,Year
36374050,Targeting Artemisinin-Resistant Malaria by Repurposing the Anti-Hepatitis C Virus Drug Alisporivir.,Antimicrobial agents and chemotherapy,2022
36215160,Toward inhibition of human cytomegalovirus replication with compounds targeting cellular proteins.,The Journal of general virology,2022
34729302,Recent developments in the medicinal chemistry of single boron atom-containing compounds.,Acta pharmaceutica Sinica. B,2021
34272426,In vitro efficacy of artemisinin-based treatments against SARS-CoV-2.,Scientific reports,2021
32372751,"Clinical Sequelae Associated with Unresolved Tropical Splenomegaly in a Cohort of Recently Resettled Congolese Refugees in the United States-Multiple States, 2015-2018.",The American journal of tropical medicine and hygiene,2020
26739460,"Artesunate, an anti-malarial drug, has a potential to inhibit HCV replication.",Virus genes,2016
24349127,Artemisinin analogues as potent inhibitors of in vitro hepatitis C virus replication.,PloS one,2013
23685181,Novel artemisinin derivatives with potential usefulness against liver/colon cancer and viral hepatitis.,Bioorganic & medicinal chemistry,2013
19060918,Natural products as promising drug candidates for the treatment of hepatitis B and C.,Acta pharmacologica Sinica,2009
18699744,The antiviral activities of artemisinin and artesunate.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2008
16875675,Hemin potentiates the anti-hepatitis C virus activity of the antimalarial drug artemisinin.,Biochemical and biophysical research communications,2006
16463750,Analysis of cost and effectiveness of pre-transfusion screening of donor blood and anti-malarial prophylaxis for recipients.,East African medical journal,2005
