PMID,Title,Journal,Year
40697459,"Structure-based design, synthesis, computational screening and biological evaluation of novel pyrrole fused pyrimidine derivatives targeting InhA enzyme.",RSC advances,2025
40388480,"Design, synthesis and in silico molecular modelling studies of 2-Hydrazineyl-2-oxoethyl-4-(1H-pyrrol-1-yb) benzoate derivatives: a potent dual DHFR and ENR-reductase inhibitors with antitubercular, antibacterial and cytotoxic potential.",PloS one,2025
40189766,[A Case of Pulmonary Tuberculosis Developed During Neoadjuvant Chemotherapy for HER2-Enriched Breast Cancer].,Gan to kagaku ryoho. Cancer & chemotherapy,2025
40181978,Targeting CCRL2 enhances therapeutic outcomes in a tuberculosis mouse model.,Frontiers in immunology,2025
39559357,Perplexing paradoxical reactions: navigating the complexity of protracted tuberculosis meningitis-a case report.,Frontiers in immunology,2024
39156997,Bacillus Calmette-Guerin (BCG)-Induced Pneumonitis: A Case Report.,Cureus,2024
38885547,"Novel isoniazid-hydrazone derivatives induce cell growth inhibition, cell cycle arrest and apoptosis via mitochondria-dependent caspase activation and PI3K/AKT inhibition.",Bioorganic chemistry,2024
38800757,"Evaluation of a real-time PCR assay performance to detect Mycobacterium tuberculosis, rifampicin, and isoniazid resistance in sputum specimens: a multicenter study in two major cities of Indonesia.",Frontiers in microbiology,2024
38320155,Four-Month High-Dose Rifampicin Regimens for Pulmonary Tuberculosis.,NEJM evidence,2023
37885395,[Miliary Pulmonary Tuberculosis After Intravesical BCG Instillation in a Patient with High-Grade Bladder Cancer].,Mikrobiyoloji bulteni,2023
37631023,Mannose-Functionalized Isoniazid-Loaded Nanostructured Lipid Carriers for Pulmonary Delivery: In Vitro Prospects and In Vivo Therapeutic Efficacy Assessment.,"Pharmaceuticals (Basel, Switzerland)",2023
37538979,"A case of disseminated M. bovis bacillus Calmette-Guerin (BCG) disease after one month of BCG bladder infusion therapy and analysis of 77 cases of suspected BCG infection in Japan, 2017-2022.",Respiratory medicine case reports,2023
36097681,Designing coordination polymers as multi-drug-self-delivery systems for tuberculosis and cancer therapy: in vitro viability and in vivo toxicity assessment.,Biomaterials science,2022
36005264,A Rare Case of Pulmonary and Gastrointestinal Mucormycosis Due to Rhizopus spp. in a Child with Chronic Granulomatous Disease.,Infectious disease reports,2022
35944070,"Genome-wide association studies of global Mycobacterium tuberculosis resistance to 13 antimicrobials in 10,228 genomes identify new resistance mechanisms.",PLoS biology,2022
35453970,Severe Respiratory Failure Due to Pulmonary BCGosis in a Patient Treated for Superficial Bladder Cancer.,"Diagnostics (Basel, Switzerland)",2022
35195567,Utility of Esophageal Ultrasound-guided Biopsy of Mediastinal Lymph Nodes in Diagnosis of Childhood Tuberculosis.,The Pediatric infectious disease journal,2022
35116724,Rare cases of pulmonary inflammatory myofibroblastic tumors in adult male patients: a case report.,Translational cancer research,2021
35049204,Lung adenocarcinoma with eosinophilic pleural effusion: A case report.,Medicine,2021
34613520,Rare manifestation of a large stenosing gastrointestinal tumor caused by Mycobacterium tuberculosis in a previously healthy man from Austria.,Wiener medizinische Wochenschrift (1946),2022
