PMID,Title,Journal,Year
40055388,Risk of hematologic malignancies in psoriasis and rheumatoid arthritis patients using long term TNF-alpha inhibitors: a retrospective nationwide study.,Scientific reports,2025
39290825,Identification of a transcription factor network regulating anti-TNF mediated IL10 expression in human CD4+ T cells.,Discovery immunology,2024
38899907,"Delayed Diagnosis of SMARCA4-Deficient Undifferentiated Tumor in a Heavy Smoker Male Patient: Discovered Through Bone Sampling, with Extensive Distant Metastases and Concurrent Granulomatous Disease, Leading to Patient Fatality.",International journal of surgical pathology,2025
38037106,SCEL regulates switches between pro-survival and apoptosis of the TNF-alpha/TNFR1/NF-kappaB/c-FLIP axis to control lung colonization of triple negative breast cancer.,Journal of biomedical science,2023
37982966,"Malignancy in the Upadacitinib Clinical Trials for Rheumatoid Arthritis, Psoriatic Arthritis, Ankylosing Spondylitis, and Non-radiographic Axial Spondyloarthritis.",Rheumatology and therapy,2024
37843094,The Leser-Trelat Sign in a Patient with Gastric Adenocarcinoma.,Acta dermatovenerologica Croatica : ADC,2023
34662086,Biosimilars Use in Medicine for Inflammatory Diseases.,,2025
36939936,Identification of potential molecular mechanisms and candidate drugs for radiotherapy- and chemotherapy-induced mucositis.,Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2023
36815684,Non-hepatic Solid Organ Transplant in Patients with Inflammatory Bowel Disease: An ECCO CONFER Multicentre Case Series.,Journal of Crohn's & colitis,2023
36466056,Relapse of Birdshot Uveitis after Stopping Immunosuppressive Treatment and Starting Immune Checkpoint Inhibitors for Lung Cancer.,Case reports in ophthalmology,2022
36246838,Tislelizumab-related enteritis successfully treated with adalimumab: A case report.,World journal of clinical cases,2022
35778314,Fatal X-linked lymphoproliferative disease type 1-associated limbic encephalitis with positive anti-alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid receptor antibody.,Brain & development,2022
35080246,Do histopathological features correlate with systemic manifestations in dermatomyositis? Analysis of 42 skin biopsy specimens from 22 patients.,Journal of cutaneous pathology,2022
36465081,Risk of Malignancy and Biologic Therapy in Rheumatic Inflammatory Diseases: A Single-center Experience.,Rheumatology and immunology research,2020
32441764,Repositioning PARP inhibitors for SARS-CoV-2 infection(COVID-19); a new multi-pronged therapy for acute respiratory distress syndrome?,British journal of pharmacology,2020
31174663,"A 52-Year-Old Woman With an Abdominal Mass, Bilateral Pulmonary Nodules, and Mediastinal and Hilar Lymphadenopathy.",Chest,2019
29187897,Glycan and Peptide IgE Epitopes of the TNF-alpha Blockers Infliximab and Adalimumab - Precision Diagnostics by Cross-Reactivity Immune Profiling of Patient Sera.,Theranostics,2017
28854831,"Autoimmune diseases induced by biological agents. A review of 12,731 cases (BIOGEAS Registry).",Expert opinion on drug safety,2017
28439956,Biologic treatments for elderly patients with psoriasis.,The Journal of dermatology,2017
27147709,Cancer risk in patients with spondyloarthritis treated with TNF inhibitors: a collaborative study from the ARTIS and DANBIO registers.,Annals of the rheumatic diseases,2017
