pmid,title,journal,year,drug,disease
40888605,Loss of Hepatic Angiotensinogen Attenuates Diastolic Dysfunction in Heart Failure with Preserved Ejection Fraction.,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",2025,Losartan,Heart Failure
40810118,Mathematical modeling of pharmacokinetics and pharmacodynamics of losartan in relation to CYP2C9 allele variants.,Frontiers in systems biology,2025,Losartan,Heart Failure
40664424,Heart failure with reduced ejection fraction polypill implementation strategy in Sri Lanka: design and protocol of a pilot type I hybrid randomised clinical trial.,BMJ open,2025,Losartan,Heart Failure
40395026,Increased absorptive transcytosis and tight junction weakness in heart failure are equally corrected by exercise training and losartan.,"Clinical science (London, England : 1979)",2025,Losartan,Heart Failure
40388633,Comparison chart: Some drugs for HFrEF.,The Medical letter on drugs and therapeutics,2025,Losartan,Heart Failure
40388632,Drugs for chronic heart failure.,The Medical letter on drugs and therapeutics,2025,Losartan,Heart Failure
40332281,Adherence to Guideline-Directed Medical Therapy Target in patients with heart failure and reduced ejection fraction: a cross-sectional study.,Sao Paulo medical journal = Revista paulista de medicina,2025,Losartan,Heart Failure
40298307,"Changes in blood pressure, medication adherence, and cardiovascular-related health care use associated with the 2018 angiotensin receptor blocker recalls and drug shortages among patients with hypertension.",Journal of managed care & specialty pharmacy,2025,Losartan,Heart Failure
40279007,Deficiency of synaptotagmin-1 aggravates pressure overload-induced cardiac hypertrophy and dysfunction via the p38 MAPK signaling pathway in mice.,Human cell,2025,Losartan,Heart Failure
40149735,Inhibition of the Renin-Angiotensin System Improves Hemodynamic Function of the Diabetic Rat Heart by Restoring Intracellular Calcium Regulation.,Biomedicines,2025,Losartan,Heart Failure
40013543,Renin inhibitors versus angiotensin receptor blockers for primary hypertension.,The Cochrane database of systematic reviews,2025,Losartan,Heart Failure
