PMID,Title,Journal,Year
40833003,Systemic Lupus Erythematosus with Hemophagocytic Lymphohistiocytosis Mimicking Tuberculosis in a Young Male: A Diagnostic Challenge.,Annals of African medicine,2025
40740694,Retrospective analysis of systemic lupus erythematosus patients with latent tuberculosis infection: A 5-year follow-up study.,Journal of clinical tuberculosis and other mycobacterial diseases,2025
40518212,Performance of the QuantiFERON- TB gold test in children receiving immunosuppressive therapy for rheumatic diseases.,The Indian journal of tuberculosis,2025
39840156,Acquired Dyschromatopsia and Its Link to Drug Toxicity.,Cureus,2024
39828845,Atypical initial presentations of Sjogren's syndrome: a case series.,JPMA. The Journal of the Pakistan Medical Association,2025
39478582,Overcoming multi-drug resistance in SCLC: a synergistic approach with venetoclax and hydroxychloroquine targeting the lncRNA LYPLAL1-DT/BCL2/BECN1 pathway.,Molecular cancer,2024
39109103,Shrinking Lung Syndrome: A Rare Pulmonary Complication of Systemic Lupus Erythematosus.,Cureus,2024
38713457,"Kikuchi-Fujimoto disease, simultaneously diagnosed with systemic lupus erythematosus in an Arabic female: an agonizing combination.",The Journal of international medical research,2024
38500280,Interferon Upregulation Associates with Insulin Resistance in Humans.,Current diabetes reviews,2025
38226118,An Atypical Initial Manifestation of Systemic Lupus Erythematosus: Lupus Enteritis Accompanied by Intestinal Pseudo-Obstruction and Bilateral Hydronephroureter.,Cureus,2023
38222941,Tuberculosis of the wrist causing carpal tunnel syndrome in a patient with rheumatoid arthritis: A case report.,SAGE open medical case reports,2024
38031367,Clinical characteristics and prognostic factors of non-tuberculous mycobacterial disease in patients with rheumatoid arthritis.,The Korean journal of internal medicine,2024
37965587,Case Report: Tuberculosis lymphadenitis with systemic lupus erythematosus in a young woman: a case report.,F1000Research,2023
37291382,What are the core recommendations for rheumatoid arthritis care? Systematic review of clinical practice guidelines.,Clinical rheumatology,2023
37180328,Protein-losing enteropathy as the first presentation of systemic lupus erythematosus: A case report from Sudan.,Clinical case reports,2023
37097329,Prevalence and clinical significance of lymphadenopathy and its histological subtypes in patients with systemic lupus erythematosus: a retrospective cohort study.,Rheumatology international,2023
36741602,A Rare Case of Granulomatous Mastitis Associated With Positive Systemic Lupus Erythematosus Serology in a Young Female Patient: A Case Report and Literature Review.,Cureus,2023
36677853,An Attention towards the Prophylactic and Therapeutic Options of Phytochemicals for SARS-CoV-2: A Molecular Insight.,"Molecules (Basel, Switzerland)",2023
36568606,Clinical Course and Outcomes of COVID-19 in Kidney Transplant Recipients.,Indian journal of nephrology,2022
36497665,Factors Associated with the Antibiotic Treatment of Children Hospitalized for COVID-19 during the Lockdown in Serbia.,International journal of environmental research and public health,2022
