PMID,Title,Journal,Year
40916238,20-Deoxyingenol attenuated doxorubicin-induced cardiotoxicity by promoting autolysosome degradation through the UCHL3-TFEB pathway.,Phytomedicine : international journal of phytotherapy and phytopharmacology,2025
40781621,The efficacy and safety of hydroxychloroquine in patients with chronic inflammatory cardiomyopathy: a multicenter randomized study (HYPIC trial).,BMC medicine,2025
40568844,Excessive autophagic degradation of MYLK3 causes sunitinib-induced cardiotoxicity.,Autophagy,2025
40144934,Autophagy fine-tuning by angiotensin-(1-9) in cultured rat cardiomyocytes.,Frontiers in cardiovascular medicine,2025
40066518,LAMP2-FLOT2 interaction enhances autophagosome-lysosome fusion to protect the septic heart in response to ILC2.,Autophagy,2025
39193799,Hospitalization after hydroxychloroquine initiation in patients with heart failure with preserved ejection fraction and autoimmune disease.,Journal of internal medicine,2024
38954228,"Prevalence, Outcomes, and Predictors of Prolonged Corrected QT Interval in Hydroxychloroquine-Naive Hospitalized COVID-19 Patients.",Cardiovascular toxicology,2024
38838815,Inhibition of autophagy prevents cardiac dysfunction at early stages of cardiomyopathy in Bag3-deficient hearts.,Journal of molecular and cellular cardiology,2024
38571865,Comorbidities in Privately Insured South Africans With Systemic Lupus Erythematosus.,Cureus,2024
38295120,Chloroquine decreases cardiac fibrosis and improves cardiac function in a mouse model of Duchenne muscular dystrophy.,PloS one,2024
37733896,Inhibition of PRKAA/AMPK (Ser485/491) phosphorylation by crizotinib induces cardiotoxicity via perturbing autophagosome-lysosome fusion.,Autophagy,2024
37498463,Hydroxychloroquine use is associated with reduced mortality risk in older adults with rheumatoid arthritis.,Clinical rheumatology,2024
37349842,Functional defects in hiPSCs-derived cardiomyocytes from patients with a PLEKHM2-mutation associated with dilated cardiomyopathy and left ventricular non-compaction.,Biological research,2023
37124230,Fighting cytokine storm and immunomodulatory deficiency: By using natural products therapy up to now.,Frontiers in pharmacology,2023
37059221,Fusobacterium nucleatum outer membrane vesicles activate autophagy to promote oral cancer metastasis.,Journal of advanced research,2024
37055077,Endomyocardial biopsy-proven hydroxychloroquine-induced cardiomyopathy in a patient with rheumatoid arthritis.,BMJ case reports,2023
36644282,Targeting the Autophagy-Lysosome Pathway in a Pathophysiologically Relevant Murine Model of Reversible Heart Failure.,JACC. Basic to translational science,2022
36568760,Bibliometric and visual analysis of cardiovascular diseases and COVID-19 research.,Frontiers in public health,2022
36347746,Sinus bradycardia and heart failure induced by short-term use of low-dose hydroxychloroquine: A case report.,Asian journal of surgery,2023
36331104,Association of Hydroxychloroquine Dose With Adverse Cardiac Events in Patients With Systemic Lupus Erythematosus.,Arthritis care & research,2023
