PMID,Title,Journal,Year
40354787,[COPD in elderly patients].,"Pneumologie (Stuttgart, Germany)",2025
33422241,A 55-Year-Old Woman With Frequent Pulmonary Exacerbations and Endobronchial Lesions.,Chest,2021
32840597,Effect of Vitamin D3 Supplementation on Severe Asthma Exacerbations in Children With Asthma and Low Vitamin D Levels: The VDKA Randomized Clinical Trial.,JAMA,2020
32764918,The Summit Score Stratifies Mortality and Morbidity in Chronic Obstructive Pulmonary Disease.,International journal of chronic obstructive pulmonary disease,2020
29504498,Quintupling Inhaled Glucocorticoids to Prevent Childhood Asthma Exacerbations.,The New England journal of medicine,2018
28176907,A randomized trial of once-daily fluticasone furoate/vilanterol or vilanterol versus placebo to determine effects on arterial stiffness in COPD.,International journal of chronic obstructive pulmonary disease,2017
27259875,Optimizing Prescribing Practices of High-Cost Medications With Computerized Alerts in the Inpatient Setting.,American journal of medical quality : the official journal of the American College of Medical Quality,2017
22217233,Tiotropium bromide inhalation powder: a review of its use in the management of chronic obstructive pulmonary disease.,Drugs,2012
19657399,A systematic review of the cardiovascular risk of inhaled anticholinergics in patients with COPD.,International journal of chronic obstructive pulmonary disease,2009
12486339,[A case of Churg-Strauss syndrome with heart failure developed by use of fluticasone propionate].,Arerugi = [Allergy],2002
11006372,"Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 30-2000. A 25-year-old man with asthma, cardiac failure, diarrhea, and weakness of the right hand.",The New England journal of medicine,2000
