PMID,Title,Journal,Year
38101755,Long-term use of tenofovir disoproxil fumarate increases fracture risk in elderly patients with chronic hepatitis B.,Journal of hepatology,2024
38046251,Epidemiological characteristics of hepatitis B and C in patients with inflammatory arthritis: Implications from treasure database.,Archives of rheumatology,2023
36824142,Hepatitis B virus-infection related cryoglobulinemic vasculitis. Clinical manifestations and the effect of antiviral therapy: A review of the literature.,Frontiers in oncology,2023
36362478,Extrahepatic Manifestations of Chronic HBV Infection and the Role of Antiviral Therapy.,Journal of clinical medicine,2022
36214605,Polyarthritis presented in a patient with untreated chronic hepatitis B infection.,Modern rheumatology case reports,2023
35743998,A Rare Case of Didanosine-Induced Mid-Peripheral Chorioretinal Atrophy Identified Incidentally 11 Years after the Drug Cessation.,"Medicina (Kaunas, Lithuania)",2022
33029696,Role of ACE2 receptor and the landscape of treatment options from convalescent plasma therapy to the drug repurposing in COVID-19.,Molecular and cellular biochemistry,2021
30568345,"INASL Guidelines on Management of Hepatitis B Virus Infection in Patients receiving Chemotherapy, Biologicals, Immunosupressants, or Corticosteroids.",Journal of clinical and experimental hepatology,2018
29720221,Deleterious role of hepatitis B virus infection in therapeutic response among patients with rheumatoid arthritis in a clinical practice setting: a case-control study.,Arthritis research & therapy,2018
27746381,Differential capacity of therapeutic drugs to induce Rods/Rings structures in vitro and in vivo and generation of anti-Rods/Rings autoantibodies.,"Clinical immunology (Orlando, Fla.)",2016
27408516,Pharmaceutical Approval Update.,P & T : a peer-reviewed journal for formulary management,2016
27069339,Pharmaceutical Approval Update.,P & T : a peer-reviewed journal for formulary management,2016
26555747,Safety of Abatacept in Rheumatoid Arthritis With Serologic Evidence of Past or Present Hepatitis B Virus Infection.,Arthritis care & research,2016
25532827,Discontinuation of antiviral prophylaxis correlates with high prevalence of hepatitis B virus (HBV) reactivation in rheumatoid arthritis patients with HBV carrier state: a real-world clinical practice.,BMC musculoskeletal disorders,2014
24909454,Management of patients with overt or resolved hepatitis B virus infection undergoing rituximab therapy.,Expert opinion on biological therapy,2014
23749673,Immunosuppression and HBV reactivation.,Seminars in liver disease,2013
22885430,Use of infliximab in a patient with rheumatoid arthritis and chronic hepatitis B.,Revista brasileira de reumatologia,2012
21841730,Prophylaxis of hepatitis B reactivation with immunosuppressive therapy in rheumatic diseases. Orientations for clinical practice.,Acta reumatologica portuguesa,2011
16966512,Combined antiviral-immunosuppressive treatment in human T-lymphotrophic virus 1-Sjogren-associated myelopathy.,Archives of neurology,2006
