PMID,Title,Journal,Year
40814047,"Long-term risk of de novo malignancy with tumor necrosis factor alpha (TNF) inhibitor immunosuppression: a multicenter, retrospective cohort study.","Journal of inflammation (London, England)",2025
38082467,Remarkable effects of infliximab on severe radiation-induced side effects in a patient with uterine cervical cancer: a case report.,The Journal of international medical research,2023
37972806,Lack of observed interference by therapeutic monoclonal antibodies in select commonly utilized immunoassays.,Clinical biochemistry,2023
37867623,Case Report: Malignant melanoma in a patient with Crohn's disease treated with ustekinumab.,F1000Research,2022
36915954,Incidence and risk factors for neoplasia in inflammatory bowel disease.,Asia-Pacific journal of clinical oncology,2024
37461958,P040 Latent Tuberculosis Infection In A Patient With A Negative Interferon Gamma Release Assay Prior to Biologic Initiation for Crohn's Disease.,The American journal of gastroenterology,2021
32231699,Long-Term Infliximab Treatment in Psoriasis Patients: A National Multicentre Retrospective Study.,Dermatology research and practice,2020
30777137,Acute liver injury in the context of immune checkpoint inhibitor-related colitis treated with infliximab.,Journal for immunotherapy of cancer,2019
28722163,Risk of cancer in patients with psoriasis on biological therapies: a systematic review.,The British journal of dermatology,2018
27147709,Cancer risk in patients with spondyloarthritis treated with TNF inhibitors: a collaborative study from the ARTIS and DANBIO registers.,Annals of the rheumatic diseases,2017
26748223,"Clinical, Endoscopic, and Histologic Characteristics of Ipilimumab-Associated Colitis.",Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,2016
26676102,The Risk of Cancer in Patients With Psoriasis: A Population-Based Cohort Study in the Health Improvement Network.,JAMA dermatology,2016
24340518,Is there a risk for lymphoma or extracolonic cancer in patients with inflammatory bowel disease?,Revista medico-chirurgicala a Societatii de Medici si Naturalisti din Iasi,2013
22104047,Pyoderma gangrenosum associated with inflammatory bowel disease. Report of two cases with good response to infliximab.,Reumatologia clinica,2012
19844660,TNF-blockade in patients with advanced hormone refractory prostate cancer.,Investigational new drugs,2011
19507029,Refractory colitis following anti-CTLA4 antibody therapy: analysis of mucosal FOXP3+ T cells.,Digestive diseases and sciences,2010
19210932,[Cancer in arthritis patients after anti-tumour necrosis factor therapy].,Ugeskrift for laeger,2009
16082422,Gateways to clinical trials.,Methods and findings in experimental and clinical pharmacology,2005
