PMID,Title,Journal,Year
39045949,Metabolic dysfunction-associated steatotic liver disease prevalence and risk factors in in fl ammatory bowel disease in tertiary center.,Revista da Associacao Medica Brasileira (1992),2024
38940980,Unveiling the impact of psoriasis on liver health: does methotrexate play a villainous role?,Archives of dermatological research,2024
38715604,Positive association between insulin resistance and fatty liver disease in psoriasis: evidence from a cross-sectional study.,Frontiers in immunology,2024
38626012,Predictors for liver fibrosis in non-alcoholic patients with psoriatic diseases: A multicenter cross sectional-study.,PloS one,2024
37956400,The Steatosis-Associated Fibrosis Estimator (SAFE) score for assessing significant liver fibrosis in patients with psoriasis.,Clinical and experimental dermatology,2024
37913737,Decoding clinical and molecular pathways of liver dysfunction in Psoriatic Arthritis: Impact of cumulative methotrexate doses.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2023
37697410,Study design for development of novel safety biomarkers of drug-induced liver injury by the translational safety biomarker pipeline (TransBioLine) consortium: a study protocol for a nested case-control study.,Diagnostic and prognostic research,2023
36875090,Case report: Unusual development of hepatocellular carcinoma during immunosuppressive treatments against rheumatoid arthritis overlapping Sjogren's syndrome; cirrhotic steatohepatitis with liver inflammation and fibrosis lurks in autoimmune disorders.,Frontiers in immunology,2023
36763770,Liver fibrosis for the dermatologist: a review.,Clinical and experimental dermatology,2023
36705384,Hepatic failure in a patient with rheumatoid arthritis treated with methotrexate: A case report.,Medicine,2023
36590962,Liver fibrosis prevalence and risk factors in patients with psoriasis: A systematic review and meta-analysis.,Frontiers in medicine,2022
36564450,Busting the myth of methotrexate chronic hepatotoxicity.,Nature reviews. Rheumatology,2023
36211332,Nonalcoholic fatty liver disease in inflammatory arthritis: Relationship with cardiovascular risk.,Frontiers in immunology,2022
36002175,Review of existing evidence demonstrates that methotrexate does not cause liver fibrosis.,Journal of investigative medicine : the official publication of the American Federation for Clinical Research,2022
35842345,AGA Clinical Practice Update: Diagnosis and Management of Nonalcoholic Fatty Liver Disease in Lean Individuals: Expert Review.,Gastroenterology,2022
35518363,Whether Screening for Non-alcoholic Fatty Liver Disease in Patients With Psoriasis Is Necessary: A Pilot Quality Improvement Project.,Cureus,2022
35069993,Liver-side of inflammatory bowel diseases: Hepatobiliary and drug-induced disorders.,World journal of hepatology,2021
34887631,"Non-alcoholic fatty liver disease in patients with intestinal, pulmonary or skin diseases: Inflammatory cross-talk that needs a multidisciplinary approach.",World journal of gastroenterology,2021
34604973,Multifaceted pathogenesis of liver steatosis in inflammatory bowel disease: a systematic review.,European review for medical and pharmacological sciences,2021
34540943,Excess Body Weight and Metabolic (Dysfunction)-Associated Fatty Liver Disease (MAFLD).,Visceral medicine,2021
