PMID,Title,Journal,Year
39015127,"Inadvertent Intoxication with Salbutamol, Treated with Hemodialysis: A Case Report and Brief Review of the Literature.",Case reports in nephrology and dialysis,2024
30604700,Burden of obstructive lung disease study in Iran: First report of the prevalence and risk factors of copd in five provinces.,Lung India : official organ of Indian Chest Society,2019
31643996,Beta-2 Adrenergic Agonists.,,2012
26664162,Burden of obstructive lung disease study in Tehran: Prevalence and risk factors of chronic obstructive pulmonary disease.,Lung India : official organ of Indian Chest Society,2015
26051688,Salmeterol Xinafoate.,"Profiles of drug substances, excipients, and related methodology",2015
19342599,Caloric restriction and exercise increase plasma ANGPTL4 levels in humans via elevated free fatty acids.,"Arteriosclerosis, thrombosis, and vascular biology",2009
18319586,Inhaled corticosteroids as additional treatment in alpha-1-antitrypsin-deficiency-related COPD.,Respiration; international review of thoracic diseases,2008
18039017,Palmar erythema.,American journal of clinical dermatology,2007
16179822,Alterations in T-lymphocyte subsets in the airways of asthmatic patients with active hepatitis C virus infection.,Respiration; international review of thoracic diseases,2006
15144911,Accelerated decline in lung function and impaired reversibility with salbutamol in asthmatic patients with chronic hepatitis C virus infection: a 6-year follow-up study.,The American journal of medicine,2004
12576385,Interferon therapy induces the improvement of lung function by inhaled corticosteroid therapy in asthmatic patients with chronic hepatitis C virus infection: a preliminary study.,Chest,2003
3069520,A single-blind crossover study of two different slow release theophylline preparations.,The Journal of international medical research,1988
2891340,Bronchodilators: beta 2 agonists versus theophylline.,"Annals of the Academy of Medicine, Singapore",1987
